"DAILY HIGH, LOW AND CLOSING PRICES 2020 (January to Decemer)",,,,,,,,,,,
COMPANY ID, MAIN TYPE ,SUB TYPE, SHORT NAME ,TRADING DATE, PRICE HIGH (Rs.), PRICE LOW (Rs.),CLOSE PRICE (Rs.),OPEN PRICE (Rs.),TRADE VOLUME (No.) ,SHARE VOLUME (No.) ,TURNOVER (Rs.)
AAF,N,0000,ASIA ASSET,11-FEB-20,      8.00,      8.00,      8.00,      8.00,3,240,1920
AAF,N,0000,ASIA ASSET,12-FEB-20,      8.10,      7.80,      7.80,      8.10,7,10807,84886.3
AAF,N,0000,ASIA ASSET,13-FEB-20,      8.40,      7.80,      8.00,      7.80,7,6020,48148
AAF,N,0000,ASIA ASSET,14-FEB-20,      8.00,      7.90,      8.00,      8.00,4,860,6874
AAF,N,0000,ASIA ASSET,17-FEB-20,      7.90,      7.80,      7.80,      7.90,10,15630,121934
AAF,N,0000,ASIA ASSET,18-FEB-20,      7.90,      7.70,      7.80,      7.90,10,4697,36807.1
AAF,N,0000,ASIA ASSET,19-FEB-20,      7.80,      7.10,      7.50,      7.80,21,8043,59990.3
AAF,N,0000,ASIA ASSET,20-FEB-20,      7.40,      7.40,      7.40,      7.40,6,551,4077.4
AAF,N,0000,ASIA ASSET,24-FEB-20,      7.50,      7.50,      7.40,      7.50,2,70,525
AAF,N,0000,ASIA ASSET,25-FEB-20,      7.40,      7.30,      7.30,      7.40,2,120,878
AAF,N,0000,ASIA ASSET,26-FEB-20,      7.30,      7.00,      7.00,      7.30,17,11083,78101
AAF,N,0000,ASIA ASSET,27-FEB-20,      7.30,      7.10,      7.10,      7.30,6,7464,54044.4
AAF,N,0000,ASIA ASSET,28-FEB-20,      7.20,      7.00,      7.00,      7.10,9,3165,22257.7
AAF,N,0000,ASIA ASSET,02-MAR-20,      7.20,      7.20,      7.00,      7.20,2,30,216
AAF,N,0000,ASIA ASSET,03-MAR-20,      7.20,      7.20,      7.00,      7.20,2,55,396
AAF,N,0000,ASIA ASSET,04-MAR-20,      7.20,      7.00,      7.20,      7.10,24,11655,81672.1
AAF,N,0000,ASIA ASSET,05-MAR-20,      7.00,      7.00,      7.20,      7.00,2,50,350
AAF,N,0000,ASIA ASSET,06-MAR-20,      7.00,      6.80,      6.80,      7.00,8,4221,28818
AAF,N,0000,ASIA ASSET,10-MAR-20,      6.60,      6.30,      6.30,      6.60,18,110344,697303.3
AAF,N,0000,ASIA ASSET,11-MAR-20,      7.00,      6.30,      6.80,      6.30,9,21246,135422.4
AAF,N,0000,ASIA ASSET,12-MAR-20,      7.00,      6.20,      6.20,      6.40,15,40430,253282
AAF,N,0000,ASIA ASSET,13-MAR-20,      6.20,      5.50,      5.90,      6.20,25,42254,252643.4
AAF,N,0000,ASIA ASSET,20-MAR-20,      5.50,      5.50,      5.50,      5.50,7,12370,68035
AAF,N,0000,ASIA ASSET,11-MAY-20,      5.00,      5.00,      5.00,      5.00,9,2000,10000
AAF,N,0000,ASIA ASSET,12-MAY-20,      5.50,      4.80,      5.50,      4.90,7,8118,41576.3
AAF,N,0000,ASIA ASSET,13-MAY-20,      6.60,      5.20,      6.00,      6.60,5,1400,8450
AAF,N,0000,ASIA ASSET,14-MAY-20,      6.00,      6.00,      6.00,      6.00,7,3501,21006
AAF,N,0000,ASIA ASSET,15-MAY-20,      6.90,      5.50,      6.50,      6.00,14,13499,85969.4
AAF,N,0000,ASIA ASSET,18-MAY-20,      6.80,      6.40,      6.80,      6.50,5,1553,10352.4
AAF,N,0000,ASIA ASSET,19-MAY-20,      6.80,      5.70,      6.30,      6.80,12,8680,51091
AAF,N,0000,ASIA ASSET,20-MAY-20,      6.30,      5.80,      6.30,      6.30,5,1141,7138.3
AAF,N,0000,ASIA ASSET,21-MAY-20,      6.30,      5.80,      6.00,      6.30,44,83750,497544.4
AAF,N,0000,ASIA ASSET,22-MAY-20,      6.00,      5.80,      5.90,      6.00,9,6231,36704
AAF,N,0000,ASIA ASSET,26-MAY-20,      6.20,      5.90,      5.90,      5.90,4,5110,30176
AAF,N,0000,ASIA ASSET,27-MAY-20,      6.20,      6.00,      6.00,      6.00,3,341,2046.2
AAF,N,0000,ASIA ASSET,29-MAY-20,      6.50,      6.10,      6.10,      6.50,10,9846,60068.1
AAF,N,0000,ASIA ASSET,01-JUN-20,      6.00,      5.90,      5.90,      6.00,10,12214,72250.7
AAF,N,0000,ASIA ASSET,02-JUN-20,      6.00,      5.90,      5.90,      5.90,4,321,1894
AAF,N,0000,ASIA ASSET,03-JUN-20,      6.00,      5.90,      5.90,      5.90,13,3369,19902.1
AAF,N,0000,ASIA ASSET,04-JUN-20,      5.90,      5.90,      5.90,      5.90,4,430,2537
AAF,N,0000,ASIA ASSET,08-JUN-20,      5.90,      5.80,      5.80,      5.90,4,688,3999.2
AAF,N,0000,ASIA ASSET,09-JUN-20,      6.00,      5.80,      5.80,      5.80,14,10141,58900.8
AAF,N,0000,ASIA ASSET,10-JUN-20,      5.80,      5.80,      5.80,      5.80,2,360,2088
AAF,N,0000,ASIA ASSET,11-JUN-20,      5.80,      5.80,      5.80,      5.80,1,1,5.8
AAF,N,0000,ASIA ASSET,12-JUN-20,      5.90,      5.70,      5.80,      5.90,14,18198,105988.4
AAF,N,0000,ASIA ASSET,15-JUN-20,      5.70,      5.70,      5.70,      5.70,8,31640,180348
AAF,N,0000,ASIA ASSET,16-JUN-20,      5.80,      5.60,      5.60,      5.80,8,11860,66851.7
AAF,N,0000,ASIA ASSET,17-JUN-20,      5.70,      5.60,      5.60,      5.60,28,25950,146385
AAF,N,0000,ASIA ASSET,18-JUN-20,      5.70,      5.50,      5.60,      5.60,18,21702,120075.5
AAF,N,0000,ASIA ASSET,19-JUN-20,      5.80,      5.50,      5.50,      5.70,9,10627,58706.4
AAF,N,0000,ASIA ASSET,22-JUN-20,      5.80,      5.20,      5.30,      5.80,134,1142502,6067412.4
AAF,N,0000,ASIA ASSET,23-JUN-20,      5.60,      5.30,      5.60,      5.50,32,49452,270597
AAF,N,0000,ASIA ASSET,24-JUN-20,      5.60,      5.30,      5.30,      5.60,31,169700,919112
AAF,N,0000,ASIA ASSET,25-JUN-20,      5.40,      5.20,      5.30,      5.40,32,38810,206364.7
AAF,N,0000,ASIA ASSET,26-JUN-20,      5.50,      5.20,      5.40,      5.30,23,29372,158145.6
AAF,N,0000,ASIA ASSET,29-JUN-20,      5.40,      5.30,      5.30,      5.30,13,154639,819587.7
AAF,N,0000,ASIA ASSET,30-JUN-20,      5.50,      5.30,      5.30,      5.50,7,10128,53714
AAF,N,0000,ASIA ASSET,01-JUL-20,      5.50,      5.30,      5.30,      5.50,7,9100,48540
AAF,N,0000,ASIA ASSET,02-JUL-20,      5.50,      5.30,      5.40,      5.30,24,167231,900557.6
AAF,N,0000,ASIA ASSET,03-JUL-20,      5.60,      5.30,      5.40,      5.40,23,149071,806604.2
AAF,N,0000,ASIA ASSET,06-JUL-20,      5.80,      5.60,      5.60,      5.60,33,185121,1044105.8
AAF,N,0000,ASIA ASSET,07-JUL-20,      7.00,      5.70,      7.00,      5.70,255,1184419,8026121.4
AAF,N,0000,ASIA ASSET,08-JUL-20,      8.70,      7.30,      8.70,      7.30,320,1473282,12573973.3
AAF,N,0000,ASIA ASSET,09-JUL-20,     10.50,      8.90,      9.10,      9.70,817,3063419,29012152.4
AAF,N,0000,ASIA ASSET,10-JUL-20,      9.10,      8.20,      8.40,      9.10,166,506742,4382954.9
AAF,N,0000,ASIA ASSET,13-JUL-20,      8.90,      7.40,      8.30,      8.20,92,198747,1623133
AAF,N,0000,ASIA ASSET,14-JUL-20,      9.10,      8.20,      8.30,      8.80,102,499749,4424726.9
AAF,N,0000,ASIA ASSET,15-JUL-20,      8.70,      8.30,      8.40,      8.30,27,16954,145149.2
AAF,N,0000,ASIA ASSET,16-JUL-20,      9.00,      8.60,      8.70,      8.70,72,155340,1359278.6
AAF,N,0000,ASIA ASSET,17-JUL-20,      9.00,      8.60,      8.70,      8.90,101,387127,3437083.5
AAF,N,0000,ASIA ASSET,20-JUL-20,      9.00,      8.60,      8.70,      9.00,72,192581,1676633.4
AAF,N,0000,ASIA ASSET,21-JUL-20,      9.00,      8.50,      8.70,      9.00,45,90040,784340
AAF,N,0000,ASIA ASSET,22-JUL-20,      9.00,      8.50,      8.50,      8.90,61,338169,2900764.5
AAF,N,0000,ASIA ASSET,23-JUL-20,      8.80,      8.30,      8.60,      8.80,35,50594,431929.7
AAF,N,0000,ASIA ASSET,24-JUL-20,      8.50,      8.30,      8.30,      8.50,94,326362,2723641.6
AAF,N,0000,ASIA ASSET,27-JUL-20,      8.60,      8.10,      8.20,      8.50,67,107086,880134.1
AAF,N,0000,ASIA ASSET,28-JUL-20,      8.50,      8.40,      8.50,      8.50,7,2340,19766.5
AAF,N,0000,ASIA ASSET,29-JUL-20,      8.40,      8.20,      8.20,      8.30,33,54850,451114.3
AAF,N,0000,ASIA ASSET,30-JUL-20,      8.40,      8.10,      8.20,      8.40,53,432755,3548991
AAF,N,0000,ASIA ASSET,31-JUL-20,      8.30,      8.10,      8.10,      8.20,21,78840,642058.7
AAF,N,0000,ASIA ASSET,04-AUG-20,      8.40,      8.30,      8.40,      8.40,5,552,4631.8
AAF,N,0000,ASIA ASSET,05-AUG-20,      8.60,      8.10,      8.50,      8.10,16,23955,203057.4
AAF,N,0000,ASIA ASSET,06-AUG-20,      8.50,      8.20,      8.40,      8.20,16,123851,1034448.4
AAF,N,0000,ASIA ASSET,07-AUG-20,      8.30,      8.10,      8.10,      8.30,15,108000,896003.9
AAF,N,0000,ASIA ASSET,10-AUG-20,      8.20,      8.00,      8.00,      8.20,38,97687,795128.3
AAF,N,0000,ASIA ASSET,11-AUG-20,      8.10,      8.00,      8.00,      8.10,29,72426,579958
AAF,N,0000,ASIA ASSET,12-AUG-20,      8.30,      8.20,      8.20,      8.20,8,66000,541300
AAF,N,0000,ASIA ASSET,13-AUG-20,      8.10,      8.00,      8.00,      8.00,5,401,3214
AAF,N,0000,ASIA ASSET,14-AUG-20,      8.40,      8.00,      8.00,      8.00,40,110454,895169.4
AAF,N,0000,ASIA ASSET,17-AUG-20,      8.10,      8.00,      8.00,      8.00,6,3247,25991
AAF,N,0000,ASIA ASSET,18-AUG-20,      8.10,      7.90,      7.90,      8.10,14,45540,361810
AAF,N,0000,ASIA ASSET,19-AUG-20,      8.40,      7.80,      8.20,      7.90,40,134678,1095567.8
AAF,N,0000,ASIA ASSET,20-AUG-20,      8.40,      8.00,      8.10,      8.40,8,30225,246847.1
AAF,N,0000,ASIA ASSET,21-AUG-20,      8.10,      7.90,      8.00,      8.00,15,23014,183287.9
AAF,N,0000,ASIA ASSET,24-AUG-20,      8.30,      7.80,      7.90,      8.30,28,40410,320882.6
AAF,N,0000,ASIA ASSET,25-AUG-20,      8.20,      7.90,      7.90,      8.20,6,2056,16260.4
AAF,N,0000,ASIA ASSET,26-AUG-20,      7.90,      7.90,      7.90,      7.90,8,9864,77925.6
AAF,N,0000,ASIA ASSET,27-AUG-20,      8.10,      7.90,      7.90,      8.10,3,2130,17229
AAF,N,0000,ASIA ASSET,28-AUG-20,      8.10,      7.80,      7.90,      8.00,15,8983,70993.7
AAF,N,0000,ASIA ASSET,31-AUG-20,      8.10,      7.80,      8.00,      7.80,8,22284,173835.5
AAF,N,0000,ASIA ASSET,02-SEP-20,      7.80,      7.70,      7.70,      7.80,55,108958,844182.4
AAF,N,0000,ASIA ASSET,03-SEP-20,      7.90,      7.90,      7.70,      7.90,1,1,7.9
AAF,N,0000,ASIA ASSET,04-SEP-20,      7.90,      7.90,      7.90,      7.90,11,23290,183991
AAF,N,0000,ASIA ASSET,07-SEP-20,      8.00,      7.70,      7.70,      8.00,25,248987,1917731.2
AAF,N,0000,ASIA ASSET,08-SEP-20,      7.80,      7.60,      7.80,      7.70,14,27055,206184
AAF,N,0000,ASIA ASSET,09-SEP-20,      7.70,      7.60,      7.60,      7.70,28,95040,723505
AAF,N,0000,ASIA ASSET,10-SEP-20,      7.70,      7.60,      7.60,      7.60,10,8508,64710.6
AAF,N,0000,ASIA ASSET,11-SEP-20,      7.70,      7.50,      7.60,      7.70,24,35428,267864
AAF,N,0000,ASIA ASSET,14-SEP-20,      8.20,      7.60,      7.80,      7.70,40,111922,870117.5
AAF,N,0000,ASIA ASSET,15-SEP-20,      7.90,      7.80,      7.90,      7.90,22,189423,1494859.4
AAF,N,0000,ASIA ASSET,16-SEP-20,      8.00,      7.70,      7.70,      8.00,30,106253,821789.2
AAF,N,0000,ASIA ASSET,17-SEP-20,      7.90,      7.70,      7.90,      7.70,14,53470,415434.2
AAF,N,0000,ASIA ASSET,18-SEP-20,      7.90,      7.80,      7.80,      7.90,18,70064,547825.7
AAF,N,0000,ASIA ASSET,21-SEP-20,      8.80,      7.80,      8.20,      7.80,49,369189,3030491.9
AAF,N,0000,ASIA ASSET,22-SEP-20,      8.60,      8.00,      8.00,      8.50,51,170683,1375625.3
AAF,N,0000,ASIA ASSET,23-SEP-20,      8.20,      8.00,      8.10,      8.00,31,85484,688906
AAF,N,0000,ASIA ASSET,24-SEP-20,      8.30,      8.00,      8.20,      8.30,18,61801,506078.3
AAF,N,0000,ASIA ASSET,25-SEP-20,      8.40,      8.10,      8.10,      8.20,35,89238,731746.4
AAF,N,0000,ASIA ASSET,28-SEP-20,      8.30,      8.00,      8.10,      8.30,21,85421,691128.8
AAF,N,0000,ASIA ASSET,29-SEP-20,      8.20,      8.10,      8.10,      8.10,8,4500,36500
AAF,N,0000,ASIA ASSET,30-SEP-20,      9.50,      8.10,      9.00,      8.10,556,2450713,22498580.3
AAF,N,0000,ASIA ASSET,02-OCT-20,      9.50,      9.10,      9.10,      9.10,211,963272,8991871.6
AAF,N,0000,ASIA ASSET,05-OCT-20,      8.80,      7.50,      8.00,      8.80,84,290936,2301656.5
AAF,N,0000,ASIA ASSET,06-OCT-20,      8.60,      7.60,      8.10,      8.00,81,391687,3176270.7
AAF,N,0000,ASIA ASSET,07-OCT-20,      8.20,      7.80,      7.90,      8.00,29,134539,1076583.7
AAF,N,0000,ASIA ASSET,08-OCT-20,      8.70,      8.10,      8.60,      8.30,56,181481,1549803.9
AAF,N,0000,ASIA ASSET,09-OCT-20,      9.00,      8.30,      8.80,      8.30,70,147586,1294577
AAF,N,0000,ASIA ASSET,12-OCT-20,      9.40,      8.50,      9.30,      8.60,141,561816,5129952.5
AAF,N,0000,ASIA ASSET,13-OCT-20,      9.70,      8.60,      8.80,      9.30,122,229024,2110306
AAF,N,0000,ASIA ASSET,14-OCT-20,      9.00,      8.70,      8.70,      9.00,28,14975,130928.4
AAF,N,0000,ASIA ASSET,15-OCT-20,      9.00,      8.50,      8.70,      9.00,27,23342,200552.9
AAF,N,0000,ASIA ASSET,16-OCT-20,      9.00,      8.60,      8.90,      9.00,21,16460,143014.3
AAF,N,0000,ASIA ASSET,19-OCT-20,      8.90,      8.50,      8.50,      8.90,42,122587,1045144.5
AAF,N,0000,ASIA ASSET,20-OCT-20,      8.90,      8.50,      8.50,      8.50,13,52058,444261
AAF,N,0000,ASIA ASSET,21-OCT-20,      8.80,      8.10,      8.20,      8.80,37,55878,460994.6
AAF,N,0000,ASIA ASSET,22-OCT-20,      9.50,      7.90,      9.20,      8.00,122,754561,6770733.1
AAF,N,0000,ASIA ASSET,23-OCT-20,      9.40,      8.30,      8.80,      8.70,28,11810,102657.1
AAF,N,0000,ASIA ASSET,26-OCT-20,      8.30,      8.30,      8.30,      8.30,7,51460,427118
AAF,N,0000,ASIA ASSET,27-OCT-20,      8.80,      8.30,      8.50,      8.50,10,6370,53966
AAF,N,0000,ASIA ASSET,28-OCT-20,      8.70,      8.30,      8.30,      8.70,17,28213,236064.5
AAF,N,0000,ASIA ASSET,29-OCT-20,      8.80,      8.30,      8.70,      8.50,25,47861,406851.9
AAF,N,0000,ASIA ASSET,02-NOV-20,      8.30,      8.30,      8.30,      8.30,1,1600,13280
AAF,N,0000,ASIA ASSET,03-NOV-20,      8.60,      8.20,      8.60,      8.30,13,37350,314885
AAF,N,0000,ASIA ASSET,04-NOV-20,      8.70,      8.30,      8.40,      8.70,17,58361,491567.4
AAF,N,0000,ASIA ASSET,05-NOV-20,      8.40,      8.40,      8.40,      8.40,3,1370,11508
AAF,N,0000,ASIA ASSET,06-NOV-20,      8.70,      8.40,      8.40,      8.70,12,11205,94372
AAF,N,0000,ASIA ASSET,09-NOV-20,      8.70,      8.30,      8.30,      8.70,3,801,6648.7
AAF,N,0000,ASIA ASSET,10-NOV-20,      8.70,      8.40,      8.50,      8.70,8,7703,64969.1
AAF,N,0000,ASIA ASSET,11-NOV-20,      8.40,      8.40,      8.40,      8.40,2,1502,12616.8
AAF,N,0000,ASIA ASSET,12-NOV-20,      8.50,      8.40,      8.40,      8.50,6,13822,116779.8
AAF,N,0000,ASIA ASSET,13-NOV-20,      8.50,      8.30,      8.30,      8.40,8,17000,142125
AAF,N,0000,ASIA ASSET,16-NOV-20,      8.30,      8.00,      8.20,      8.30,5,8000,65780
AAF,N,0000,ASIA ASSET,17-NOV-20,      8.60,      8.20,      8.20,      8.30,8,11150,91608.2
AAF,N,0000,ASIA ASSET,18-NOV-20,      8.40,      8.00,      8.10,      8.40,10,10355,83747
AAF,N,0000,ASIA ASSET,19-NOV-20,      8.10,      8.10,      8.10,      8.10,6,5000,40500
AAF,N,0000,ASIA ASSET,20-NOV-20,      8.20,      8.10,      8.10,      8.20,10,43150,349516.4
AAF,N,0000,ASIA ASSET,23-NOV-20,      8.40,      8.40,      8.40,      8.40,3,100,840
AAF,N,0000,ASIA ASSET,24-NOV-20,      8.40,      8.00,      8.40,      8.40,24,35806,289965.6
AAF,N,0000,ASIA ASSET,25-NOV-20,      8.40,      8.10,      8.10,      8.10,13,9755,79051.9
AAF,N,0000,ASIA ASSET,26-NOV-20,      8.20,      8.20,      8.20,      8.20,1,200,1640
AAF,N,0000,ASIA ASSET,27-NOV-20,      8.40,      8.00,      8.00,      8.40,9,56121,449871.5
AAF,N,0000,ASIA ASSET,30-NOV-20,      8.40,      8.00,      8.20,      8.00,5,7000,57300
AAF,N,0000,ASIA ASSET,01-DEC-20,      8.50,      8.20,      8.40,      8.40,30,26523,221666.4
AAF,N,0000,ASIA ASSET,02-DEC-20,      9.40,      8.20,      9.00,      8.20,119,373705,3361667.2
AAF,N,0000,ASIA ASSET,03-DEC-20,      9.10,      8.30,      8.80,      8.80,54,161827,1407315.5
AAF,N,0000,ASIA ASSET,04-DEC-20,      8.60,      8.30,      8.50,      8.30,30,48688,406836.6
AAF,N,0000,ASIA ASSET,07-DEC-20,      8.50,      8.40,      8.40,      8.50,6,11600,98550
AAF,N,0000,ASIA ASSET,08-DEC-20,      9.60,      8.50,      9.10,      8.50,149,852640,7908380.9
AAF,N,0000,ASIA ASSET,09-DEC-20,      9.00,      8.60,      8.80,      9.00,41,73501,647892.4
AAF,N,0000,ASIA ASSET,10-DEC-20,      9.40,      8.70,      8.80,      8.90,93,271160,2460196
AAF,N,0000,ASIA ASSET,11-DEC-20,      9.20,      8.90,      9.10,      8.90,13,21030,190716
AAF,N,0000,ASIA ASSET,14-DEC-20,      9.20,      8.70,      8.70,      9.00,25,21893,192080.1
AAF,N,0000,ASIA ASSET,15-DEC-20,      9.10,      8.70,      9.10,      9.00,3,501,4548.7
AAF,N,0000,ASIA ASSET,16-DEC-20,      9.00,      8.90,      9.00,      8.90,26,132289,1190591
AAF,N,0000,ASIA ASSET,17-DEC-20,      9.00,      8.70,      8.80,      8.70,7,9521,82870
AAF,N,0000,ASIA ASSET,18-DEC-20,      8.90,      8.80,      8.90,      8.80,2,168,1493.4
AAF,N,0000,ASIA ASSET,21-DEC-20,      9.30,      8.80,      9.00,      8.90,54,132970,1199114
AAF,N,0000,ASIA ASSET,22-DEC-20,      9.10,      8.80,      9.00,      8.90,5,10095,90536
AAF,N,0000,ASIA ASSET,23-DEC-20,      8.70,      8.70,      9.00,      8.70,1,30,261
AAF,N,0000,ASIA ASSET,24-DEC-20,      8.80,      8.70,      8.70,      8.80,24,49500,431930
AAF,N,0000,ASIA ASSET,28-DEC-20,      9.30,      9.00,      9.20,      9.00,17,60100,552083.2
AAF,N,0000,ASIA ASSET,30-DEC-20,      9.20,      8.80,      9.10,      8.80,6,4412,40161.6
AAF,N,0000,ASIA ASSET,31-DEC-20,      8.90,      8.80,      9.10,      8.90,3,60,532
AAIC,N,0000,Softlogic Life,02-JAN-20,     38.60,     37.30,     37.30,     38.60,13,7112,266096.6
AAIC,N,0000,Softlogic Life,03-JAN-20,     37.40,     37.40,     37.40,     37.40,8,11500,430100
AAIC,N,0000,Softlogic Life,06-JAN-20,     37.50,     37.10,     37.20,     37.50,9,14600,543039.1
AAIC,N,0000,Softlogic Life,07-JAN-20,     38.00,     37.10,     37.10,     38.00,14,40609,1537477
AAIC,N,0000,Softlogic Life,08-JAN-20,     37.30,     36.00,     36.10,     37.20,55,75305,2748617.7
AAIC,N,0000,Softlogic Life,09-JAN-20,     38.50,     37.10,     37.60,     37.10,8,9810,369075
AAIC,N,0000,Softlogic Life,13-JAN-20,     38.40,     37.50,     37.60,     38.20,15,9000,341349.5
AAIC,N,0000,Softlogic Life,14-JAN-20,     38.50,     37.10,     37.90,     37.10,4,503,19064.1
AAIC,N,0000,Softlogic Life,16-JAN-20,     37.30,     37.20,     37.90,     37.20,4,71250009,2636250335.6
AAIC,N,0000,Softlogic Life,17-JAN-20,     37.30,     36.80,     37.00,     37.30,23,18337,680555.5
AAIC,N,0000,Softlogic Life,20-JAN-20,     37.00,     36.70,     36.80,     37.00,12,2222,81814.6
AAIC,N,0000,Softlogic Life,21-JAN-20,     37.00,     36.50,     37.00,     36.80,27,18421,681364.1
AAIC,N,0000,Softlogic Life,22-JAN-20,     37.00,     36.70,     36.70,     37.00,10,3080,113416
AAIC,N,0000,Softlogic Life,23-JAN-20,     37.20,     36.60,     37.00,     36.60,50,57410,2124101.7
AAIC,N,0000,Softlogic Life,24-JAN-20,     37.70,     37.00,     37.00,     37.00,5,95050,3516915
AAIC,N,0000,Softlogic Life,27-JAN-20,     38.30,     37.50,     38.30,     37.90,7,11000,420940
AAIC,N,0000,Softlogic Life,28-JAN-20,     37.00,     36.90,     36.90,     37.00,6,11400,421760
AAIC,N,0000,Softlogic Life,29-JAN-20,     37.00,     37.00,     37.00,     37.00,3,100,3700
AAIC,N,0000,Softlogic Life,30-JAN-20,     37.70,     37.50,     37.60,     37.70,2,10000,376000
AAIC,N,0000,Softlogic Life,31-JAN-20,     37.10,     36.50,     36.50,     37.10,12,2601,95074.6
AAIC,N,0000,Softlogic Life,03-FEB-20,     37.10,     37.10,     37.10,     37.10,2,126,4674.6
AAIC,N,0000,Softlogic Life,05-FEB-20,     37.00,     36.80,     36.90,     36.80,7,1801,66387
AAIC,N,0000,Softlogic Life,06-FEB-20,     38.00,     37.00,     37.10,     37.80,8,11120,417053
AAIC,N,0000,Softlogic Life,07-FEB-20,     38.00,     36.70,     37.00,     37.00,16,10407,385035.7
AAIC,N,0000,Softlogic Life,10-FEB-20,     38.00,     37.00,     37.50,     37.00,16,12158,453046
AAIC,N,0000,Softlogic Life,11-FEB-20,     38.00,     37.00,     37.00,     37.60,16,21167,801719
AAIC,N,0000,Softlogic Life,12-FEB-20,     38.00,     37.00,     37.10,     37.00,7,2550,95390
AAIC,N,0000,Softlogic Life,13-FEB-20,     37.10,     37.00,     37.00,     37.10,8,5555,205639
AAIC,N,0000,Softlogic Life,14-FEB-20,     37.20,     37.00,     37.20,     37.00,5,726,26916.4
AAIC,N,0000,Softlogic Life,17-FEB-20,     38.00,     37.00,     37.20,     38.00,12,10242,379690
AAIC,N,0000,Softlogic Life,18-FEB-20,     37.20,     37.00,     37.00,     37.20,6,406,15022.4
AAIC,N,0000,Softlogic Life,19-FEB-20,     37.00,     36.10,     37.00,     37.00,10,11059,409160.8
AAIC,N,0000,Softlogic Life,24-FEB-20,     37.00,     36.50,     36.60,     36.60,6,723,26453.8
AAIC,N,0000,Softlogic Life,25-FEB-20,     37.30,     36.10,     36.50,     37.30,14,1239,45235.8
AAIC,N,0000,Softlogic Life,26-FEB-20,     37.00,     34.30,     34.40,     36.30,35,11168,395603.3
AAIC,N,0000,Softlogic Life,27-FEB-20,     36.00,     35.00,     35.00,     36.00,20,4627,162778
AAIC,N,0000,Softlogic Life,28-FEB-20,     35.10,     34.80,     34.90,     35.10,9,1246,43609.8
AAIC,N,0000,Softlogic Life,02-MAR-20,     36.00,     35.00,     35.40,     35.00,17,14011,495398.5
AAIC,N,0000,Softlogic Life,03-MAR-20,     35.50,     35.00,     35.00,     35.50,36,187560,6634753.5
AAIC,N,0000,Softlogic Life,04-MAR-20,     34.80,     34.50,     34.70,     34.80,14,15736,545975.8
AAIC,N,0000,Softlogic Life,05-MAR-20,     34.80,     34.50,     34.50,     34.80,12,10305,355553.1
