                        Market Ratios - Daily,,,
DATE,Market Price ,Market Price to ,Market Dividend 
,Earnings Ratio (PER),Book Value (PBV),Yield (DY)
2011-05-09 00:00:00,26.31,3.24,1.28
2011-05-10 00:00:00,26.21,3.23,1.28
2011-05-11 00:00:00,26.02,3.2,1.29
2011-05-12 00:00:00,26.09,3.21,1.29
2011-05-13 00:00:00,26.17,3.22,1.28
2011-05-16 00:00:00,26.31,3.24,1.28
2011-05-19 00:00:00,26.77,3.3,1.26
2011-05-20 00:00:00,26.74,3.29,1.26
2011-05-23 00:00:00,26.59,3.28,1.26
2011-05-24 00:00:00,26.57,3.27,1.26
2011-05-25 00:00:00,26.62,3.28,1.26
2011-05-26 00:00:00,26.53,3.27,1.27
2011-05-27 00:00:00,26.67,3.28,1.27
2011-05-30 00:00:00,26.71,3.29,1.26
2011-05-31 00:00:00,26.46,3.25,1.27
2011-06-01 00:00:00,26.41,3.24,1.28
2011-06-02 00:00:00,24.83,3.2,1.3
2011-06-03 00:00:00,24.94,3.22,1.3
2011-06-06 00:00:00,24.77,3.19,1.31
2011-06-07 00:00:00,24.55,3.17,1.32
2011-06-08 00:00:00,24.43,3.15,1.33
2011-06-09 00:00:00,24.5,3.16,1.32
2011-06-10 00:00:00,24.34,3.14,1.33
2011-06-13 00:00:00,24.46,3.15,1.33
2011-06-14 00:00:00,24.11,3.11,1.35
2011-06-16 00:00:00,23.88,3.08,1.36
2011-06-17 00:00:00,23.87,3.09,1.36
2011-06-20 00:00:00,23.84,3.09,1.36
2011-06-21 00:00:00,23.69,3.07,1.37
2011-06-22 00:00:00,23.45,3.04,1.38
2011-06-23 00:00:00,23.27,3.01,1.4
2011-06-24 00:00:00,23.34,3.02,1.39
2011-06-27 00:00:00,23.26,2.9,1.4
2011-06-28 00:00:00,23.16,2.89,1.4
2011-06-29 00:00:00,22.96,2.88,1.44
2011-06-30 00:00:00,22.79,2.86,1.45
2011-07-01 00:00:00,22.86,2.87,1.44
2011-07-04 00:00:00,22.83,2.87,1.44
2011-07-05 00:00:00,22.98,2.89,1.43
2011-07-06 00:00:00,23.05,2.89,1.43
2011-07-07 00:00:00,23.3,2.93,1.44
2011-07-08 00:00:00,23.54,2.96,1.43
2011-07-11 00:00:00,23.05,2.89,1.46
2011-07-12 00:00:00,22.91,2.88,1.48
2011-07-13 00:00:00,23.09,2.9,1.47
2011-07-15 00:00:00,23.3,2.93,1.46
2011-07-18 00:00:00,23.19,2.91,1.47
2011-07-19 00:00:00,22.96,2.88,1.49
2011-07-20 00:00:00,22.98,2.89,1.49
2011-07-21 00:00:00,22.69,2.85,1.5
2011-07-22 00:00:00,22.48,2.82,1.51
2011-07-25 00:00:00,22.13,2.78,1.54
2011-07-26 00:00:00,22.27,2.81,1.52
2011-07-27 00:00:00,21.23,2.73,1.49
2011-07-28 00:00:00,21.54,2.79,1.46
2011-07-29 00:00:00,21.58,2.76,1.42
2011-08-01 00:00:00,21.44,2.76,1.42
2011-08-02 00:00:00,21.33,2.75,1.43
2011-08-03 00:00:00,21.09,2.62,1.49
2011-08-04 00:00:00,21.08,2.62,1.49
2011-08-05 00:00:00,20.9,2.6,1.5
2011-08-08 00:00:00,20.38,2.58,1.47
2011-08-09 00:00:00,19.84,2.52,1.52
2011-08-10 00:00:00,20.05,2.54,1.5
2011-08-11 00:00:00,19.71,2.49,1.5
2011-08-12 00:00:00,19.89,2.51,1.48
2011-08-15 00:00:00,19.87,2.51,1.49
2011-08-16 00:00:00,20.49,2.59,1.44
2011-08-17 00:00:00,20.38,2.57,1.46
2011-08-18 00:00:00,20.44,2.58,1.45
2011-08-22 00:00:00,20.14,2.54,1.47
2011-08-23 00:00:00,19.95,2.52,1.48
2011-08-24 00:00:00,19.81,2.5,1.49
2011-08-25 00:00:00,19.88,2.51,1.49
2011-08-26 00:00:00,19.92,2.51,1.48
2011-08-29 00:00:00,19.88,2.51,1.49
2011-08-30 00:00:00,20,2.52,1.48
2011-09-01 00:00:00,20.21,2.55,1.47
2011-09-02 00:00:00,19.14,2.51,1.54
2011-09-05 00:00:00,19.27,2.53,1.53
2011-09-06 00:00:00,19.15,2.51,1.53
2011-09-07 00:00:00,19.27,2.53,1.52
2011-09-08 00:00:00,19.25,2.52,1.52
2011-09-09 00:00:00,19.03,2.43,1.53
2011-09-12 00:00:00,18.99,2.42,1.52
2011-09-13 00:00:00,18.89,2.41,1.52
2011-09-14 00:00:00,18.8,2.4,1.52
2011-09-15 00:00:00,18.62,2.35,1.53
2011-09-16 00:00:00,18.67,2.35,1.53
2011-09-19 00:00:00,S   Y   S   T   E   M           F   A   I   L   E   D,,
2011-09-20 00:00:00,18.89,2.32,1.53
2011-09-21 00:00:00,18.3,2.29,1.55
2011-09-22 00:00:00,17.58,2.23,1.55
2011-09-23 00:00:00,17.49,2.21,1.55
2011-09-26 00:00:00,17.48,2.21,1.56
2011-09-27 00:00:00,17.47,2.21,1.56
2011-09-28 00:00:00,17.4,2.2,1.56
2011-09-29 00:00:00,17.49,2.22,1.55
2011-09-30 00:00:00,17.58,2.23,1.55
2011-10-03 00:00:00,17.5,2.22,1.55
2011-10-04 00:00:00,17.35,2.2,1.56
2011-10-05 00:00:00,17.27,2.18,1.57
2011-10-06 00:00:00,17.17,2.17,1.58
2011-10-07 00:00:00,17.22,2.18,1.58
2011-10-10 00:00:00,17.15,2.17,1.58
2011-10-12 00:00:00,16.98,2.15,1.6
2011-10-13 00:00:00,16.94,2.14,1.6
2011-10-14 00:00:00,16.84,2.13,1.61
2011-10-17 00:00:00,16.6,2.1,1.62
2011-10-18 00:00:00,16.43,2.08,1.64
2011-10-19 00:00:00,16.32,2.06,1.65
2011-10-20 00:00:00,16.15,2.04,1.67
2011-10-21 00:00:00,16.35,2.07,1.66
2011-10-24 00:00:00,16.52,2.09,1.64
2011-10-25 00:00:00,16.32,2.06,1.66
2011-10-27 00:00:00,16.27,2.06,1.66
2011-10-28 00:00:00,16.33,2.06,1.66
2011-10-31 00:00:00,16.26,2.05,1.66
2011-11-01 00:00:00,16.16,2.04,1.67
2011-11-02 00:00:00,16.6,2.1,1.63
2011-11-03 00:00:00,16.46,2.08,1.64
2011-11-04 00:00:00,16.47,2.08,1.65
2011-11-08 00:00:00,16.25,2.06,1.66
2011-11-09 00:00:00,16.24,2.05,1.66
2011-11-11 00:00:00,16.28,2.06,1.66
2011-11-14 00:00:00,16.04,2.03,1.69
2011-11-15 00:00:00,15.66,1.98,1.73
2011-11-16 00:00:00,15.48,1.96,1.74
2011-11-17 00:00:00,15.66,1.98,1.73
2011-11-18 00:00:00,15.78,2,1.72
2011-11-21 00:00:00,15.73,1.99,1.73
2011-11-22 00:00:00,15.58,1.97,1.74
2011-11-23 00:00:00,15.51,1.96,1.75
2011-11-24 00:00:00,15.28,1.93,1.8
2011-11-25 00:00:00,15.12,1.91,1.81
2011-11-28 00:00:00,15.68,1.98,1.76
2011-11-29 00:00:00,15.68,1.98,1.76
2011-11-30 00:00:00,15.86,2.01,1.76
2011-12-01 00:00:00,16.01,2.03,1.75
2011-12-02 00:00:00,15.86,2.01,1.76
2011-12-05 00:00:00,15.62,1.98,1.79
2011-12-06 00:00:00,15.6,1.97,1.79
2011-12-07 00:00:00,15.7,1.99,1.77
2011-12-08 00:00:00,15.7,1.99,1.77
2011-12-09 00:00:00,15.62,1.98,1.77
2011-12-12 00:00:00,15.54,1.97,1.78
2011-12-13 00:00:00,15.61,1.98,1.77
2011-12-14 00:00:00,15.5,1.96,1.77
2011-12-15 00:00:00,15.48,1.96,1.78
2011-12-16 00:00:00,15.35,1.94,1.78
2011-12-19 00:00:00,15.27,1.93,1.81
2011-12-20 00:00:00,15.24,1.93,1.81
2011-12-21 00:00:00,15.22,1.93,1.81
2011-12-22 00:00:00,15.42,1.95,1.79
2011-12-23 00:00:00,15.58,1.97,1.78
2011-12-27 00:00:00,15.67,1.98,1.77
2011-12-28 00:00:00,15.87,2.01,1.75
2011-12-29 00:00:00,15.86,2.01,1.75
2011-12-30 00:00:00,15.82,2,1.75
2012-01-02 00:00:00,15.82,2,1.76
2012-01-03 00:00:00,15.76,1.99,1.76
2012-01-04 00:00:00,15.59,1.97,1.78
2012-01-05 00:00:00,15.51,1.96,1.78
2012-01-06 00:00:00,15.49,1.96,1.79
2012-01-09 00:00:00,15.33,1.94,1.8
2012-01-10 00:00:00,15.31,1.94,1.81
2012-01-11 00:00:00,15.32,1.94,1.81
2012-01-12 00:00:00,15.53,1.97,1.79
2012-01-13 00:00:00,15.5,1.96,1.79
2012-01-17 00:00:00,15.49,1.96,1.8
2012-01-18 00:00:00,15.29,1.94,1.82
2012-01-19 00:00:00,15.14,1.92,1.84
2012-01-20 00:00:00,15.12,1.91,1.84
2012-01-23 00:00:00,14.82,1.87,1.87
2012-01-24 00:00:00,14.48,1.83,1.92
2012-01-25 00:00:00,14.54,1.84,1.9
2012-01-26 00:00:00,14.63,1.85,1.89
2012-01-27 00:00:00,14.98,1.9,1.85
2012-01-30 00:00:00,15.06,1.91,1.84
2012-01-31 00:00:00,14.9,1.88,1.86
2012-02-01 00:00:00,14.87,1.88,1.86
2012-02-02 00:00:00,14.66,1.86,1.89
2012-02-03 00:00:00,14.62,1.85,1.89
2012-02-06 00:00:00,14.55,1.84,1.9
2012-02-08 00:00:00,14.24,1.8,1.94
2012-02-09 00:00:00,13.91,1.76,1.99
2012-02-13 00:00:00,13.61,1.72,2.02
2012-02-14 00:00:00,13.11,1.66,2.08
2012-02-15 00:00:00,13.14,1.66,2.08
2012-02-16 00:00:00,13.83,1.75,2
2012-02-17 00:00:00,13.85,1.75,2
2012-02-21 00:00:00,13.91,1.76,1.98
2012-02-22 00:00:00,13.85,1.75,2
2012-02-23 00:00:00,14.43,1.83,1.92
2012-02-24 00:00:00,14.59,1.85,1.89
2012-02-27 00:00:00,14.35,1.82,1.92
2012-02-28 00:00:00,14.23,1.8,1.93
2012-02-29 00:00:00,14.3,1.81,1.92
2012-03-01 00:00:00,14.33,1.81,1.91
2012-03-02 00:00:00,14.31,1.81,1.91
2012-03-05 00:00:00,14.32,1.81,1.91
2012-03-06 00:00:00,14.35,1.82,1.9
2012-03-08 00:00:00,14.3,1.81,1.91
2012-03-09 00:00:00,14.3,1.81,1.9
2012-03-12 00:00:00,14.22,1.8,1.91
2012-03-13 00:00:00,14.21,1.8,1.91
2012-03-14 00:00:00,14.2,1.8,1.91
2012-03-15 00:00:00,14.14,1.79,1.92
2012-03-16 00:00:00,14.28,1.81,1.91
2012-03-19 00:00:00,14.28,1.81,1.9
2012-03-20 00:00:00,14.19,1.8,1.91
2012-03-21 00:00:00,14.11,1.79,1.92
2012-03-22 00:00:00,14.02,1.77,1.94
2012-03-23 00:00:00,14.21,1.8,1.91
2012-03-26 00:00:00,14.23,1.8,1.91
2012-03-27 00:00:00,14.4,1.82,1.9
2012-03-28 00:00:00,14.38,1.82,1.9
2012-03-29 00:00:00,14.36,1.82,1.9
2012-03-30 00:00:00,14.39,1.82,1.9
2012-04-02 00:00:00,14.33,1.81,1.92
2012-04-03 00:00:00,14.39,1.82,1.91
2012-04-04 00:00:00,14.35,1.82,1.91
2012-04-05 00:00:00,14.41,1.82,1.9
2012-04-09 00:00:00,14.38,1.82,1.9
2012-04-10 00:00:00,14.33,1.81,1.91
2012-04-11 00:00:00,14.42,1.82,1.9
2012-04-16 00:00:00,14.45,1.83,1.9
2012-04-17 00:00:00,14.39,1.82,1.91
2012-04-18 00:00:00,14.37,1.82,1.91
2012-04-19 00:00:00,14.67,1.86,1.89
2012-04-20 00:00:00,14.51,1.84,1.9
2012-04-23 00:00:00,14.5,1.83,1.9
2012-04-24 00:00:00,13.97,1.8,1.89
2012-04-25 00:00:00,13.97,1.8,1.89
2012-04-26 00:00:00,13.98,1.8,1.88
2012-04-27 00:00:00,13.97,1.8,1.88
2012-04-30 00:00:00,13.92,1.79,1.89
2012-05-02 00:00:00,13.91,1.79,1.89
2012-05-03 00:00:00,13.84,1.78,1.9
2012-05-04 00:00:00,13.8,1.78,1.9
2012-05-08 00:00:00,13.6,1.75,1.93
2012-05-09 00:00:00,13.5,1.74,1.93
2012-05-10 00:00:00,13.26,1.71,1.96
2012-05-11 00:00:00,13.12,1.69,1.98
2012-05-14 00:00:00,13.14,1.69,1.98
2012-05-15 00:00:00,13.17,1.69,1.97
2012-05-16 00:00:00,13.4,1.72,1.95
2012-05-17 00:00:00,13.45,1.73,1.94
2012-05-18 00:00:00,13.45,1.73,1.94
2012-05-21 00:00:00,13.41,1.73,1.94
2012-05-22 00:00:00,13.11,1.67,1.97
2012-05-23 00:00:00,12.35,1.61,2.17
2012-05-24 00:00:00,11.56,1.57,2.4
2012-05-25 00:00:00,11.54,1.57,2.41
2012-05-28 00:00:00,11.37,1.55,2.44
2012-05-29 00:00:00,12.63,1.58,2.5
2012-05-30 00:00:00,12.43,1.59,2.43
2012-05-31 00:00:00,12.47,1.58,2.43
2012-06-01 00:00:00,12.61,1.6,2.41
2012-06-05 00:00:00,12.47,1.58,2.46
2012-06-06 00:00:00,12.44,1.58,2.46
2012-06-07 00:00:00,12.53,1.58,2.47
2012-06-08 00:00:00,12.64,1.6,2.44
2012-06-11 00:00:00,12.67,1.6,2.43
2012-06-12 00:00:00,12.58,1.6,2.55
2012-06-13 00:00:00,12.67,1.61,2.53
2012-06-14 00:00:00,12.88,1.64,2.51
2012-06-15 00:00:00,13.06,1.66,2.49
2012-06-18 00:00:00,13.02,1.66,2.5
2012-06-19 00:00:00,13.18,1.68,2.48
2012-06-20 00:00:00,13.22,1.68,2.48
2012-06-21 00:00:00,13.81,1.8,2.48
2012-06-22 00:00:00,13.81,1.79,2.48
2012-06-25 00:00:00,13.67,1.78,2.5
2012-06-26 00:00:00,13.67,1.78,2.5
2012-06-27 00:00:00,13.69,1.78,2.51
2012-06-28 00:00:00,13.6,1.77,2.53
2012-06-29 00:00:00,13.62,1.77,2.53
2012-07-02 00:00:00,13.59,1.77,2.53
2012-07-04 00:00:00,13.59,1.77,2.53
2012-07-05 00:00:00,13.53,1.76,2.55
2012-07-06 00:00:00,13.54,1.76,2.54
2012-07-09 00:00:00,13.53,1.76,2.53
2012-07-10 00:00:00,13.42,1.74,2.54
2012-07-11 00:00:00,13.32,1.73,2.56
2012-07-12 00:00:00,13.33,1.73,2.56
2012-07-13 00:00:00,13.35,1.73,2.56
2012-07-16 00:00:00,13.35,1.73,2.56
2012-07-17 00:00:00,13.28,1.72,2.58
2012-07-18 00:00:00,13.19,1.71,2.59
2012-07-19 00:00:00,13.38,1.74,2.56
2012-07-20 00:00:00,13.37,1.74,2.56
2012-07-23 00:00:00,13.36,1.73,2.56
2012-07-24 00:00:00,13.34,1.73,2.56
2012-07-25 00:00:00,13.36,1.74,2.57
2012-07-26 00:00:00,13.34,1.73,2.57
2012-07-27 00:00:00,13.5,1.75,2.53
2012-07-30 00:00:00,13.5,1.75,2.54
2012-07-31 00:00:00,13.53,1.76,2.54
2012-08-02 00:00:00,13.58,1.76,2.53
2012-08-03 00:00:00,13.5,1.75,2.55
2012-08-06 00:00:00,13.49,1.75,2.55
2012-08-07 00:00:00,13.45,1.74,2.59
2012-08-08 00:00:00,13.43,1.74,2.61
2012-08-09 00:00:00,13.13,1.72,2.63
2012-08-10 00:00:00,13.14,1.72,2.63
2012-08-13 00:00:00,13.11,1.72,2.63
2012-08-14 00:00:00,13.28,1.74,2.6
2012-08-15 00:00:00,13.37,1.75,2.58
2012-08-16 00:00:00,13.28,1.74,2.6
2012-08-17 00:00:00,13.33,1.75,2.59
2012-08-20 00:00:00,13.39,1.75,2.57
2012-08-21 00:00:00,13.38,1.75,2.58
2012-08-22 00:00:00,13.61,1.78,2.54
2012-08-23 00:00:00,13.63,1.79,2.53
2012-08-24 00:00:00,13.57,1.78,2.55
2012-08-27 00:00:00,13.73,1.8,2.52
2012-08-28 00:00:00,13.81,1.81,2.51
2012-08-29 00:00:00,13.84,1.81,2.5
2012-08-30 00:00:00,14.02,1.84,2.47
2012-09-03 00:00:00,14.21,1.86,2.45
2012-09-04 00:00:00,14.42,1.89,2.41
2012-09-05 00:00:00,14.54,1.9,2.39
2012-09-06 00:00:00,14.58,1.91,2.39
2012-09-07 00:00:00,14.88,1.95,2.35
2012-09-10 00:00:00,15.13,1.98,2.31
2012-09-11 00:00:00,15.13,1.98,2.31
2012-09-12 00:00:00,15.35,2.01,2.28
2012-09-13 00:00:00,15.64,2.05,2.23
2012-09-14 00:00:00,16.05,2.1,2.18
2012-09-17 00:00:00,16.16,2.12,2.18
2012-09-18 00:00:00,16,2.1,2.21
2012-09-19 00:00:00,15.84,2.07,2.23
2012-09-20 00:00:00,15.98,2.09,2.21
2012-09-21 00:00:00,16,2.1,2.21
2012-09-24 00:00:00,16.02,2.1,2.21
2012-09-25 00:00:00,16.05,2.1,2.21
2012-09-26 00:00:00,16.09,2.11,2.2
2012-09-27 00:00:00,16.11,2.11,2.19
2012-09-28 00:00:00,16.17,2.12,2.18
2012-10-01 00:00:00,16.15,2.12,2.19
2012-10-02 00:00:00,16.05,2.1,2.2
2012-10-03 00:00:00,15.97,2.09,2.2
2012-10-04 00:00:00,15.89,2.08,2.22
2012-10-05 00:00:00,15.94,2.09,2.22
2012-10-08 00:00:00,15.85,2.08,2.23
2012-10-09 00:00:00,15.81,2.07,2.23
2012-10-10 00:00:00,15.65,2.05,2.26
2012-10-11 00:00:00,15.51,2.03,2.28
2012-10-12 00:00:00,15.55,2.04,2.27
2012-10-15 00:00:00,15.33,2.01,2.3
2012-10-16 00:00:00,15.2,1.99,2.32
2012-10-17 00:00:00,15.14,1.98,2.33
2012-10-18 00:00:00,15.25,2,2.31
2012-10-19 00:00:00,15.27,2,2.28
2012-10-22 00:00:00,14.73,1.94,2.32
2012-10-23 00:00:00,14.7,1.99,2.36
2012-10-24 00:00:00,14.67,1.98,2.37
2012-10-25 00:00:00,14.75,1.99,2.36
2012-10-26 00:00:00,14.69,1.99,2.37
2012-10-30 00:00:00,14.61,1.97,2.38
2012-10-31 00:00:00,14.59,1.97,2.38
2012-11-01 00:00:00,14.54,1.97,2.4
2012-11-02 00:00:00,14.64,1.98,2.37
2012-11-05 00:00:00,14.66,1.98,2.37
2012-11-06 00:00:00,14.7,1.99,2.36
2012-11-07 00:00:00,14.74,1.99,2.36
2012-11-08 00:00:00,14.77,2,2.36
2012-11-09 00:00:00,14.79,2,2.35
2012-11-12 00:00:00,14.82,2,2.35
2012-11-14 00:00:00,14.75,1.99,2.35
2012-11-15 00:00:00,14.71,1.99,2.36
2012-11-16 00:00:00,14.71,1.99,2.36
2012-11-19 00:00:00,14.59,1.97,2.38
2012-11-20 00:00:00,14.41,1.95,2.39
2012-11-21 00:00:00,14.21,1.92,2.42
2012-11-22 00:00:00,14.34,1.94,2.4
2012-11-23 00:00:00,14.34,1.94,2.4
2012-11-26 00:00:00,14.28,1.93,2.41
2012-11-28 00:00:00,14.15,1.91,2.44
2012-11-29 00:00:00,14.22,1.92,2.42
2012-11-30 00:00:00,14.19,1.92,2.43
2012-12-03 00:00:00,14.16,1.91,2.44
2012-12-04 00:00:00,14.14,1.91,2.44
2012-12-05 00:00:00,14.12,1.91,2.44
2012-12-06 00:00:00,14.29,1.93,2.42
2012-12-07 00:00:00,14.29,1.93,2.41
2012-12-10 00:00:00,14.33,1.94,2.41
2012-12-11 00:00:00,14.37,1.94,2.41
2012-12-12 00:00:00,14.63,1.98,2.37
2012-12-13 00:00:00,14.71,1.99,2.36
2012-12-14 00:00:00,14.64,1.98,2.37
2012-12-17 00:00:00,14.6,1.98,2.38
2012-12-18 00:00:00,14.61,1.98,2.38
2012-12-19 00:00:00,15.26,2,2.43
2012-12-20 00:00:00,14.91,1.99,2.43
2012-12-21 00:00:00,15.15,2.01,2.43
2012-12-24 00:00:00,15.17,2.01,2.41
2012-12-26 00:00:00,15.51,2.04,2.4
2012-12-28 00:00:00,15.79,2.05,2.38
2012-12-31 00:00:00,15.93,2.08,2.36
2013-01-02 00:00:00,16.05,2.09,2.35
2013-01-03 00:00:00,16.18,2.11,2.33
2013-01-04 00:00:00,16.23,2.11,2.32
2013-01-07 00:00:00,16.26,2.11,2.32
2013-01-08 00:00:00,16.28,2.11,2.32
2013-01-09 00:00:00,16.26,2.11,2.32
2013-01-10 00:00:00,16.22,2.1,2.33
2013-01-11 00:00:00,16.26,2.11,2.32
2013-01-15 00:00:00,16.27,2.11,2.33
2013-01-16 00:00:00,16.45,2.13,2.3
2013-01-17 00:00:00,16.63,2.16,2.28
2013-01-18 00:00:00,16.63,2.16,2.28
2013-01-21 00:00:00,16.59,2.15,2.29
2013-01-22 00:00:00,16.62,2.16,2.28
2013-01-23 00:00:00,16.65,2.16,2.28
2013-01-24 00:00:00,16.64,2.16,2.28
2013-01-28 00:00:00,16.57,2.15,2.29
2013-01-29 00:00:00,16.42,2.13,2.3
2013-01-30 00:00:00,16.49,2.14,2.29
2013-01-31 00:00:00,16.46,2.14,2.29
2013-02-01 00:00:00,16.41,2.13,2.29
2013-02-05 00:00:00,16.36,2.12,2.3
2013-02-06 00:00:00,16.36,2.12,2.3
2013-02-07 00:00:00,16.45,2.13,2.29
2013-02-08 00:00:00,16.56,2.15,2.27
2013-02-11 00:00:00,16.56,2.15,2.27
2013-02-12 00:00:00,16.52,2.14,2.28
2013-02-13 00:00:00,16.49,2.14,2.28
2013-02-14 00:00:00,16.49,2.14,2.28
2013-02-15 00:00:00,16.5,2.14,2.28
2013-02-18 00:00:00,16.34,2.12,2.3
2013-02-19 00:00:00,16.24,2.11,2.31
2013-02-20 00:00:00,16.22,2.1,2.31
2013-02-21 00:00:00,16.21,2.1,2.31
2013-02-22 00:00:00,15.5,2.11,2.33
2013-02-26 00:00:00,15.32,2.09,2.35
2013-02-27 00:00:00,15.34,2.09,2.35
2013-02-28 00:00:00,15.23,2.08,2.35
2013-03-01 00:00:00,15.28,2.08,2.35
2013-03-04 00:00:00,15.22,2.08,2.36
2013-03-05 00:00:00,15.21,2.07,2.36
2013-03-06 00:00:00,15.31,2.09,2.35
2013-03-07 00:00:00,15.36,2.09,2.35
2013-03-08 00:00:00,15.39,2.1,2.35
2013-03-11 00:00:00,15.35,2.09,2.35
2013-03-12 00:00:00,15.42,2.1,2.34
2013-03-13 00:00:00,15.37,2.1,2.35
2013-03-14 00:00:00,15.38,2.1,2.35
2013-03-15 00:00:00,15.43,2.1,2.34
2013-03-18 00:00:00,15.43,2.1,2.34
2013-03-19 00:00:00,15.48,2.11,2.33
2013-03-20 00:00:00,15.51,2.11,2.32
2013-03-21 00:00:00,15.59,2.13,2.31
2013-03-22 00:00:00,15.6,2.13,2.31
2013-03-25 00:00:00,15.54,2.12,2.31
2013-03-27 00:00:00,15.54,2.12,2.32
2013-03-28 00:00:00,15.51,2.12,2.32
2013-04-01 00:00:00,15.4,2.1,2.34
2013-04-02 00:00:00,15.39,2.1,2.33
2013-04-03 00:00:00,15.46,2.11,2.33
2013-04-04 00:00:00,15.53,2.12,2.32
2013-04-05 00:00:00,15.56,2.12,2.32
2013-04-08 00:00:00,15.59,2.13,2.31
2013-04-09 00:00:00,15.56,2.12,2.31
2013-04-10 00:00:00,15.65,2.13,2.3
2013-04-11 00:00:00,15.71,2.14,2.3
2013-04-12 00:00:00,15.78,2.15,2.29
2013-04-16 00:00:00,15.81,2.15,2.28
2013-04-17 00:00:00,15.86,2.16,2.28
2013-04-18 00:00:00,15.92,2.17,2.27
2013-04-19 00:00:00,15.89,2.17,2.28
2013-04-22 00:00:00,15.87,2.16,2.29
2013-04-23 00:00:00,15.9,2.17,2.28
2013-04-24 00:00:00,16.03,2.18,2.27
2013-04-26 00:00:00,16.11,2.2,2.25
2013-04-29 00:00:00,16.12,2.2,2.25
2013-04-30 00:00:00,16.08,2.19,2.25
2013-05-02 00:00:00,16.14,2.2,2.24
2013-05-03 00:00:00,16.25,2.22,2.23
2013-05-06 00:00:00,16.55,2.25,2.19
2013-05-07 00:00:00,16.76,2.28,2.16
2013-05-08 00:00:00,16.79,2.29,2.15
2013-05-09 00:00:00,16.86,2.3,2.14
2013-05-10 00:00:00,16.89,2.3,2.14
2013-05-13 00:00:00,16.86,2.3,2.14
2013-05-14 00:00:00,16.78,2.29,2.15
2013-05-15 00:00:00,16.82,2.29,2.15
2013-05-16 00:00:00,17.03,2.32,2.12
2013-05-17 00:00:00,17.32,2.36,2.09
2013-05-20 00:00:00,17.56,2.39,2.06
2013-05-21 00:00:00,17.49,2.38,2.07
2013-05-22 00:00:00,17.54,2.39,2.06
2013-05-23 00:00:00,17.62,2.4,2.06
2013-05-27 00:00:00,17.5,2.38,2.07
2013-05-28 00:00:00,17.47,2.38,2.08
2013-05-29 00:00:00,17.53,2.38,2.07
2013-05-30 00:00:00,17.52,2.38,2.07
2013-05-31 00:00:00,17.55,2.39,2.07
2013-06-03 00:00:00,17.51,2.38,2.07
2013-06-04 00:00:00,17.51,2.38,2.07
2013-06-05 00:00:00,17.44,2.37,2.08
2013-06-06 00:00:00,17.3,2.35,2.1
2013-06-07 00:00:00,17.12,2.33,2.12
2013-06-10 00:00:00,17.22,2.34,2.11
2013-06-11 00:00:00,17.11,2.33,2.12
2013-06-12 00:00:00,17.06,2.32,2.13
2013-06-13 00:00:00,16.85,2.29,2.15
2013-06-14 00:00:00,16.89,2.3,2.16
2013-06-17 00:00:00,16.88,2.3,2.16
2013-06-18 00:00:00,16.81,2.29,2.17
2013-06-19 00:00:00,16.86,2.29,2.16
2013-06-20 00:00:00,16.86,2.29,2.16
2013-06-21 00:00:00,16.71,2.27,2.18
2013-06-24 00:00:00,16.7,2.27,2.18
2013-06-25 00:00:00,16.57,2.26,2.21
2013-06-26 00:00:00,16.56,2.25,2.22
2013-06-27 00:00:00,16.51,2.25,2.27
2013-06-28 00:00:00,16.58,2.27,2.26
2013-07-01 00:00:00,16.62,2.27,2.25
2013-07-02 00:00:00,16.64,2.27,2.25
2013-07-03 00:00:00,16.58,2.26,2.26
2013-07-04 00:00:00,16.45,2.25,2.27
2013-07-05 00:00:00,16.27,2.22,2.29
2013-07-08 00:00:00,16.12,2.2,2.31
2013-07-09 00:00:00,16.08,2.2,2.31
2013-07-10 00:00:00,16.15,2.2,2.35
2013-07-11 00:00:00,16.19,2.21,2.34
2013-07-12 00:00:00,16.1,2.2,2.35
2013-07-15 00:00:00,16.06,2.19,2.36
2013-07-16 00:00:00,16.1,2.17,2.38
2013-07-17 00:00:00,16.06,2.17,2.39
2013-07-18 00:00:00,15.93,2.16,2.59
2013-07-19 00:00:00,16.08,2.18,2.57
2013-07-23 00:00:00,16.24,2.17,2.55
2013-07-24 00:00:00,16.09,2.16,2.58
2013-07-25 00:00:00,15.98,2.15,2.59
2013-07-26 00:00:00,16.02,2.15,2.59
2013-07-29 00:00:00,16.03,2.15,2.58
2013-07-30 00:00:00,16.03,2.15,2.58
2013-07-31 00:00:00,15.98,2.15,2.59
2013-08-01 00:00:00,16.29,2.19,2.53
2013-08-02 00:00:00,16.29,2.19,2.53
2013-08-05 00:00:00,16.18,2.17,2.55
2013-08-06 00:00:00,16.2,2.18,2.54
2013-08-07 00:00:00,16.28,2.19,2.53
2013-08-08 00:00:00,16.28,2.19,2.53
2013-08-12 00:00:00,16.22,2.18,2.53
2013-08-13 00:00:00,16.26,2.18,2.53
2013-08-14 00:00:00,16.43,2.21,2.5
2013-08-15 00:00:00,16.47,2.21,2.48
2013-08-16 00:00:00,17.65,2.37,2.48
2013-08-19 00:00:00,17.63,2.37,2.48
2013-08-21 00:00:00,17.32,2.33,2.54
2013-08-22 00:00:00,17.24,2.32,2.55
2013-08-23 00:00:00,16.86,2.26,2.62
2013-08-26 00:00:00,16.7,2.24,2.65
