LIST OF QUOTED SECURITIES AND ISSUED QUANTITY AS AT 31ST DECEMBER 2007,,,,,
SECURITY ID,NAME,ISSUED QUANTITY,SECURITY ID,COMPANY NAME,ISIN CODE
BINN-N-0000,BERUWELA WALK INN LIMITED,900000,AMW -B-0000,ASSOCIATED MOTORWAYS PLC,LK0013B00004
BLUE-N-0000,BLUE DIAMONDS JEWELLERY WORLDWIDE LTD.,59033947,AMW -N-0000,ASSOCIATED MOTORWAYS PLC,LK0013N00009
BLUE-X-0000,BLUE DIAMONDS JEWELLERY WORLDWIDE LTD.,102202114,AMW -R-0000,ASSOCIATED MOTORWAYS PLC,LK0013R00000
BOGA-N-0000,BOGALA GRAPHITE LANKA LTD,39729000,APDL-N-0000,ASSOCIATED PROPERTY DEVELOPMENT PLC,LK0174N00009
BOPL-N-0000,BOGAWANTALAWA TEA ESTATES LIMITED,50250000,APLA-N-0000,ACL PLASTICS LTD,LK0238N00002
BREW-N-0000,CEYLON BREWERY PLC,20988090,ARPI-B-0000,ARPICO FINANCE COMPANY LIMITED,LK0007B00006
BRWN-N-0000,BROWN & COMPANY LIMITED,2625000,ARPI-N-0000,ARPICO FINANCE COMPANY LIMITED,LK0007N00001
BUKI-N-0000,BUKIT DARAH PLC,10000000,ASCO-N-0000,ASIAN COTTON MILLS LIMITED,LK0008N00009
CABO-N-0000,CARGO BOAT DEVELOPMENT COMPANY LIMITED,10200036,ASCO-R-0000,ASIAN COTTON MILLS LIMITED,LK0008R00000
CARE-N-0000,PRINTCARE PLC,17193334,ASHA-N-0000,ASHA CENTRAL HOSPITALS PLC,LK0320N00008
CARG-N-0000,CARGILLS (CEYLON) LIMITED,5600000,ASHO-B-0000,LANKA ASHOK LEYLAND LIMITED,LK0109B00000
CARS-N-0000,CARSON CUMBERBATCH PLC,6112260,ASHO-N-0000,LANKA ASHOK LEYLAND LIMITED,LK0109N00005
CCS-N-0000,CEYLON COLD STORES PLC,21600000,ASHO-R-0000,LANKA ASHOK LEYLAND LIMITED,LK0109R00006
CDIC-N-0000,CAPITAL DEVELOPMENT AND INVESTMENT COMPANY,43855007,ASIR-B-0000,ASIRI HOSPITALS LIMITED,LK0010B00000
CERA-N-0000,LANKA CERAMIC LTD,30000000,ASIR-N-0000,ASIRI HOSPITALS LIMITED,LK0010N00005
CFI-N-0000,COLOMBO FORT INVESTMENTS PLC,5000000,ASIR-R-0000,ASIRI HOSPITALS LIMITED,LK0010R00006
CFIN-N-0000,CENTRAL FINANCE COMPANY PLC,20300000,ASPH-B-0000,INDUSTRIAL ASPHALTS (CEYLON) LIMITED,LK0089B00004
CFLB-N-0000,COLOMBO FORT LAND & BUILDING COMPANY LTD,36000000,ASPH-N-0000,INDUSTRIAL ASPHALTS (CEYLON) LIMITED,LK0089N00009
CFT-N-0000,CEYLON & FOREIGN TRADES LIMITED,1401960,ATL -N-0000,AMANA TAKAFUL PLC,LK0354N00007
CFVF-N-0000,FIRST CAPITAL HOLDINGS PLC,33750000,ATL -R-0000,AMANA TAKAFUL PLC,LK0354R00008
CHL-N-0000,CEYLON HOSPITALS LIMITED,19500000,AUTO-B-0000,THE AUTODROME PLC,LK0015B00009
CHL-X-0000,CEYLON HOSPITALS LIMITED,6375000,AUTO-N-0000,THE AUTODROME PLC,LK0015N00004
CHMX-D-0001,CHEMANEX LIMITED.,375000,AUTO-R-0000,THE AUTODROME PLC,LK0015R00005
CHMX-N-0000,CHEMANEX LIMITED.,5250000,BALA-N-0000,BALANGODA  PLANTATIONS  LTD,LK0286N00001
CHOT-N-0000,CEYLON HOTELS CORPORATION PLC,3000000,BBH -N-0000,BROWNS BEACH HOTELS PLC,LK0204N00004
CHOU-N-0000,CEYLINCO HOUSING & REAL ESTATE COMPANY LTD,13379850,BBH -R-0000,BROWNS BEACH HOTELS PLC,LK0204R00005
CIC-N-0000,CHEMICAL INDUSTRIES (COLOMBO) LIMITED.,72900000,BFL -N-0000,BAIRAHA FARMS LTD,LK0229N00001
CIC-X-0000,CHEMICAL INDUSTRIES (COLOMBO) LIMITED.,21870000,BHR -B-0000,RIVERINA HOTELS LIMITED.,LK0017B00005
CIND-D-0003,CENTRAL INDUSTRIES LIMITED,364981,BHR -N-0000,RIVERINA HOTELS LIMITED.,LK0017N00000
CIND-N-0000,CENTRAL INDUSTRIES LIMITED,3294738,BHR -R-0000,RIVERINA HOTELS LIMITED.,LK0017R00001
CINS-N-0000,CEYLINCO INSURANCE PLC,20000000,BINN-N-0000,BERUWELA WALK INN LIMITED,LK0129N00003
CINV-N-0000,CEYLON INVESTMENT PLC,24145803,BLUE-B-0000,BLUE DIAMONDS JEWELLERY WORLDWIDE LTD.,LK0193B00004
CIT-N-0000,COLOMBO INVESTMENT TRUST PLC,4133333,BLUE-N-0000,BLUE DIAMONDS JEWELLERY WORLDWIDE LTD.,LK0193N00009
CLND-N-0000,COLOMBO LAND & DEVELOPMENT COMPANY LTD,162750000,BLUE-R-0000,BLUE DIAMONDS JEWELLERY WORLDWIDE LTD.,LK0193R00000
CLND-W-0005,COLOMBO LAND & DEVELOPMENT COMPANY LTD,38817192,BLUE-R-0001,BLUE DIAMONDS JEWELLERY WORLDWIDE LTD.,LK0193R00018
CLPL-N-0000,CEYLON LEATHER PRODUCTS LIMITED,12500000,BLUE-X-0000,BLUE DIAMONDS JEWELLERY WORLDWIDE LTD.,LK0193X00008
COCO-N-0000,COCO LANKA LTD,12600000,BOGA-N-0000,BOGALA GRAPHITE LANKA LTD,LK0194N00007
COLO-N-0000,COLONIAL MOTORS LIMITED,8110505,BOPL-B-0000,BOGAWANTALAWA TEA ESTATES LIMITED,LK0243B00007
COMB-D-0016,COMMERCIAL BANK OF CEYLON LIMITED,250000,BOPL-N-0000,BOGAWANTALAWA TEA ESTATES LIMITED,LK0243N00002
COMB-D-0018,COMMERCIAL BANK OF CEYLON LIMITED,250000,BREW-B-0000,CEYLON BREWERY PLC,LK0026B00006
COMB-D-0062,COMMERCIAL BANK OF CEYLON LIMITED,115890,BREW-N-0000,CEYLON BREWERY PLC,LK0026N00001
COMB-D-0063,COMMERCIAL BANK OF CEYLON LIMITED,2128520,BREW-R-0000,CEYLON BREWERY PLC,LK0026R00002
COMB-N-0000,COMMERCIAL BANK OF CEYLON LIMITED,232931177,BRWN-B-0000,BROWN & COMPANY LIMITED,LK0018B00003
COMB-P-0004,COMMERCIAL BANK OF CEYLON LIMITED,90655500,BRWN-N-0000,BROWN & COMPANY LIMITED,LK0018N00008
COMB-P-0005,COMMERCIAL BANK OF CEYLON LIMITED,100000000,BUKI-B-0000,BUKIT DARAH PLC,LK0019B00001
COMB-X-0000,COMMERCIAL BANK OF CEYLON LIMITED,16120797,BUKI-N-0000,BUKIT DARAH PLC,LK0019N00006
COMD-N-0000,COMMERCIAL DEVELOPMENT COMPANY LIMITED,12000000,CABO-B-0000,CARGO BOAT DEVELOPMENT COMPANY LIMITED,LK0021B00007
COML-N-0000,COMMERCIAL LEASING COMPANY LTD.,17645840,CABO-N-0000,CARGO BOAT DEVELOPMENT COMPANY LIMITED,LK0021N00002
CONN-N-0000,CONNAISSANCE HOLDINGS  LTD,42029959,CABO-R-0000,CARGO BOAT DEVELOPMENT COMPANY LIMITED,LK0021R00003
CPRT-N-0000,CEYLON PRINTERS LIMITED,35010,CARE-B-0000,PRINTCARE PLC,LK0241B00001
CSD-N-0000,CEYLINCO SEYLAN DEVELOPMENTS LTD,73982430,CARE-N-0000,PRINTCARE PLC,LK0241N00006
CSEC-N-0000,KSHATRIYA HOLDINGS PLC,98397640,CARG-B-0000,CARGILLS (CEYLON) LIMITED,LK0020B00009
CSF-D-0013,CEYLINCO FINANCE PLC,670880,CARG-N-0000,CARGILLS (CEYLON) LIMITED,LK0020N00004
CSF-N-0000,CEYLINCO FINANCE PLC,19986050,CARG-R-0000,CARGILLS (CEYLON) LIMITED,LK0020R00005
CTC-N-0000,CEYLON TOBACCO COMPANY PLC,187323751,CARS-B-0000,CARSON CUMBERBATCH PLC,LK0022B00005
CTCE-D-0032,EAGLE INSURANCE PLC,10000000,CARS-N-0000,CARSON CUMBERBATCH PLC,LK0022N00000
CTCE-D-0036,EAGLE INSURANCE PLC,3000000,CCS -B-0000,CEYLON COLD STORES PLC,LK0027B00004
CTCE-D-0040,EAGLE INSURANCE PLC,9000000,CCS -N-0000,CEYLON COLD STORES PLC,LK0027N00009
CTCE-D-0048,EAGLE INSURANCE PLC,12000000,CCS -R-0000,CEYLON COLD STORES PLC,LK0027R00000
CTCE-N-0000,EAGLE INSURANCE PLC,30000000,CDIC-N-0000,CAPITAL DEVELOPMENT AND INVESTMENT COMPANY,LK0245N00007
CTEA-N-0000,CEYLON TEA SERVICES LIMITED,20000000,CDIC-R-0000,CAPITAL DEVELOPMENT AND INVESTMENT COMPANY,LK0245R00008
CTHR-N-0000,CEYLON THEATRES LIMITED,2249268,CERA-N-0000,LANKA CERAMIC LTD,LK0206N00009
CTLD-N-0000,C T LAND DEVELOPMENT LIMITED,48750000,CFI -N-0000,COLOMBO FORT INVESTMENTS PLC,LK0048N00005
CWM-N-0000,C. W. MACKIE PLC,35988556,CFI -R-0000,COLOMBO FORT INVESTMENTS PLC,LK0048R00006
DFCC-N-0000,DFCC BANK,129908765,CFIN-B-0000,CENTRAL FINANCE COMPANY PLC,LK0023B00003
DFCC-S-0000,DFCC BANK,366667,CFIN-N-0000,CENTRAL FINANCE COMPANY PLC,LK0023N00008
DIAL-N-0000,DIALOG TELEKOM PLC,8143778405,CFLB-N-0000,COLOMBO FORT LAND & BUILDING COMPANY LIMITED,LK0049N00003
DIMO-N-0000,DIESEL & MOTOR ENGINEERING PLC,12100000,CFLB-R-0000,COLOMBO FORT LAND & BUILDING COMPANY LIMITED,LK0049R00004
DIPD-N-0000,DIPPED PRODUCTS PLC,59861512,CFT -B-0000,CEYLON & FOREIGN TRADES LIMITED,LK0025B00008
DIST-N-0000,DISTILLERIES COMPANY OF SHRI LANKA LTD,300000000,CFT -N-0000,CEYLON & FOREIGN TRADES LIMITED,LK0025N00003
DOCK-N-0000,COLOMBO DOCKYARD PLC,65178163,CFVF-N-0000,FIRST CAPITAL HOLDINGS PLC,LK0222N00006
DPL-N-0000,DANKOTUWA PORCELAIN LTD,22617870,CFVF-R-0000,FIRST CAPITAL HOLDINGS PLC,LK0222R00007
EAST-N-0000,EAST WEST PROPERTIES LIMITED,17280000,CHL -N-0000,CEYLON HOSPITALS LIMITED,LK0338N00000
EBCR-N-0000,E B CREASY & COMPANY LIMITED,2535458,CHL -X-0000,CEYLON HOSPITALS LIMITED,LK0338X00009
ECL-N-0000,E- CHANNELLING LIMITED,17447345,CHMX-B-0000,CHEMANEX LIMITED.,LK0044B00009
EDEN-N-0000,EDEN HOTEL LANKA LTD.,52800000,CHMX-D-0001,CHEMANEX LIMITED.,LK0044D00013
ELPL-N-0000,ELPITIYA PLANTATIONS PLC,24958677,CHMX-N-0000,CHEMANEX LIMITED.,LK0044N00004
EMER-N-0000,EASTERN MERCHANTS LIMITED,1677800,CHMX-R-0000,CHEMANEX LIMITED.,LK0044R00005
EQIT-N-0000,EQUITY ONE PLC,40321730,CHOT-N-0000,CEYLON HOTELS CORPORATION PLC,LK0032N00009
ETWO-N-0000,EQUITY TWO PLC,31000000,CHOT-R-0000,CEYLON HOTELS CORPORATION PLC,LK0032R00000
FERN-N-0000,FERNTEA LTD,6000000,CHOU-B-0000,CEYLINCO HOUSING & REAL ESTATE COMPANY LIMITED,LK0177B00007
GEST-N-0000,GESTETNER OF CEYLON LIMITED,2278125,CHOU-N-0000,CEYLINCO HOUSING & REAL ESTATE COMPANY LIMITED,LK0177N00002
GHLL-N-0000,GALADARI HOTELS (LANKA) LIMITED,182434060,CHOU-R-0000,CEYLINCO HOUSING & REAL ESTATE COMPANY LIMITED,LK0177R00003
GLAS-D-0017,CEYLON GLASS COMPANY PLC,500000,CIC -B-0000,CHEMICAL INDUSTRIES (COLOMBO) LIMITED.,LK0045B00006
GLAS-N-0000,CEYLON GLASS COMPANY PLC,950086080,CIC -B-0001,CHEMICAL INDUSTRIES (COLOMBO) LIMITED.,LK0045B00014
GOOD-N-0000,GOOD HOPE PLC,6871307,CIC -N-0000,CHEMICAL INDUSTRIES (COLOMBO) LIMITED.,LK0045N00001
GRAN-N-0000,CEYLON GRAIN ELEVATORS LIMITED,60000000,CIC -R-0000,CHEMICAL INDUSTRIES (COLOMBO) LIMITED.,LK0045R00002
GREG-N-0000,ENVIRONMENTAL RESOURCES INVESTMENT PLC,17386080,CIC -R-0001,CHEMICAL INDUSTRIES (COLOMBO) LIMITED.,LK0045R00010
GUAR-N-0000,CEYLON GUARDIAN INVESTMENT TRUST PLC,18938112,CIC -X-0000,CHEMICAL INDUSTRIES (COLOMBO) LIMITED.,LK0045X00000
HAPU-N-0000,HAPUGASTENNE PLANTATIONS PLC,46315789,CIND-D-0003,CENTRAL INDUSTRIES LIMITED,LK0185D00030
HARI-N-0000,HARISCHANDRA MILLS PLC,959800,CIND-N-0000,CENTRAL INDUSTRIES LIMITED,LK0185N00005
HASU-N-0000,HNB ASSURANCE LIMITED,37500000,CIND-R-0000,CENTRAL INDUSTRIES LIMITED,LK0185R00006
HAYC-N-0000,HAYCARB PLC,29712375,CINS-B-0000,CEYLINCO INSURANCE PLC,LK0176B00009
HAYL-N-0000,HAYLEYS PLC,75000000,CINS-N-0000,CEYLINCO INSURANCE PLC,LK0176N00004
HDEV-N-0000,HOTEL DEVELOPERS (LANKA) LIMITED,45226100,CINS-R-0000,CEYLINCO INSURANCE PLC,LK0176R00005
HDFC-N-0000,HOUSING DEVELOPMENT FINANCE CORPORATION BANK OF SL,6471052,CINV-B-0000,CEYLON INVESTMENT PLC,LK0033B00002
HEXP-N-0000,HAYLEYS EXPORTS PLC,8000000,CINV-N-0000,CEYLON INVESTMENT PLC,LK0033N00007
HHL-N-0000,HEMAS HOLDINGS PLC,101308124,CINV-R-0000,CEYLON INVESTMENT PLC,LK0033R00008
HNB-D-0014,HATTON NATIONAL BANK LIMITED,2544620,CIT -N-0000,COLOMBO INVESTMENT TRUST PLC,LK0172N00003
HNB-D-0015,HATTON NATIONAL BANK LIMITED,7455380,CIT -R-0000,COLOMBO INVESTMENT TRUST PLC,LK0172R00004
HNB-D-0056,HATTON NATIONAL BANK LIMITED,16442037,CLND-B-0000,COLOMBO LAND & DEVELOPMENT COMPANY LIMITED,LK0050B00006
HNB-D-0057,HATTON NATIONAL BANK LIMITED,1149440,CLND-N-0000,COLOMBO LAND & DEVELOPMENT COMPANY LIMITED,LK0050N00001
HNB-D-0058,HATTON NATIONAL BANK LIMITED,1271583,CLND-W-0005,COLOMBO LAND & DEVELOPMENT COMPANY LIMITED,LK0050W00051
HNB-D-0059,HATTON NATIONAL BANK LIMITED,4700,CLPL-N-0000,CEYLON LEATHER PRODUCTS LIMITED,LK0294N00005
HNB-D-0060,HATTON NATIONAL BANK LIMITED,1125940,COCO-B-0000,COCO LANKA LTD,LK0220B00005
HNB-D-0061,HATTON NATIONAL BANK LIMITED,6300,COCO-N-0000,COCO LANKA LTD,LK0220N00000
HNB-D-0073,HATTON NATIONAL BANK LIMITED,13694500,COCO-R-0000,COCO LANKA LTD,LK0220R00001
HNB-D-0074,HATTON NATIONAL BANK LIMITED,6305500,COLO-B-0000,COLONIAL MOTORS LIMITED,LK0052B00002
HNB-N-0000,HATTON NATIONAL BANK LIMITED,189329400,COLO-N-0000,COLONIAL MOTORS LIMITED,LK0052N00007
HNB-X-0000,HATTON NATIONAL BANK LIMITED,46200000,COLO-R-0000,COLONIAL MOTORS LIMITED,LK0052R00008
HOPL-N-0000,HORANA PLANTATIONS LIMITED,25000000,COMB-B-0000,COMMERCIAL BANK OF CEYLON LIMITED,LK0053B00000
HSIG-N-0000,HOTEL SIGIRIYA PLC,5859000,COMB-B-0001,COMMERCIAL BANK OF CEYLON LIMITED,LK0053B00018
HUEJ-N-0000,HUEJAY INTERNATIONAL INVESTMENTS LIMITED,1800000,COMB-D-0016,COMMERCIAL BANK OF CEYLON LIMITED,LK0053D00162
HUNA-N-0000,HUNAS FALLS HOTELS PLC,5625000,COMB-D-0018,COMMERCIAL BANK OF CEYLON LIMITED,LK0053D00188
HUNT-N-0000,HUNTER & COMPANY LIMITED,5145000,COMB-D-0062,COMMERCIAL BANK OF CEYLON LIMITED,LK0053D00626
IDL-N-0000,INFRASTRUCTURE DEVELOPERS LIMITED,4857487,COMB-D-0063,COMMERCIAL BANK OF CEYLON LIMITED,LK0053D00634
INDO-N-0000,INDO-MALAY PLC,6998400,COMB-D-0096,COMMERCIAL BANK OF CEYLON LIMITED,LK0053D08488
JFIN-N-0000,JAMES FINLAY & COMPANY (COLOMBO) PLC,35000000,COMB-D-0097,COMMERCIAL BANK OF CEYLON LIMITED,LK0053D08496
JKH-N-0000,JOHN KEELLS HOLDINGS PLC,635947881,COMB-D-0098,COMMERCIAL BANK OF CEYLON LIMITED,LK0053D08504
JKL-N-0000,JOHN KEELLS PLC,15200000,COMB-D-0099,COMMERCIAL BANK OF CEYLON LIMITED,LK0053D08512
KAHA-N-0000,KAHAWATTE  PLANTATIONS  LTD,59917354,COMB-D-0100,COMMERCIAL BANK OF CEYLON LIMITED,LK0053D08520
KAPI-N-0000,MTD WALKERS PLC,5717857,COMB-D-0101,COMMERCIAL BANK OF CEYLON LIMITED,LK0053D08538
KCAB-N-0000,KELANI CABLES LTD,10900000,COMB-N-0000,COMMERCIAL BANK OF CEYLON LIMITED,LK0053N00005
KDL-N-0000,KELSEY DEVELOPMENTS LTD,17429274,COMB-P-0004,COMMERCIAL BANK OF CEYLON LIMITED,LK0053P00042
KFP-N-0000,KEELLS FOOD PRODUCTS PLC,5000000,COMB-P-0005,COMMERCIAL BANK OF CEYLON LIMITED,LK0053P00059
KGAL-D-0010,KEGALLE  PLANTATIONS  PLC,5000000,COMB-R-0000,COMMERCIAL BANK OF CEYLON LIMITED,LK0053R00006
KGAL-N-0000,KEGALLE  PLANTATIONS  PLC,25000000,COMB-R-0001,COMMERCIAL BANK OF CEYLON LIMITED,LK0053R00014
KHC-N-0000,KANDY HOTELS COMPANY (1938) LIMITED,16500000,COMB-X-0000,COMMERCIAL BANK OF CEYLON LIMITED,LK0053X00004
KHL-N-0000,JOHN KEELLS HOTELS PLC,1092110085,COMD-N-0000,COMMERCIAL DEVELOPMENT COMPANY LIMITED,LK0054N00003
KOTA-D-0010,KOTAGALA PLANTATIONS LTD.,12000000,COML-B-0000,COMMERCIAL LEASING COMPANY LTD.,LK0200B00007
KOTA-N-0000,KOTAGALA PLANTATIONS LTD.,32000000,COML-N-0000,COMMERCIAL LEASING COMPANY LTD.,LK0200N00002
KURU-N-0000,KURUWITA TEXTILE MILLS LTD,25000000,COML-R-0000,COMMERCIAL LEASING COMPANY LTD.,LK0200R00003
KVAL-N-0000,KELANI VALLEY PLANTATIONS PLC,34000000,CONN-B-0000,CONNAISSANCE HOLDINGS  LTD,LK0281B00007
KZOO-N-0000,KALAMAZOO SYSTEMS LIMITED,50000,CONN-N-0000,CONNAISSANCE HOLDINGS  LTD,LK0281N00002
LALU-N-0000,LANKA ALUMINIUM INDUSTRIES LIMITED,13702823,CONN-R-0000,CONNAISSANCE HOLDINGS  LTD,LK0281R00003
LAMB-N-0000,KOTMALE HOLDINGS LIMITED,31400000,CPRT-N-0000,CEYLON PRINTERS LIMITED,LK0036N00000
LAND-N-0000,LAND AND BUILDING LIMITED,2120479,CSD -B-0000,CEYLINCO SEYLAN DEVELOPMENTS LTD,LK0234B00006
LCEM-N-0000,LANKA CEMENT LIMITED,173510748,CSD -N-0000,CEYLINCO SEYLAN DEVELOPMENTS LTD,LK0234N00001
LCEY-N-0000,LANKEM CEYLON LIMITED,18000000,CSEC-B-0000,KSHATRIYA HOLDINGS PLC,LK0024B00001
LDEV-N-0000,LANKEM DEVELOPMENTS PLC,6000000,CSEC-N-0000,KSHATRIYA HOLDINGS PLC,LK0024N00006
LFIN-N-0000,LB FINANCE LTD,20200000,CSEC-R-0000,KSHATRIYA HOLDINGS PLC,LK0024R00007
LHCL-D-0044,THE LANKA HOSPITALS CORPORATION LIMITED,100000,CSF -D-0013,CEYLINCO FINANCE PLC,LK0218D00138
LHCL-D-0045,THE LANKA HOSPITALS CORPORATION LIMITED,100000,CSF -N-0000,CEYLINCO FINANCE PLC,LK0218N00004
LHCL-D-0046,THE LANKA HOSPITALS CORPORATION LIMITED,100000,CTC -B-0000,CEYLON TOBACCO COMPANY PLC,LK0042B00003
LHCL-D-0047,THE LANKA HOSPITALS CORPORATION LIMITED,100000,CTC -N-0000,CEYLON TOBACCO COMPANY PLC,LK0042N00008
LHCL-N-0000,THE LANKA HOSPITALS CORPORATION LIMITED,156612518,CTCE-B-0000,EAGLE INSURANCE PLC,LK0181B00009
LHCL-R-0000,THE LANKA HOSPITALS CORPORATION LIMITED,67119651,CTCE-D-0032,EAGLE INSURANCE PLC,LK0181D00328
LHL-N-0000,THE  LIGHTHOUSE  HOTEL  PLC,46000000,CTCE-D-0036,EAGLE INSURANCE PLC,LK0181D00369
LIOC-N-0000,LANKA IOC LIMITED,532529905,CTCE-D-0040,EAGLE INSURANCE PLC,LK0181D00401
LION-N-0000,LION BREWERY (CEYLON) PLC,50000000,CTCE-D-0048,EAGLE INSURANCE PLC,LK0181D00484
LITE-N-0000,LAXAPANA BATTERIES LIMITED,9000000,CTCE-N-0000,EAGLE INSURANCE PLC,LK0181N00004
LLUB-N-0000,CHEVRON LUBRICANTS  LANKA  PLC,60000000,CTEA-B-0000,CEYLON TEA SERVICES LIMITED,LK0039B00009
LMF-N-0000,LANKA MILK FOODS (CWE) LIMITED,29998500,CTEA-N-0000,CEYLON TEA SERVICES LIMITED,LK0039N00004
LOLC-N-0000,LANKA ORIX LEASING COMPANY PLC,47520000,CTHR-N-0000,CEYLON THEATRES LIMITED,LK0041N00000
LPRT-N-0000,LAKE HOUSE PRINTERS & PUBLISHERS LIMITED,2937245,CTHR-R-0000,CEYLON THEATRES LIMITED,LK0041R00001
LVEN-N-0000,LANKA VENTURES PLC,50000000,CTLD-B-0000,C T LAND DEVELOPMENT LIMITED,LK0175B00001
LWL-N-0000,LANKA WALLTILE PLC,32500000,CTLD-N-0000,C T LAND DEVELOPMENT LIMITED,LK0175N00006
MADU-N-0000,MADULSIMA  PLANTATIONS  LTD,29000000,CTLD-R-0000,C T LAND DEVELOPMENT LIMITED,LK0175R00007
MAL-N-0000,MALWATTE VALLEY PLANTATION LTD,22459016,CWM -N-0000,C. W. MACKIE PLC,LK0232N00005
MARA-N-0000,MARAWILA  RESORTS  LIMITED,70000000,CWM -R-0000,C. W. MACKIE PLC,LK0232R00006
MASK-N-0000,MASKELIYA PLANTATIONS PLC,26976744,DFCC-B-0000,DFCC BANK,LK0055B00005
MBSL-D-0067,MERCHANT BANK OF SRI LANKA PLC,830000,DFCC-D-0089,DFCC BANK,LK0055D08012
