LIST OF QUOTED SECURITIES AND ISSUED QUANTITY AS AT 31ST DECEMBER 2012,,,,,
SECURITY ID,NAME,ISSUED QUANTITY,SECURITY ID,COMPANY NAME,ISIN CODE
LGL-N-0000,LAUGFS GAS PLC,335000086,CSEC-N-0000,DUNAMIS CAPITAL PLC,LK0024N00006
LGL-X-0000,LAUGFS GAS PLC,52000000,CSEC-R-0000,DUNAMIS CAPITAL PLC,LK0024R00007
LHCL-D-0044,THE LANKA HOSPITALS CORPORATION PLC,100000,CSF -D-0013,NATION LANKA FINANCE PLC,LK0218D00138
LHCL-D-0045,THE LANKA HOSPITALS CORPORATION PLC,100000,CSF -N-0000,NATION LANKA FINANCE PLC,LK0218N00004
LHCL-D-0046,THE LANKA HOSPITALS CORPORATION PLC,100000,CSF -R-0000,NATION LANKA FINANCE PLC,LK0218R00005
LHCL-D-0047,THE LANKA HOSPITALS CORPORATION PLC,100000,CSF -W-0021,NATION LANKA FINANCE PLC,LK0218W00211
LHCL-N-0000,THE LANKA HOSPITALS CORPORATION PLC,223732169,CTBL-N-0000,CEYLON TEA BROKERS PLC,LK0362N00000
LHL-N-0000,THE  LIGHTHOUSE  HOTEL  PLC,46000000,CTC -B-0000,CEYLON TOBACCO COMPANY PLC,LK0042B00003
LIOC-N-0000,LANKA IOC PLC,532529905,CTC -N-0000,CEYLON TOBACCO COMPANY PLC,LK0042N00008
LION-N-0000,LION BREWERY (CEYLON) PLC,80000000,CTCE-B-0000,AVIVA N D B INSURANCE PLC,LK0181B00009
LITE-N-0000,LAXAPANA BATTERIES PLC,39000000,CTCE-D-0032,AVIVA N D B INSURANCE PLC,LK0181D00328
LLUB-N-0000,CHEVRON LUBRICANTS  LANKA  PLC,120000000,CTCE-D-0036,AVIVA N D B INSURANCE PLC,LK0181D00369
LMF-N-0000,LANKA MILK FOODS (CWE) PLC,39998000,CTCE-D-0040,AVIVA N D B INSURANCE PLC,LK0181D00401
LOFC-N-0000,LANKA ORIX FINANCE COMPANY PLC,2800000000,CTCE-D-0048,AVIVA N D B INSURANCE PLC,LK0181D00484
LOLC-N-0000,LANKA ORIX LEASING COMPANY PLC,475200000,CTCE-N-0000,AVIVA N D B INSURANCE PLC,LK0181N00004
LPRT-N-0000,LAKE HOUSE PRINTERS & PUBLISHERS PLC,2937245,CTEA-B-0000,CEYLON TEA SERVICES PLC,LK0039B00009
LVEN-N-0000,LANKA VENTURES PLC,50000000,CTEA-N-0000,CEYLON TEA SERVICES PLC,LK0039N00004
LWL-N-0000,LANKA WALLTILE PLC,54600000,CTHR-N-0000,C T HOLDINGS PLC,LK0041N00000
MADU-N-0000,MADULSIMA  PLANTATIONS  PLC,29000000,CTHR-R-0000,C T HOLDINGS PLC,LK0041R00001
MAL-N-0000,MALWATTE VALLEY PLANTATION PLC,224590160,CTLD-B-0000,C T LAND DEVELOPMENT PLC,LK0175B00001
MAL-X-0000,MALWATTE VALLEY PLANTATION PLC,23000000,CTLD-N-0000,C T LAND DEVELOPMENT PLC,LK0175N00006
MARA-N-0000,MARAWILA  RESORTS  PLC,122500000,CTLD-R-0000,C T LAND DEVELOPMENT PLC,LK0175R00007
MASK-N-0000,MASKELIYA PLANTATIONS PLC,53953489,CWM -N-0000,C. W. MACKIE PLC,LK0232N00005
MBSL-D-0067,MERCHANT BANK OF SRI LANKA PLC,830000,CWM -R-0000,C. W. MACKIE PLC,LK0232R00006
MBSL-D-0068,MERCHANT BANK OF SRI LANKA PLC,72800,DFCC-B-0000,DFCC BANK,LK0055B00005
MBSL-D-0069,MERCHANT BANK OF SRI LANKA PLC,333200,DFCC-D-0089,DFCC BANK,LK0055D08012
MBSL-D-0070,MERCHANT BANK OF SRI LANKA PLC,71100,DFCC-N-0000,DFCC BANK,LK0055N00000
MBSL-D-0071,MERCHANT BANK OF SRI LANKA PLC,500,DFCC-R-0000,DFCC BANK,LK0055R00001
MBSL-D-0072,MERCHANT BANK OF SRI LANKA PLC,325900,DFCC-S-0000,DFCC BANK,LK0055S00009
MBSL-N-0000,MERCHANT BANK OF SRI LANKA PLC,135000000,DIAL-N-0000,DIALOG AXIATA PLC,LK0348N00009
MEL-N-0000,MACKWOODS ENERGY PLC,100000000,DIAL-R-0000,DIALOG AXIATA PLC,LK0348R00000
MERC-N-0000,MERCANTILE INVESTMENTS AND FINANCE PLC,3006000,DIMO-B-0000,DIESEL & MOTOR ENGINEERING PLC,LK0056B00003
MFL-N-0000,MULTI FINANCE  PLC,22462039,DIMO-N-0000,DIESEL & MOTOR ENGINEERING PLC,LK0056N00008
MGT-N-0000,HAYLEYS-MGT KNITTING MILLS PLC,152343318,DIMO-R-0000,DIESEL & MOTOR ENGINEERING PLC,LK0056R00009
MIRA-N-0000,MIRAMAR BEACH HOTELS PLC,2750000,DIPD-B-0000,DIPPED PRODUCTS PLC,LK0057B00001
MORI-N-0000,"J.L.MORISON, SON & JONES (CEYLON) PLC",5808290,DIPD-N-0000,DIPPED PRODUCTS PLC,LK0057N00006
MORI-X-0000,"J.L.MORISON, SON & JONES (CEYLON) PLC",1742490,DIPD-R-0000,DIPPED PRODUCTS PLC,LK0057R00007
MPRH-N-0000,METROPOLITAN  RESOURCE  HOLDINGS  PLC,17264802,DIST-B-0000,DISTILLERIES COMPANY OF SRI LANKA PLC,LK0191B00008
MRH-N-0000,MAHAWELI REACH HOTELS PLC,47066447,DIST-N-0000,DISTILLERIES COMPANY OF SRI LANKA PLC,LK0191N00003
MSL-N-0000,MERCANTILE SHIPPING COMPANY PLC,2844990,DOCK-B-0000,COLOMBO DOCKYARD PLC,LK0047B00002
MULL-N-0000,MULLER & PHIPPS (CEYLON) PLC,283000000,DOCK-N-0000,COLOMBO DOCKYARD PLC,LK0047N00007
NAMU-N-0000,NAMUNUKULA PLANTATIONS PLC,23750000,DOCK-R-0000,COLOMBO DOCKYARD PLC,LK0047R00008
NAVF-N-0000,NAMAL ACUITY VALUE FUND,0,DPL -N-0000,DANKOTUWA PORCELAIN PLC,LK0235N00008
NDB-D-0029,NATIONAL DEVELOPMENT BANK PLC,500000,DPL -R-0000,DANKOTUWA PORCELAIN PLC,LK0235R00009
NDB-N-0000,NATIONAL DEVELOPMENT BANK PLC,164201902,DVBD-D-0157,DFCC VARDHANA BANK LIMITED,LK0401D16707
NEH-N-0000,THE NUWARA ELIYA HOTELS COMPANY PLC,2003870,DVBD-D-0158,DFCC VARDHANA BANK LIMITED,LK0401D16699
NEST-N-0000,NESTLE LANKA PLC,53725463,EAST-B-0000,EAST WEST PROPERTIES PLC,LK0060B00005
NHL-N-0000,NAWALOKA HOSPITALS PLC,1409505596,EAST-N-0000,EAST WEST PROPERTIES PLC,LK0060N00000
NIFL-N-0000,NANDA INVESTMENTS AND FINANCE PLC,100716730,EAST-R-0000,EAST WEST PROPERTIES PLC,LK0060R00001
NTB-N-0000,NATIONS TRUST BANK PLC,230607283,EBCR-B-0000,E B CREASY & COMPANY PLC,LK0059B00007
ODEL-N-0000,ODEL PLC,272129431,EBCR-N-0000,E B CREASY & COMPANY PLC,LK0059N00002
OFEQ-N-0000,OFFICE EQUIPMENT PLC,83356,ECL -N-0000,E - CHANNELLING PLC,LK0323N00002
OGL-N-0000,ORIENT GARMENTS PLC,54916656,ECL -R-0000,E - CHANNELLING PLC,LK0323R00003
ONAL-N-0000,ON'ALLY HOLDINGS PLC,17500770,EDEN-N-0000,EDEN HOTEL LANKA PLC,LK0214N00003
ORIN-N-0000,ORIENT FINANCE PLC,115625000,EDEN-R-0000,EDEN HOTEL LANKA PLC,LK0214R00004
OSEA-D-0002,OVERSEAS REALTY (CEYLON) PLC,19999945,ELPL-N-0000,ELPITIYA PLANTATIONS PLC,LK0315N00008
OSEA-D-0004,OVERSEAS REALTY (CEYLON) PLC,20000070,ELPL-R-0000,ELPITIYA PLANTATIONS PLC,LK0315R00009
OSEA-D-0005,OVERSEAS REALTY (CEYLON) PLC,16983950,EMER-B-0000,EASTERN MERCHANTS PLC,LK0061B00003
OSEA-D-0009,OVERSEAS REALTY (CEYLON) PLC,20004192,EMER-N-0000,EASTERN MERCHANTS PLC,LK0061N00008
OSEA-N-0000,OVERSEAS REALTY (CEYLON) PLC,843484359,EQIT-N-0000,EQUITY ONE PLC,LK0064N00002
OSEA-P-0003,OVERSEAS REALTY (CEYLON) PLC,15261,EQIT-R-0000,EQUITY ONE PLC,LK0064R00003
PABC-N-0000,PAN ASIA BANKING CORPORATION PLC,295041086,ESL -N-0000,ENTRUST SECURITIES PLC,LK0400N00008
PALM-N-0000,PALM GARDEN HOTELS PLC,14291005,ETWO-N-0000,EQUITY TWO PLC,LK0228N00003
PAP-N-0000,PANASIAN POWER PLC,500000000,ETWO-R-0000,EQUITY TWO PLC,LK0228R00004
PARA-N-0000,PARAGON CEYLON PLC,100028,EXPO-N-0000,EXPOLANKA HOLDINGS PLC,LK0381N00000
PARQ-N-0000,SWISSTEK (CEYLON) PLC,27372000,FLCH-N-0000,FREE LANKA CAPITAL HOLDINGS PLC,LK0376N00000
PCH-N-0000,PC HOUSE PLC,228933334,GEST-B-0000,GESTETNER OF CEYLON PLC,LK0069B00006
PCHH-N-0000,PCH HOLDINGS LIMITED,252000242,GEST-N-0000,GESTETNER OF CEYLON PLC,LK0069N00001
PCP-N-0000,PC PHARMA PLC,101000020,GEST-R-0000,GESTETNER OF CEYLON PLC,LK0069R00002
PDL-N-0000,PROPERTY DEVELOPMENT PLC,66000000,GHLL-N-0000,GALADARI HOTELS (LANKA) PLC,LK0067N00005
PEG-N-0000,PEGASUS HOTELS OF CEYLON PLC,30391538,GLAS-B-0000,PIRAMAL GLASS CEYLON PLC,LK0223B00009
PHAR-N-0000,THE COLOMBO PHARMACY COMPANY PLC,1272857,GLAS-D-0017,PIRAMAL GLASS CEYLON PLC,LK0223D00179
PLC-N-0000,PEOPLE'S LEASING & FINANCE PLC,1560000160,GLAS-N-0000,PIRAMAL GLASS CEYLON PLC,LK0223N00004
PMB-D-0025,PEOPLE`S MERCHANT FINANCE  PLC,1500000,GLAS-R-0000,PIRAMAL GLASS CEYLON PLC,LK0223R00005
PMB-N-0000,PEOPLE`S MERCHANT FINANCE  PLC,67500000,GOOD-B-0000,GOOD HOPE PLC,LK0072B00000
RAL-N-0000,RENUKA AGRI FOODS PLC,561750000,GOOD-N-0000,GOOD HOPE PLC,LK0072N00005
RCL-N-0000,ROYAL CERAMICS LANKA PLC,110789384,GRAN-B-0000,CEYLON GRAIN ELEVATORS PLC,LK0029B00000
REEF-N-0000,CITRUS LEISURE PLC,96477156,GRAN-N-0000,CEYLON GRAIN ELEVATORS PLC,LK0029N00005
REEF-W-0019,CITRUS LEISURE PLC,62922604,GRAN-R-0000,CEYLON GRAIN ELEVATORS PLC,LK0029R00006
REG-N-0000,REGNIS (LANKA) PLC,11267863,GREG-N-0000,ENVIRONMENTAL RESOURCES INVESTMENT PLC,LK0168N00001
RENU-N-0000,RENUKA CITY HOTELS PLC.,7000000,GREG-P-0002,ENVIRONMENTAL RESOURCES INVESTMENT PLC,LK0168P00022
REXP-N-0000,RICHARD PIERIS EXPORTS PLC,11163745,GREG-R-0000,ENVIRONMENTAL RESOURCES INVESTMENT PLC,LK0168R00002
RFL-N-0000,RAMBODA FALLS PLC,20000000,GREG-W-0000,ENVIRONMENTAL RESOURCES INVESTMENT PLC,LK0168W00002
RGEM-N-0000,RADIANT GEMS INTERNATIONAL PLC,2400000,GREG-W-0001,ENVIRONMENTAL RESOURCES INVESTMENT PLC,LK0168W00010
RHL-N-0000,RENUKA HOLDINGS PLC,44517313,GREG-W-0002,ENVIRONMENTAL RESOURCES INVESTMENT PLC,LK0168W00028
RHL-X-0000,RENUKA HOLDINGS PLC,6428415,GREG-W-0003,ENVIRONMENTAL RESOURCES INVESTMENT PLC,LK0168W00036
RHTL-N-0000,THE FORTRESS RESORTS PLC,110886684,GREG-W-0006,ENVIRONMENTAL RESOURCES INVESTMENT PLC,LK0168W00069
RICH-N-0000,RICHARD PIERIS AND COMPANY PLC,1939237625,GSF -N-0000,GEORGE STEUART FINANCE PLC,LK0418N00000
RICH-P-0001,RICHARD PIERIS AND COMPANY PLC,1562500,GUAR-B-0000,CEYLON GUARDIAN INVESTMENT TRUST PLC,LK0030B00008
RPBH-N-0000,ROYAL PALMS BEACH HOTELS PLC,50000000,GUAR-N-0000,CEYLON GUARDIAN INVESTMENT TRUST PLC,LK0030N00003
RWSL-N-0000,RAIGAM WAYAMBA SALTERNS PLC,282207320,GUAR-R-0000,CEYLON GUARDIAN INVESTMENT TRUST PLC,LK0030R00004
SAMP-D-0026,SAMPATH BANK PLC,49307,HAPU-N-0000,HAPUGASTENNE PLANTATIONS PLC,LK0285N00003
SAMP-D-0027,SAMPATH BANK PLC,423971,HAPU-R-0000,HAPUGASTENNE PLANTATIONS PLC,LK0285R00004
SAMP-D-0028,SAMPATH BANK PLC,26722,HARI-N-0000,HARISCHANDRA MILLS PLC,LK0077N00004
SAMP-D-0075,SAMPATH BANK PLC,2268400,HASU-B-0000,HNB ASSURANCE PLC,LK0340B00001
SAMP-D-0076,SAMPATH BANK PLC,451500,HASU-N-0000,HNB ASSURANCE PLC,LK0340N00006
SAMP-D-0077,SAMPATH BANK PLC,12280100,HASU-R-0000,HNB ASSURANCE PLC,LK0340R00007
SAMP-N-0000,SAMPATH BANK PLC,162736665,HAYC-B-0000,HAYCARB PLC,LK0079B00005
SCAP-N-0000,SOFTLOGIC CAPITAL PLC,299200000,HAYC-N-0000,HAYCARB PLC,LK0079N00000
SDB-N-0000,SANASA DEVELOPMENT BANK PLC,25175322,HAYL-B-0000,HAYLEYS PLC,LK0080B00003
SELI-N-0000,SELINSING PLC,6940080,HAYL-N-0000,HAYLEYS PLC,LK0080N00008
SEMB-N-0000,S M B LEASING PLC,1191766772,HAYL-R-0000,HAYLEYS PLC,LK0080R00009
SEMB-X-0000,S M B LEASING PLC,614066101,HDEV-N-0000,HOTEL DEVELOPERS (LANKA) PLC,LK0081N00006
SERV-N-0000,HOTEL SERVICES (CEYLON) PLC,176000000,HDFC-N-0000,HOUSING DEVELOPMENT FINANCE CORPORATION BANK OF SL,LK0339N00008
SEYB-D-0019,SEYLAN BANK PLC,2083150,HEXP-B-0000,HAYLEYS FIBRE PLC,LK0192B00006
SEYB-D-0020,SEYLAN BANK PLC,3680300,HEXP-N-0000,HAYLEYS FIBRE PLC,LK0192N00001
SEYB-D-0021,SEYLAN BANK PLC,236550,HHL -B-0000,HEMAS HOLDINGS PLC,LK0337B00007
SEYB-D-0030,SEYLAN BANK PLC,1139050,HHL -N-0000,HEMAS HOLDINGS PLC,LK0337N00002
SEYB-D-0031,SEYLAN BANK PLC,2860950,HNB -B-0000,HATTON NATIONAL BANK PLC,LK0078B00007
SEYB-D-0041,SEYLAN BANK PLC,803900,HNB -B-0001,HATTON NATIONAL BANK PLC,LK0078B00015
SEYB-D-0042,SEYLAN BANK PLC,3703250,HNB -D-0014,HATTON NATIONAL BANK PLC,LK0078D00144
SEYB-D-0043,SEYLAN BANK PLC,883450,HNB -D-0015,HATTON NATIONAL BANK PLC,LK0078D00151
SEYB-D-0064,SEYLAN BANK PLC,1369250,HNB -D-0056,HATTON NATIONAL BANK PLC,LK0078D00565
SEYB-D-0065,SEYLAN BANK PLC,13368000,HNB -D-0057,HATTON NATIONAL BANK PLC,LK0078D00573
SEYB-D-0066,SEYLAN BANK PLC,262750,HNB -D-0058,HATTON NATIONAL BANK PLC,LK0078D00581
SEYB-N-0000,SEYLAN BANK PLC,173333333,HNB -D-0059,HATTON NATIONAL BANK PLC,LK0078D00599
SEYB-X-0000,SEYLAN BANK PLC,164746666,HNB -D-0060,HATTON NATIONAL BANK PLC,LK0078D00607
SFCL-N-0000,SENKADAGALA FINANCE COMPANY PLC,53368000,HNB -D-0061,HATTON NATIONAL BANK PLC,LK0078D00615
SFIN-N-0000,SINGER FINANCE LANKA PLC,165333334,HNB -D-0073,HATTON NATIONAL BANK PLC,LK0078D00730
SFL-N-0000,SINHAPUTHRA FINANCE PLC,6295893,HNB -D-0074,HATTON NATIONAL BANK PLC,LK0078D00748
SFS-N-0000,SWARNAMAHAL FINANCIAL SERVICES PLC,500000140,HNB -N-0000,HATTON NATIONAL BANK PLC,LK0078N00002
SHAL-N-0000,SHALIMAR (MALAY) PLC.,6940080,HNB -R-0000,HATTON NATIONAL BANK PLC,LK0078R00003
SHAW-N-0000,SHAW WALLACE & HEDGES PLC,5120546,HNB -R-0001,HATTON NATIONAL BANK PLC,LK0078R00011
SHL-N-0000,SOFTLOGIC HOLDINGS PLC,779000000,HNB -X-0000,HATTON NATIONAL BANK PLC,LK0078X00001
SHOT-N-0000,SERENDIB HOTELS PLC,75514738,HNB-D-0106,HATTON NATIONAL BANK PLC,LK0078D09293
SHOT-X-0000,SERENDIB HOTELS PLC,36011056,HNB-D-0107,HATTON NATIONAL BANK PLC,LK0078D09301
SIGV-N-0000,SIGIRIYA VILLAGE HOTELS PLC,9000000,HNB-D-0108,HATTON NATIONAL BANK PLC,LK0078D09319
SIL-N-0000,SAMSON INTERNATIONAL PLC,3847974,HNB-D-0109,HATTON NATIONAL BANK PLC,LK0078D09392
SING-N-0000,SINGALANKA STANDARD CHEMICALS PLC,5540828,HNB-D-0124,HATTON NATIONAL BANK PLC,LK0078D09921
SINI-N-0000,SINGER INDUSTRIES (CEYLON) PLC,3846300,HNB-D-0125,HATTON NATIONAL BANK PLC,LK0078D09939
SINS-N-0000,SINGER (SRI LANKA) PLC,125209610,HNB-D-0159,HATTON NATIONAL BANK PLC,LK0078D16760
SIRA-N-0000,SIERRA CABLES PLC,537512430,HOPL-N-0000,HORANA PLANTATIONS PLC,LK0252N00003
SLND-N-0000,SERENDIB LAND PLC,360000,HPFL-N-0000,HYDRO POWER FREE LANKA PLC,LK0370N00003
SLTL-D-0033,SRI LANKA TELECOM PLC,261241,HPWR-N-0000,HEMAS POWER PLC,LK0360N00004
SLTL-D-0034,SRI LANKA TELECOM PLC,1226779,HSIG-N-0000,HOTEL SIGIRIYA PLC,LK0085N00007
SLTL-D-0035,SRI LANKA TELECOM PLC,11980,HSIG-R-0000,HOTEL SIGIRIYA PLC,LK0085R00008
SLTL-N-0000,SRI LANKA TELECOM PLC,1804860000,HUEJ-N-0000,HUEJAY INTERNATIONAL INVESTMENTS PLC,LK0086N00005
SMLL-D-0078,PEOPLE'S FINANCE PLC,63000,HUNA-N-0000,HUNAS FALLS HOTELS PLC,LK0210N00001
SMLL-D-0079,PEOPLE'S FINANCE PLC,399050,HUNA-R-0000,HUNAS FALLS HOTELS PLC,LK0210R00002
SMLL-D-0080,PEOPLE'S FINANCE PLC,111850,HUNT-N-0000,HUNTER & COMPANY PLC,LK0087N00003
SMLL-D-0081,PEOPLE'S FINANCE PLC,90000,HUNT-R-0000,HUNTER & COMPANY PLC,LK0087R00004
SMLL-D-0082,PEOPLE'S FINANCE PLC,23000,HVA -N-0000,HVA FOODS PLC,LK0374N00005
SMLL-D-0083,PEOPLE'S FINANCE PLC,313100,IDL -N-0000,INFRASTRUCTURE DEVELOPERS PLC,LK0326N00005
SMLL-N-0000,PEOPLE'S FINANCE PLC,74576979,IDL -R-0000,INFRASTRUCTURE DEVELOPERS PLC,LK0326R00006
SMOT-N-0000,SATHOSA MOTORS PLC,6033622,INDO-B-0000,INDO-MALAY PLC,LK0088B00006
SOY-N-0000,CONVENIENCE FOODS LANKA PLC,2750000,INDO-N-0000,INDO-MALAY PLC,LK0088N00001
SPEN-D-0053,AITKEN SPENCE PLC,2000000,JFIN-N-0000,FINLAYS COLOMBO PLC,LK0202N00008
SPEN-D-0054,AITKEN SPENCE PLC,1000000,JFIN-R-0000,FINLAYS COLOMBO PLC,LK0202R00009
SPEN-D-0055,AITKEN SPENCE PLC,1000000,JINS-N-0000,JANASHAKTHI INSURANCE PLC,LK0356N00002
SPEN-N-0000,AITKEN SPENCE PLC,405996045,JKH -B-0000,JOHN KEELLS HOLDINGS PLC,LK0092B00008
STAF-N-0000,DOLPHIN HOTELS PLC,31621477,JKH -N-0000,JOHN KEELLS HOLDINGS PLC,LK0092N00003
SUGA-N-0000,PELWATTE SUGAR INDUSTRIES PLC,67976891,JKH -R-0000,JOHN KEELLS HOLDINGS PLC,LK0092R00004
SUN-N-0000,SUNSHINE HOLDINGS PLC,133333330,JKL -B-0000,JOHN KEELLS PLC,LK0093B00006
SWAD-N-0000,SWADESHI INDUSTRIAL WORKS  PLC,130666,JKL -N-0000,JOHN KEELLS PLC,LK0093N00001
TAFL-N-0000,THREE ACRE FARMS PLC,23545000,KAHA-N-0000,KAHAWATTE  PLANTATIONS  PLC,LK0297N00008
TAJ-N-0000,TAJ LANKA HOTELS PLC,139637494,KAHA-R-0000,KAHAWATTE  PLANTATIONS  PLC,LK0297R00009
TANG-N-0000,TANGERINE BEACH HOTELS PLC,20000000,KAPI-B-0000,MTD WALKERS PLC,LK0099B00003
TAP-N-0000,TAPROBANE HOLDINGS LTD,732949140,KAPI-N-0000,MTD WALKERS PLC,LK0099N00008
TESS-N-0000,TESS AGRO PLC,180000000,KAPI-R-0000,MTD WALKERS PLC,LK0099R00009
TFC-N-0000,THE FINANCE COMPANY PLC,57966232,KCAB-B-0000,KELANI CABLES PLC,LK0102B00005
TFC-X-0000,THE FINANCE COMPANY PLC,100000000,KCAB-N-0000,KELANI CABLES PLC,LK0102N00000
TFIL-N-0000,TRADE FINANCE AND INVESTMENTS PLC,56800400,KDL -B-0000,KELSEY DEVELOPMENTS PLC,LK0100B00009
TILE-N-0000,LANKA FLOORTILES PLC,53050410,KDL -N-0000,KELSEY DEVELOPMENTS PLC,LK0100N00004
TJL-N-0000,TEXTURED JERSEY LANKA PLC,655002440,KDL -R-0000,KELSEY DEVELOPMENTS PLC,LK0100R00005
TKYO-N-0000,TOKYO CEMENT COMPANY (LANKA) PLC,202500000,KFP -N-0000,KEELLS FOOD PRODUCTS PLC,LK0101N00002
TKYO-X-0000,TOKYO CEMENT COMPANY (LANKA) PLC,101250000,KFP -R-0000,KEELLS FOOD PRODUCTS PLC,LK0101R00003
TPL-N-0000,TALAWAKELLE TEA ESTATES PLC,23750000,KGAL-D-0010,KEGALLE  PLANTATIONS  PLC,LK0247D00103
TRAN-N-0000,TRANS ASIA HOTELS PLC,200000000,KGAL-N-0000,KEGALLE  PLANTATIONS  PLC,LK0247N00003
TSML-N-0000,TEA SMALLHOLDER FACTORIES PLC,30000000,KHC -B-0000,THE KANDY HOTELS COMPANY (1938) PLC,LK0095B00001
TWOD-N-0000,TOUCHWOOD INVESTMENTS PLC,106905600,KHC -N-0000,THE KANDY HOTELS COMPANY (1938) PLC,LK0095N00006
TYRE-N-0000,KELANI TYRES PLC,80400000,KHC -P-0002,THE KANDY HOTELS COMPANY (1938) PLC,LK0095P00027
UAL-N-0000,UNION ASSURANCE PLC,85714286,KHL -N-0000,JOHN KEELLS HOTELS PLC,LK0343N00000
UBC-N-0000,UNION BANK OF COLOMBO PLC,349250000,KHL -R-0000,JOHN KEELLS HOTELS PLC,LK0343R00001
UCAR-N-0000,UNION CHEMICALS LANKA PLC,1500000,KOTA-D-0010,KOTAGALA PLANTATIONS PLC,LK0244D00100
UDPL-N-0000,UDAPUSSELLAWA  PLANTATIONS PLC,19398850,KOTA-N-0000,KOTAGALA PLANTATIONS PLC,LK0244N00000
UML-N-0000,UNITED MOTORS LANKA PLC,67267084,KURU-B-0000,KURUWITA TEXTILE MILLS PLC,LK0199B00001
VANI-D-0008,VANIK INCORPORATION LIMITED,1503000,KURU-N-0000,KURUWITA TEXTILE MILLS PLC,LK0199N00006
VANI-D-0011,VANIK INCORPORATION LIMITED,1714760,KURU-R-0000,KURUWITA TEXTILE MILLS PLC,LK0199R00007
VANI-D-0012,VANIK INCORPORATION LIMITED,9389832,KVAL-N-0000,KELANI VALLEY PLANTATIONS PLC,LK0249N00009
VANI-D-0018,VANIK INCORPORATION LIMITED,0,KZOO-N-0000,KALAMAZOO SYSTEMS PLC,LK0094N00009
VANI-D-0022,VANIK INCORPORATION LIMITED,3630160,LALU-N-0000,LANKA ALUMINIUM INDUSTRIES PLC,LK0108N00007
VANI-D-0023,VANIK INCORPORATION LIMITED,369840,LAMB-N-0000,KOTMALE HOLDINGS PLC,LK0107N00009
VANI-N-0000,VANIK INCORPORATION LIMITED,65481650,LCEM-N-0000,LANKA CEMENT PLC,LK0111N00001
VANI-X-0000,VANIK INCORPORATION LIMITED,11737290,LCEY-B-0000,LANKEM CEYLON PLC,LK0115B00007
VFIN-N-0000,VALLIBEL FINANCE PLC,41550600,LCEY-N-0000,LANKEM CEYLON PLC,LK0115N00002
VLL-N-0000,VIDULLANKA PLC,477269193,LCEY-R-0000,LANKEM CEYLON PLC,LK0115R00003
VONE-N-0000,VALLIBEL ONE PLC,1086559353,LDEV-B-0000,LANKEM DEVELOPMENTS PLC,LK0116B00005
VPEL-N-0000,VALLIBEL POWER ERATHNA PLC,747109731,LDEV-N-0000,LANKEM DEVELOPMENTS PLC,LK0116N00000
WAPO-N-0000,GUARDIAN CAPITAL PARTNERS PLC,25833808,LDEV-R-0000,LANKEM DEVELOPMENTS PLC,LK0116R00001
WATA-N-0000,WATAWALA  PLANTATIONS  PLC,236666670,LFIN-B-0000,LB FINANCE PLC,LK0301B00003
YORK-N-0000,YORK ARCADE HOLDINGS PLC,12000000,LFIN-D-0134,LB FINANCE PLC,LK0301D11528
,,,LFIN-D-0135,LB FINANCE PLC,LK0301D11536
,,,LFIN-D-0136,LB FINANCE PLC,LK0301D11544
,,,LFIN-D-0137,LB FINANCE PLC,LK0301D11551
,,,LFIN-N-0000,LB FINANCE PLC,LK0301N00008
,,,LFIN-R-0000,LB FINANCE PLC,LK0301R00009
,,,LFIN-W-0004,LB FINANCE PLC,LK0301W00041
,,,LGL -N-0000,LAUGFS GAS PLC,LK0371N00001
,,,LGL -X-0000,LAUGFS GAS PLC,LK0371X00000
,,,LHCL-D-0044,THE LANKA HOSPITALS CORPORATION PLC,LK0318D00441
,,,LHCL-D-0045,THE LANKA HOSPITALS CORPORATION PLC,LK0318D00458
,,,LHCL-D-0046,THE LANKA HOSPITALS CORPORATION PLC,LK0318D00466
,,,LHCL-D-0047,THE LANKA HOSPITALS CORPORATION PLC,LK0318D00474
,,,LHCL-N-0000,THE LANKA HOSPITALS CORPORATION PLC,LK0318N00002
,,,LHCL-R-0000,THE LANKA HOSPITALS CORPORATION PLC,LK0318R00003
,,,LHL -N-0000,THE  LIGHTHOUSE  HOTEL  PLC,LK0300N00000
,,,LIOC-N-0000,LANKA IOC PLC,LK0345N00005
,,,LION-N-0000,LION BREWERY (CEYLON) PLC,LK0291N00001
,,,LION-R-0000,LION BREWERY (CEYLON) PLC,LK0291R00002
,,,LITE-N-0000,LAXAPANA BATTERIES PLC,LK0063N00004
,,,LITE-R-0000,LAXAPANA BATTERIES PLC,LK0063R00005
,,,LLUB-B-0000,CHEVRON LUBRICANTS  LANKA  PLC,LK0290B00008
,,,LLUB-N-0000,CHEVRON LUBRICANTS  LANKA  PLC,LK0290N00003
,,,LMF -N-0000,LANKA MILK FOODS (CWE) PLC,LK0112N00009
,,,LMF -R-0000,LANKA MILK FOODS (CWE) PLC,LK0112R00000
,,,LOFC-N-0000,LANKA ORIX FINANCE COMPANY PLC,LK0392N00007
,,,LOLC-B-0000,LANKA ORIX LEASING COMPANY PLC,LK0113B00002
,,,LOLC-D-0152,LANKA ORIX LEASING COMPANY PLC,LK0113D16641
,,,LOLC-D-0153,LANKA ORIX LEASING COMPANY PLC,LK0113D16658
,,,LOLC-N-0000,LANKA ORIX LEASING COMPANY PLC,LK0113N00007
,,,LOLC-R-0000,LANKA ORIX LEASING COMPANY PLC,LK0113R00008
