LIST OF QUOTED SECURITIES AND ISSUED QUANTITY AS AT 31ST DECEMBER 2014,,,,,
SECURITY ID,NAME                               ,ISSUED QUANTITY,SECURITY ID,COMPANY NAME,ISIN CODE
SOY,CONVENIENCE FOOD,2750000,GOOD-N-0000,GOOD HOPE PLC,LK0072N00005
SPEN,AITKEN SPENCE,405996045,GRAN-B-0000,CEYLON GRAIN ELEVATORS PLC,LK0029B00000
STAF,DOLPHIN HOTELS,31621477,GRAN-N-0000,CEYLON GRAIN ELEVATORS PLC,LK0029N00005
SUGA,PELWATTE,67976891,GRAN-R-0000,CEYLON GRAIN ELEVATORS PLC,LK0029R00006
SUN,SUNSHINE HOLDING,133826537,GREG-N-0000,LANKA CENTURY INVESTMENTS PLC,LK0168N00001
SWAD,SWADESHI,130666,GREG-P-0002,LANKA CENTURY INVESTMENTS PLC,LK0168P00022
TAFL,THREE ACRE FARMS,23545000,GREG-R-0000,LANKA CENTURY INVESTMENTS PLC,LK0168R00002
TAJ,TAL LANKA,139637494,GREG-W-0000,LANKA CENTURY INVESTMENTS PLC,LK0168W00002
TANG,TANGERINE,20000000,GREG-W-0001,LANKA CENTURY INVESTMENTS PLC,LK0168W00010
TAP,TAPROBANE,1002724815,GREG-W-0002,LANKA CENTURY INVESTMENTS PLC,LK0168W00028
TESS,TESS AGRO,280000000,GREG-W-0003,LANKA CENTURY INVESTMENTS PLC,LK0168W00036
TFC,THE FINANCE CO.,57966232,GREG-W-0006,LANKA CENTURY INVESTMENTS PLC,LK0168W00069
TFIL,TRADE FINANCE,56800400,GSF -N-0000,GEORGE STEUART FINANCE PLC,LK0418N00000
TILE,LANKA TILES,53050410,GUAR-B-0000,CEYLON GUARDIAN INVESTMENT TRUST PLC,LK0030B00008
TJL,TEXTURED JERSEY,660752465,GUAR-N-0000,CEYLON GUARDIAN INVESTMENT TRUST PLC,LK0030N00003
TKYO,TOKYO CEMENT,222750000,GUAR-R-0000,CEYLON GUARDIAN INVESTMENT TRUST PLC,LK0030R00004
TPL,TALAWAKELLE,23750000,HAPU-N-0000,HAPUGASTENNE PLANTATIONS PLC,LK0285N00003
TRAN,TRANS ASIA,200000000,HAPU-R-0000,HAPUGASTENNE PLANTATIONS PLC,LK0285R00004
TSML,TEA SMALLHOLDER,30000000,HARI-N-0000,HARISCHANDRA MILLS PLC,LK0077N00004
TWOD,TOUCHWOOD,106905600,HASU-B-0000,HNB ASSURANCE PLC,LK0340B00001
TYRE,KELANI TYRES,80400000,HASU-N-0000,HNB ASSURANCE PLC,LK0340N00006
UAL,UNION ASSURANCE,85714286,HASU-R-0000,HNB ASSURANCE PLC,LK0340R00007
UBC,UNION BANK,1091406249,HAYC-B-0000,HAYCARB PLC,LK0079B00005
UCAR,UNION CHEMICALS,1500000,HAYC-N-0000,HAYCARB PLC,LK0079N00000
UDPL,UDAPUSSELLAWA,19398850,HAYL-B-0000,HAYLEYS PLC,LK0080B00003
UML,UNITED MOTORS,100900626,HAYL-N-0000,HAYLEYS PLC,LK0080N00008
VANI,VANIK INCORP LTD,65481650,HAYL-R-0000,HAYLEYS PLC,LK0080R00009
VFIN,VALLIBEL FINANCE,41550600,HDEV-N-0000,HOTEL DEVELOPERS (LANKA) PLC,LK0081N00006
VLL,VIDULLANKA,477269193,HDFC-N-0000,HOUSING DEVELOPMENT FINANCE CORPORATION BANK OF SL,LK0339N00008
VONE,VALLIBEL ONE,1086559353,HEXP-B-0000,HAYLEYS FIBRE PLC,LK0192B00006
VPEL,VALLIBEL,747109731,HEXP-N-0000,HAYLEYS FIBRE PLC,LK0192N00001
WAPO,GUARDIAN CAPITAL,25833808,HHL -B-0000,HEMAS HOLDINGS PLC,LK0337B00007
WATA,WATAWALA,236666670,HHL -N-0000,HEMAS HOLDINGS PLC,LK0337N00002
YORK,YORK ARCADE,12000000,HNB -B-0000,HATTON NATIONAL BANK PLC,LK0078B00007
,,,HNB -B-0001,HATTON NATIONAL BANK PLC,LK0078B00015
,,,HNB -N-0000,HATTON NATIONAL BANK PLC,LK0078N00002
,,,HNB -R-0000,HATTON NATIONAL BANK PLC,LK0078R00003
,,,HNB -R-0001,HATTON NATIONAL BANK PLC,LK0078R00011
,,,HNB -X-0000,HATTON NATIONAL BANK PLC,LK0078X00001
,,,HOPL-N-0000,HORANA PLANTATIONS PLC,LK0252N00003
,,,HPFL-N-0000,F L C HYDRO POWER PLC,LK0370N00003
,,,HPWR-N-0000,RESUS ENERGY PLC,LK0360N00004
,,,HSIG-N-0000,HOTEL SIGIRIYA PLC,LK0085N00007
,,,HSIG-R-0000,HOTEL SIGIRIYA PLC,LK0085R00008
,,,HUEJ-N-0000,HUEJAY INTERNATIONAL INVESTMENTS PLC,LK0086N00005
,,,HUNA-N-0000,HUNAS FALLS HOTELS PLC,LK0210N00001
,,,HUNA-R-0000,HUNAS FALLS HOTELS PLC,LK0210R00002
,,,HUNT-N-0000,HUNTER & COMPANY PLC,LK0087N00003
,,,HUNT-R-0000,HUNTER & COMPANY PLC,LK0087R00004
,,,HVA -N-0000,HVA FOODS PLC,LK0374N00005
,,,IDL -N-0000,SERENDIB ENGINEERING GROUP PLC,LK0326N00005
,,,IDL -R-0000,SERENDIB ENGINEERING GROUP PLC,LK0326R00006
,,,INDO-B-0000,INDO-MALAY PLC,LK0088B00006
,,,INDO-N-0000,INDO-MALAY PLC,LK0088N00001
,,,JFIN-N-0000,FINLAYS COLOMBO PLC,LK0202N00008
,,,JFIN-R-0000,FINLAYS COLOMBO PLC,LK0202R00009
,,,JINS-N-0000,JANASHAKTHI INSURANCE PLC,LK0356N00002
,,,JKH -B-0000,JOHN KEELLS HOLDINGS PLC,LK0092B00008
,,,JKH -N-0000,JOHN KEELLS HOLDINGS PLC,LK0092N00003
,,,JKH -R-0000,JOHN KEELLS HOLDINGS PLC,LK0092R00004
,,,JKH -W-0022,JOHN KEELLS HOLDINGS PLC,LK0092W00228
,,,JKH -W-0023,JOHN KEELLS HOLDINGS PLC,LK0092W00236
,,,JKL -B-0000,JOHN KEELLS PLC,LK0093B00006
,,,JKL -N-0000,JOHN KEELLS PLC,LK0093N00001
,,,KAHA-N-0000,KAHAWATTE  PLANTATIONS  PLC,LK0297N00008
,,,KAHA-R-0000,KAHAWATTE  PLANTATIONS  PLC,LK0297R00009
,,,KAPI-B-0000,MTD WALKERS PLC,LK0099B00003
,,,KAPI-N-0000,MTD WALKERS PLC,LK0099N00008
,,,KAPI-R-0000,MTD WALKERS PLC,LK0099R00009
,,,KCAB-B-0000,KELANI CABLES PLC,LK0102B00005
,,,KCAB-N-0000,KELANI CABLES PLC,LK0102N00000
,,,KDL -B-0000,KELSEY DEVELOPMENTS PLC,LK0100B00009
,,,KDL -N-0000,KELSEY DEVELOPMENTS PLC,LK0100N00004
,,,KDL -R-0000,KELSEY DEVELOPMENTS PLC,LK0100R00005
,,,KFP -N-0000,KEELLS FOOD PRODUCTS PLC,LK0101N00002
,,,KFP -R-0000,KEELLS FOOD PRODUCTS PLC,LK0101R00003
,,,KGAL-N-0000,KEGALLE  PLANTATIONS  PLC,LK0247N00003
,,,KHC -B-0000,THE KANDY HOTELS COMPANY (1938) PLC,LK0095B00001
,,,KHC -N-0000,THE KANDY HOTELS COMPANY (1938) PLC,LK0095N00006
,,,KHC -P-0002,THE KANDY HOTELS COMPANY (1938) PLC,LK0095P00027
,,,KHL -N-0000,JOHN KEELLS HOTELS PLC,LK0343N00000
,,,KHL -R-0000,JOHN KEELLS HOTELS PLC,LK0343R00001
,,,KOTA-N-0000,KOTAGALA PLANTATIONS PLC,LK0244N00000
,,,KOTA-R-0000,KOTAGALA PLANTATIONS PLC,LK0244R00001
,,,KVAL-N-0000,KELANI VALLEY PLANTATIONS PLC,LK0249N00009
,,,KZOO-N-0000,KALAMAZOO SYSTEMS PLC,LK0094N00009
,,,LALU-N-0000,LANKA ALUMINIUM INDUSTRIES PLC,LK0108N00007
,,,LAMB-N-0000,KOTMALE HOLDINGS PLC,LK0107N00009
,,,LCEM-N-0000,LANKA CEMENT PLC,LK0111N00001
,,,LCEY-B-0000,LANKEM CEYLON PLC,LK0115B00007
,,,LCEY-N-0000,LANKEM CEYLON PLC,LK0115N00002
,,,LCEY-R-0000,LANKEM CEYLON PLC,LK0115R00003
,,,LDEV-B-0000,LANKEM DEVELOPMENTS PLC,LK0116B00005
,,,LDEV-N-0000,LANKEM DEVELOPMENTS PLC,LK0116N00000
,,,LDEV-R-0000,LANKEM DEVELOPMENTS PLC,LK0116R00001
,,,LFIN-B-0000,LB FINANCE PLC,LK0301B00003
,,,LFIN-N-0000,LB FINANCE PLC,LK0301N00008
,,,LFIN-R-0000,LB FINANCE PLC,LK0301R00009
,,,LFIN-W-0004,LB FINANCE PLC,LK0301W00041
,,,LGL -N-0000,LAUGFS GAS PLC,LK0371N00001
,,,LGL -X-0000,LAUGFS GAS PLC,LK0371X00000
,,,LHCL-N-0000,THE LANKA HOSPITALS CORPORATION PLC,LK0318N00002
,,,LHCL-R-0000,THE LANKA HOSPITALS CORPORATION PLC,LK0318R00003
,,,LHL -N-0000,THE  LIGHTHOUSE  HOTEL  PLC,LK0300N00000
,,,LIOC-N-0000,LANKA IOC PLC,LK0345N00005
,,,LION-N-0000,LION BREWERY (CEYLON) PLC,LK0291N00001
,,,LION-R-0000,LION BREWERY (CEYLON) PLC,LK0291R00002
,,,LITE-N-0000,LAXAPANA BATTERIES PLC,LK0063N00004
,,,LITE-R-0000,LAXAPANA BATTERIES PLC,LK0063R00005
,,,LLMP-N-0000,LUCKY LANKA MILK PROCESSING COMPANY LIMITED,LK0429N00007
,,,LLMP-X-0000,LUCKY LANKA MILK PROCESSING COMPANY LIMITED,LK0429X00006
,,,LLUB-B-0000,CHEVRON LUBRICANTS  LANKA  PLC,LK0290B00008
,,,LLUB-N-0000,CHEVRON LUBRICANTS  LANKA  PLC,LK0290N00003
,,,LMF -N-0000,LANKA MILK FOODS (CWE) PLC,LK0112N00009
,,,LMF -R-0000,LANKA MILK FOODS (CWE) PLC,LK0112R00000
,,,LOFC-D-0326,LANKA ORIX FINANCE COMPANY PLC,LK0392D22911
,,,LOFC-D-0327,LANKA ORIX FINANCE COMPANY PLC,LK0392D22895
,,,LOFC-D-0328,LANKA ORIX FINANCE COMPANY PLC,LK0392D22903
,,,LOFC-N-0000,LANKA ORIX FINANCE COMPANY PLC,LK0392N00007
,,,LOLC-B-0000,LANKA ORIX LEASING COMPANY PLC,LK0113B00002
,,,LOLC-N-0000,LANKA ORIX LEASING COMPANY PLC,LK0113N00007
,,,LOLC-R-0000,LANKA ORIX LEASING COMPANY PLC,LK0113R00008
,,,LPRT-N-0000,LAKE HOUSE PRINTERS & PUBLISHERS PLC,LK0106N00001
,,,LPRT-R-0000,LAKE HOUSE PRINTERS & PUBLISHERS PLC,LK0106R00002
,,,LVEN-N-0000,LANKA VENTURES PLC,LK0240N00008
,,,LWL -B-0000,LANKA WALLTILE PLC,LK0219B00007
,,,LWL -N-0000,LANKA WALLTILE PLC,LK0219N00002
,,,MADU-N-0000,MADULSIMA  PLANTATIONS  PLC,LK0251N00005
,,,MAL -N-0000,MALWATTE VALLEY PLANTATION PLC,LK0313N00003
,,,MAL -X-0000,MALWATTE VALLEY PLANTATION PLC,LK0313X00002
,,,MARA-N-0000,MARAWILA  RESORTS  PLC,LK0292N00009
,,,MARA-R-0000,MARAWILA  RESORTS  PLC,LK0292R00000
,,,MASK-N-0000,MASKELIYA PLANTATIONS PLC,LK0250N00007
,,,MASK-R-0000,MASKELIYA PLANTATIONS PLC,LK0250R00008
,,,MBSL-B-0000,MERCHANT BANK OF SRI LANKA & FINANCE PLC,LK0186B00008
,,,MBSL-N-0000,MERCHANT BANK OF SRI LANKA & FINANCE PLC,LK0186N00003
,,,MBSL-R-0000,MERCHANT BANK OF SRI LANKA & FINANCE PLC,LK0186R00004
,,,MEL -N-0000,MACKWOODS ENERGY PLC,LK0410N00007
,,,MERC-N-0000,MERCANTILE INVESTMENTS AND FINANCE PLC,LK0379N00004
,,,MFL -N-0000,MULTI FINANCE  PLC,LK0382N00008
,,,MGT -B-0000,HAYLEYS-MGT KNITTING MILLS PLC,LK0335B00001
,,,MGT -N-0000,HAYLEYS-MGT KNITTING MILLS PLC,LK0335N00006
,,,MGT -R-0000,HAYLEYS-MGT KNITTING MILLS PLC,LK0335R00007
,,,MHDL-N-0000,MILLENNIUM HOUSING DEVELOPERS PLC,LK0425N00005
,,,MIRA-N-0000,MIRAMAR BEACH HOTELS PLC,LK0125N00001
,,,MIRA-R-0000,MIRAMAR BEACH HOTELS PLC,LK0125R00002
,,,MORI-N-0000,"J.L.MORISON, SON & JONES (CEYLON) PLC",LK0091N00005
,,,MORI-X-0000,"J.L.MORISON, SON & JONES (CEYLON) PLC",LK0091X00004
,,,MPRH-N-0000,METROPOLITAN  RESOURCE  HOLDINGS  PLC,LK0310N00009
,,,MPRH-R-0000,METROPOLITAN  RESOURCE  HOLDINGS  PLC,LK0310R00000
,,,MRH -B-0000,MAHAWELI REACH HOTELS PLC,LK0118B00001
,,,MRH -N-0000,MAHAWELI REACH HOTELS PLC,LK0118N00006
,,,MRH -R-0000,MAHAWELI REACH HOTELS PLC,LK0118R00007
,,,MSL -N-0000,MERCANTILE SHIPPING COMPANY PLC,LK0121N00000
,,,MSL -R-0000,MERCANTILE SHIPPING COMPANY PLC,LK0121R00001
,,,MULL-N-0000,MULLER & PHIPPS (CEYLON) PLC,LK0126N00009
,,,MULL-R-0000,MULLER & PHIPPS (CEYLON) PLC,LK0126R00000
,,,NAMU-N-0000,NAMUNUKULA PLANTATIONS PLC,LK0295N00002
,,,NAVF-U-0000,NAMAL ACUITY VALUE FUND,LK0359U00001
,,,NDB -B-0000,NATIONAL DEVELOPMENT BANK PLC,LK0207B00002
,,,NDB -N-0000,NATIONAL DEVELOPMENT BANK PLC,LK0207N00007
,,,NEH -B-0000,THE NUWARA ELIYA HOTELS COMPANY PLC,LK0130B00006
,,,NEH -N-0000,THE NUWARA ELIYA HOTELS COMPANY PLC,LK0130N00001
,,,NEH -R-0000,THE NUWARA ELIYA HOTELS COMPANY PLC,LK0130R00002
,,,NEST-N-0000,NESTLE LANKA PLC,LK0128N00005
,,,NHL -B-0000,NAWALOKA HOSPITALS PLC,LK0342B00007
,,,NHL -N-0000,NAWALOKA HOSPITALS PLC,LK0342N00002
,,,NHL -R-0000,NAWALOKA HOSPITALS PLC,LK0342R00003
,,,NIFL-N-0000,BRAC LANKA FINANCE PLC,LK0393N00005
,,,NIFL-R-0000,BRAC LANKA FINANCE PLC,LK0393R00006
,,,NTB -N-0000,NATIONS TRUST BANK PLC,LK0309N00001
,,,NTB -R-0000,NATIONS TRUST BANK PLC,LK0309R00002
,,,NTB -W-0010,NATIONS TRUST BANK PLC,LK0309W00101
,,,NTB -W-0011,NATIONS TRUST BANK PLC,LK0309W00119
,,,ODEL-N-0000,ODEL PLC,LK0366N00001
,,,ODEL-R-0000,ODEL PLC,LK0366R00002
,,,OFEQ-N-0000,OFFICE EQUIPMENT PLC,LK0132N00007
,,,OGL -N-0000,ORIENT GARMENTS PLC,LK0385N00001
,,,OGL -R-0000,ORIENT GARMENTS PLC,LK0385R00002
,,,ONAL-B-0000,ON'ALLY HOLDINGS PLC,LK0180B00001
,,,ONAL-N-0000,ON'ALLY HOLDINGS PLC,LK0180N00006
,,,ORIN-N-0000,ORIENT FINANCE PLC,LK0413N00001
,,,OSEA-N-0000,OVERSEAS REALTY (CEYLON) PLC,LK0133N00005
,,,OSEA-P-0003,OVERSEAS REALTY (CEYLON) PLC,LK0133P00034
,,,OSEA-R-0000,OVERSEAS REALTY (CEYLON) PLC,LK0133R00006
,,,OSEA-W-0000,OVERSEAS REALTY (CEYLON) PLC,LK0133W00006
,,,PABC-N-0000,PAN ASIA BANKING CORPORATION PLC,LK0346N00003
,,,PABC-R-0000,PAN ASIA BANKING CORPORATION PLC,LK0346R00004
,,,PALM-N-0000,PALM GARDEN HOTELS PLC,LK0208N00005
,,,PALM-R-0000,PALM GARDEN HOTELS PLC,LK0208R00006
,,,PAP -N-0000,PANASIAN POWER PLC,LK0372N00009
,,,PARA-N-0000,PARAGON CEYLON PLC,LK0134N00003
,,,PARQ-N-0000,SWISSTEK (CEYLON) PLC,LK0135N00000
,,,PARQ-R-0000,SWISSTEK (CEYLON) PLC,LK0135R00001
,,,PCH -N-0000,PC HOUSE PLC,LK0367N00009
,,,PCH -R-0000,PC HOUSE PLC,LK0367R00000
,,,PCHH-N-0000,PCH HOLDINGS PLC,LK0417N00002
,,,PCP -N-0000,PC PHARMA PLC,LK0407N00003
,,,PDL -N-0000,PROPERTY DEVELOPMENT PLC,LK0138N00004
,,,PEG -B-0000,PEGASUS HOTELS OF CEYLON PLC,LK0136B00003
,,,PEG -N-0000,PEGASUS HOTELS OF CEYLON PLC,LK0136N00008
,,,PEG -R-0000,PEGASUS HOTELS OF CEYLON PLC,LK0136R00009
,,,PHAR-B-0000,COLOMBO CITY HOLDINGS PLC,LK0051B00004
,,,PHAR-N-0000,COLOMBO CITY HOLDINGS PLC,LK0051N00009
,,,PHAR-R-0000,COLOMBO CITY HOLDINGS PLC,LK0051R00000
,,,PLC -N-0000,PEOPLE'S LEASING & FINANCE PLC,LK0399N00002
,,,PMB -N-0000,PEOPLE`S MERCHANT FINANCE  PLC,LK0221N00008
,,,PMB -R-0000,PEOPLE`S MERCHANT FINANCE  PLC,LK0221R00009
,,,RAL -N-0000,RENUKA AGRI FOODS PLC,LK0361N00002
,,,RAL -R-0000,RENUKA AGRI FOODS PLC,LK0361R00003
,,,RCL -B-0000,ROYAL CERAMICS LANKA PLC,LK0217B00001
,,,RCL -N-0000,ROYAL CERAMICS LANKA PLC,LK0217N00006
,,,RCL -R-0000,ROYAL CERAMICS LANKA PLC,LK0217R00007
,,,RDB-D-0329,PRADESHIYA SANWARDANA BANK,LK0437D22922
,,,RDB-D-0330,PRADESHIYA SANWARDANA BANK,LK0437D22948
,,,RDB-D-O331,PRADESHIYA SANWARDANA BANK,LK0437D22930
,,,REEF-B-0000,CITRUS LEISURE PLC,LK0083B00007
,,,REEF-N-0000,CITRUS LEISURE PLC,LK0083N00002
,,,REEF-R-0000,CITRUS LEISURE PLC,LK0083R00003
,,,REEF-W-0017,CITRUS LEISURE PLC,LK0083W00177
,,,REEF-W-0018,CITRUS LEISURE PLC,LK0083W00185
,,,REEF-W-0019,CITRUS LEISURE PLC,LK0083W00193
,,,REG -B-0000,REGNIS (LANKA) PLC,LK0173B00006
,,,REG -N-0000,REGNIS (LANKA) PLC,LK0173N00001
,,,REG -R-0000,REGNIS (LANKA) PLC,LK0173R00002
,,,RENU-B-0000,RENUKA CITY HOTELS PLC.,LK0201B00005
,,,RENU-N-0000,RENUKA CITY HOTELS PLC.,LK0201N00000
,,,RENU-R-0000,RENUKA CITY HOTELS PLC.,LK0201R00001
,,,REXP-B-0000,RICHARD PIERIS EXPORTS PLC,LK0209B00008
,,,REXP-N-0000,RICHARD PIERIS EXPORTS PLC,LK0209N00003
,,,RFL -N-0000,RAMBODA FALLS PLC,LK0415N00006
,,,RGEM-N-0000,RADIANT GEMS INTERNATIONAL PLC,LK0140N00000
,,,RGEM-R-0000,RADIANT GEMS INTERNATIONAL PLC,LK0140R00001
,,,RHL -N-0000,RENUKA HOLDINGS PLC,LK0355N00004
,,,RHL -R-0000,RENUKA HOLDINGS PLC,LK0355R00005
,,,RHL -R-0001,RENUKA HOLDINGS PLC,LK0355R00013
,,,RHL -X-0000,RENUKA HOLDINGS PLC,LK0355X00003
,,,RHTL-N-0000,THE FORTRESS RESORTS PLC,LK0308N00003
,,,RHTL-R-0000,THE FORTRESS RESORTS PLC,LK0308R00004
,,,RICH-B-0000,RICHARD PIERIS AND COMPANY PLC,LK0143B00009
,,,RICH-N-0000,RICHARD PIERIS AND COMPANY PLC,LK0143N00004
,,,RICH-P-0001,RICHARD PIERIS AND COMPANY PLC,LK0143P00017
,,,RICH-R-0000,RICHARD PIERIS AND COMPANY PLC,LK0143R00005
,,,RPBH-N-0000,ROYAL PALMS BEACH HOTELS PLC,LK0307N00005
,,,RPBH-R-0000,ROYAL PALMS BEACH HOTELS PLC,LK0307R00006
,,,RWSL-N-0000,RAIGAM WAYAMBA SALTERNS PLC,LK0363N00008
,,,SAMP-B-0000,SAMPATH BANK PLC,LK0090B00002
,,,SAMP-N-0000,SAMPATH BANK PLC,LK0090N00007
,,,SAMP-R-0000,SAMPATH BANK PLC,LK0090R00008
,,,SCAP-N-0000,SOFTLOGIC CAPITAL PLC,LK0396N00008
,,,SCAP-R-0000,SOFTLOGIC CAPITAL PLC,LK0396R00009
,,,SDB -N-0000,SANASA DEVELOPMENT BANK PLC,LK0412N00003
,,,SDB -R-0000,SANASA DEVELOPMENT BANK PLC,LK0412R00004
,,,SELI-B-0000,SELINSING PLC,LK0147B00000
,,,SELI-N-0000,SELINSING PLC,LK0147N00005
,,,SEMB-N-0000,S M B LEASING PLC,LK0215N00000
,,,SEMB-R-0000,S M B LEASING PLC,LK0215R00001
,,,SEMB-R-0001,S M B LEASING PLC,LK0215R00019
,,,SEMB-W-0015,S M B LEASING PLC,LK0215W00159
,,,SEMB-W-0016,S M B LEASING PLC,LK0215W00167
,,,SEMB-X-0000,S M B LEASING PLC,LK0215X00009
,,,SERV-N-0000,THE KINGSBURY PLC,LK0084N00000
,,,SERV-R-0000,THE KINGSBURY PLC,LK0084R00001
,,,SEYB-B-0000,SEYLAN BANK PLC,LK0182B00007
,,,SEYB-N-0000,SEYLAN BANK PLC,LK0182N00002
,,,SEYB-R-0000,SEYLAN BANK PLC,LK0182R00003
,,,SEYB-R-0001,SEYLAN BANK PLC,LK0182R00011
,,,SEYB-X-0000,SEYLAN BANK PLC,LK0182X00001
,,,SFCL-N-0000,SENKADAGALA FINANCE COMPANY PLC,LK0350N00005
,,,SFCL-R-0000,SENKADAGALA FINANCE COMPANY PLC,LK0350R00006
,,,SFIN-N-0000,SINGER FINANCE LANKA PLC,LK0373N00007
,,,SFIN-R-0000,SINGER FINANCE LANKA PLC,LK0373R00008
,,,SFL -N-0000,SINHAPUTHRA FINANCE PLC,LK0365N00003
,,,SFL -P-0000,SINHAPUTHRA FINANCE PLC,LK0365P00008
,,,SFS -N-0000,SWARNAMAHAL FINANCIAL SERVICES PLC,LK0378N00006
,,,SHAL-B-0000,SHALIMAR (MALAY) PLC.,LK0151B00002
,,,SHAL-N-0000,SHALIMAR (MALAY) PLC.,LK0151N00007
,,,SHAW-N-0000,LEE HEDGES PLC,LK0152N00005
,,,SHL -N-0000,SOFTLOGIC HOLDINGS PLC,LK0386N00009
,,,SHOT-B-0000,SERENDIB HOTELS PLC,LK0149B00006
,,,SHOT-N-0000,SERENDIB HOTELS PLC,LK0149N00001
,,,SHOT-R-0000,SERENDIB HOTELS PLC,LK0149R00002
,,,SHOT-R-0001,SERENDIB HOTELS PLC,LK0149R00010
,,,SHOT-X-0000,SERENDIB HOTELS PLC,LK0149X00000
,,,SIGV-N-0000,SIGIRIYA VILLAGE HOTELS PLC,LK0154N00001
,,,SIGV-R-0000,SIGIRIYA VILLAGE HOTELS PLC,LK0154R00002
,,,SIL -B-0000,SAMSON INTERNATIONAL PLC,LK0205B00006
,,,SIL -N-0000,SAMSON INTERNATIONAL PLC,LK0205N00001
,,,SIL -R-0000,SAMSON INTERNATIONAL PLC,LK0205R00002
,,,SING-N-0000,STANDARD CAPITAL PLC,LK0155N00008
,,,SING-R-0000,STANDARD CAPITAL PLC,LK0155R00009
,,,SINI-B-0000,SINGER INDUSTRIES (CEYLON) PLC,LK0157B00009
,,,SINI-N-0000,SINGER INDUSTRIES (CEYLON) PLC,LK0157N00004
,,,SINS-B-0000,SINGER (SRI LANKA) PLC,LK0156B00001
,,,SINS-N-0000,SINGER (SRI LANKA) PLC,LK0156N00006
,,,SINS-R-0000,SINGER (SRI LANKA) PLC,LK0156R00007
,,,SIRA-N-0000,SIERRA CABLES PLC,LK0351N00003
,,,SLND-B-0000,SERENDIB LAND PLC,LK0150B00004
,,,SLND-N-0000,SERENDIB LAND PLC,LK0150N00009
,,,SLTL-N-0000,SRI LANKA TELECOM PLC,LK0312N00005
,,,SMOT-B-0000,SATHOSA MOTORS PLC,LK0211B00004
,,,SMOT-N-0000,SATHOSA MOTORS PLC,LK0211N00009
,,,SMOT-R-0000,SATHOSA MOTORS PLC,LK0211R00000
,,,SOY -N-0000,CONVENIENCE FOODS LANKA PLC,LK0196N00002
,,,SOY -R-0000,CONVENIENCE FOODS LANKA PLC,LK0196R00003
,,,SPEN-B-0000,AITKEN SPENCE PLC,LK0004B00003
,,,SPEN-N-0000,AITKEN SPENCE PLC,LK0004N00008
,,,SPEN-R-0000,AITKEN SPENCE PLC,LK0004R00009
,,,STAF-B-0000,DOLPHIN HOTELS PLC,LK0158B00007
,,,STAF-N-0000,DOLPHIN HOTELS PLC,LK0158N00002
,,,STAF-R-0000,DOLPHIN HOTELS PLC,LK0158R00003
,,,SUGA-N-0000,PELWATTE SUGAR INDUSTRIES PLC,LK0137N00006
,,,SUN -N-0000,SUNSHINE HOLDINGS PLC,LK0160N00008
,,,SUN -R-0000,SUNSHINE HOLDINGS PLC,LK0160R00009
,,,SWAD-N-0000,SWADESHI INDUSTRIAL WORKS  PLC,LK0161N00006
,,,TAFL-N-0000,THREE ACRE FARMS PLC,LK0236N00006
,,,TAJ -N-0000,TAL LANKA HOTELS PLC,LK0162N00004
,,,TANG-B-0000,TANGERINE BEACH HOTELS PLC,LK0163B00007
,,,TANG-N-0000,TANGERINE BEACH HOTELS PLC,LK0163N00002
,,,TANG-R-0000,TANGERINE BEACH HOTELS PLC,LK0163R00003
,,,TAP -N-0000,TAPROBANE HOLDINGS PLC,LK0411N00005
,,,TAP -R-0000,TAPROBANE HOLDINGS PLC,LK0411R00006
,,,TESS-B-0000,TESS AGRO PLC,LK0333B00006
,,,TESS-N-0000,TESS AGRO PLC,LK0333N00001
,,,TESS-R-0000,TESS AGRO PLC,LK0333R00002
,,,TESS-R-0001,TESS AGRO PLC,LK0333R00010
,,,TESS-X-0000,TESS AGRO PLC,LK0333X00000
,,,TFC -B-0000,THE FINANCE COMPANY PLC,LK0230B00004
,,,TFC -N-0000,THE FINANCE COMPANY PLC,LK0230N00009
,,,TFC -R-0000,THE FINANCE COMPANY PLC,LK0230R00000
,,,TFC -X-0000,THE FINANCE COMPANY PLC,LK0230X00008
,,,TFIL-N-0000,TRADE FINANCE AND INVESTMENTS PLC,LK0398N00004
,,,TILE-B-0000,LANKA TILES PLC,LK0114B00000
,,,TILE-N-0000,LANKA TILES PLC,LK0114N00005
,,,TILE-R-0000,LANKA TILES PLC,LK0114R00006
,,,TJL -N-0000,TEXTURED JERSEY LANKA PLC,LK0394N00003
,,,TKYO-B-0000,TOKYO CEMENT COMPANY (LANKA) PLC,LK0165B00002
,,,TKYO-B-0001,TOKYO CEMENT COMPANY (LANKA) PLC,LK0165B00010
,,,TKYO-N-0000,TOKYO CEMENT COMPANY (LANKA) PLC,LK0165N00007
,,,TKYO-R-0000,TOKYO CEMENT COMPANY (LANKA) PLC,LK0165R00008
,,,TKYO-X-0000,TOKYO CEMENT COMPANY (LANKA) PLC,LK0165X00006
,,,TPL -N-0000,TALAWAKELLE TEA ESTATES PLC,LK0311N00007
,,,TRAN-N-0000,TRANS ASIA HOTELS PLC,LK0166N00005
,,,TSML-N-0000,TEA SMALLHOLDER FACTORIES PLC,LK0284N00006
,,,TWOD-B-0000,TOUCHWOOD INVESTMENTS PLC,LK0321B00001
,,,TWOD-N-0000,TOUCHWOOD INVESTMENTS PLC,LK0321N00006
