LIST OF QUOTED SECURITIES AND ISSUED QUANTITY AS AT 31ST DECEMBER 2013,,,,,
SECURITY ID,NAME                               ,ISSUED QUANTITY,SECURITY ID,COMPANY NAME,ISIN CODE
AMCL-N-0000,AMW CAPITAL LEASING AND FINANCE PLC,20000000,ARPI-N-0000,ARPICO FINANCE COMPANY PLC,LK0007N00001
AMF-N-0000,ASSOCIATED MOTOR FINANCE COMPANY PLC,5608355,ARPI-R-0000,ARPICO FINANCE COMPANY PLC,LK0007R00002
AMSL-N-0000,ASIRI SURGICAL HOSPITAL PLC,528457545,ASCO-N-0000,ASCOT HOLDINGS PLC,LK0008N00009
APLA-N-0000,ACL PLASTICS PLC,4212500,ASCO-R-0000,ASCOT HOLDINGS PLC,LK0008R00000
ARPI-N-0000,ARPICO FINANCE COMPANY PLC,4462500,ASHA-N-0000,ASIRI CENTRAL HOSPITALS PLC,LK0320N00008
ARPI/BC/28/11/18A16.67,ARPICO FINANCE COMPANY PLC,3169700,ASHO-B-0000,LANKA ASHOK LEYLAND PLC,LK0109B00000
ARPI/BC/28/11/18B16.75,ARPICO FINANCE COMPANY PLC,390100,ASHO-N-0000,LANKA ASHOK LEYLAND PLC,LK0109N00005
ASCO-N-0000,ASCOT HOLDINGS PLC,7985505,ASHO-R-0000,LANKA ASHOK LEYLAND PLC,LK0109R00006
ASHA-N-0000,ASIRI CENTRAL HOSPITALS PLC,22333957,ASIR-B-0000,ASIRI HOSPITAL HOLDINGS PLC,LK0010B00000
ASHO-N-0000,LANKA ASHOK LEYLAND PLC,3620843,ASIR-N-0000,ASIRI HOSPITAL HOLDINGS PLC,LK0010N00005
ASIR-N-0000,ASIRI HOSPITAL HOLDINGS PLC,1099092308,ASIR-R-0000,ASIRI HOSPITAL HOLDINGS PLC,LK0010R00006
ASIY-N-0000,ASIA SIYAKA COMMODITIES LIMITED,260000000,ASIY-N-0000,ASIA SIYAKA COMMODITIES LIMITED,LK0419N00008
ASPH-N-0000,INDUSTRIAL ASPHALTS (CEYLON) PLC,666562,ASPH-B-0000,INDUSTRIAL ASPHALTS (CEYLON) PLC,LK0089B00004
ASPM-N-0000,AITKEN SPENCE PLANTATION MANAGEMENTS,21300000,ASPH-N-0000,INDUSTRIAL ASPHALTS (CEYLON) PLC,LK0089N00009
ATL-N-0000,AMANA TAKAFUL PLC,1000000720,ASPM-N-0000,AITKEN SPENCE PLANTATION MANAGEMENTS PLC,LK0421N00004
AUTO-N-0000,THE AUTODROME PLC,1200000,ATL -N-0000,AMANA TAKAFUL PLC,LK0354N00007
BALA-N-0000,BALANGODA  PLANTATIONS  PLC,23636363,ATL -R-0000,AMANA TAKAFUL PLC,LK0354R00008
BBH-N-0000,BROWNS BEACH HOTELS PLC,129600000,AUTO-B-0000,THE AUTODROME PLC,LK0015B00009
BERU-N-0000,BERUWALA RESORTS PLC,600000000,AUTO-N-0000,THE AUTODROME PLC,LK0015N00004
BFL-N-0000,BAIRAHA FARMS PLC,16000000,AUTO-R-0000,THE AUTODROME PLC,LK0015R00005
BIL-N-0000,BROWNS INVESTMENTS PLC,1860000000,BALA-N-0000,BALANGODA  PLANTATIONS  PLC,LK0286N00001
BINN-N-0000,BERUWELA WALK INN PLC,900000,BBH -N-0000,BROWNS BEACH HOTELS PLC,LK0204N00004
BLI-N-0000,BIMPUTH FINANCE PLC,26933336,BBH -R-0000,BROWNS BEACH HOTELS PLC,LK0204R00005
BLUE-N-0000,BLUE DIAMONDS JEWELLERY WORLDWIDE PLC,103300891,BERU-N-0000,BERUWALA RESORTS PLC,LK0416N00004
BLUE-X-0000,BLUE DIAMONDS JEWELLERY WORLDWIDE PLC,153369800,BFL -N-0000,BAIRAHA FARMS PLC,LK0229N00001
BOGA-N-0000,BOGALA GRAPHITE LANKA PLC,47316452,BIL -N-0000,BROWNS INVESTMENTS PLC,LK0390N00001
BOPL-N-0000,BOGAWANTALAWA TEA ESTATES PLC,83750000,BINN-N-0000,BERUWELA WALK INN PLC,LK0129N00003
BREW-N-0000,CEYLON BEVERAGE HOLDINGS PLC,20988090,BLI -N-0000,BIMPUTH FINANCE PLC,LK0383N00006
BRWN-N-0000,BROWN & COMPANY PLC,70875000,BLI -R-0000,BIMPUTH FINANCE PLC,LK0383R00007
BUKI-N-0000,BUKIT DARAH PLC,102000000,BLUE-B-0000,BLUE DIAMONDS JEWELLERY WORLDWIDE PLC,LK0193B00004
CABO-N-0000,CARGO BOAT DEVELOPMENT COMPANY PLC,10200036,BLUE-N-0000,BLUE DIAMONDS JEWELLERY WORLDWIDE PLC,LK0193N00009
CALF-N-0000,CAPITAL ALLIANCE FINANCE LIMITED,38766036,BLUE-R-0000,BLUE DIAMONDS JEWELLERY WORLDWIDE PLC,LK0193R00000
CARE-N-0000,PRINTCARE PLC,85966670,BLUE-R-0001,BLUE DIAMONDS JEWELLERY WORLDWIDE PLC,LK0193R00018
CARG-N-0000,CARGILLS (CEYLON) PLC,224000000,BLUE-X-0000,BLUE DIAMONDS JEWELLERY WORLDWIDE PLC,LK0193X00008
CARS-N-0000,CARSON CUMBERBATCH PLC,196386914,BOGA-N-0000,BOGALA GRAPHITE LANKA PLC,LK0194N00007
CCS-N-0000,CEYLON COLD STORES PLC,95040000,BOPL-B-0000,BOGAWANTALAWA TEA ESTATES PLC,LK0243B00007
CDB-N-0000,CITIZENS DEVELOPMENT BUSINESS FINANCE,46299223,BOPL-N-0000,BOGAWANTALAWA TEA ESTATES PLC,LK0243N00002
CDB-X-0000,CITIZENS DEVELOPMENT BUSINESS FINANCE,8005984,BOPL-R-0000,BOGAWANTALAWA TEA ESTATES PLC,LK0243R00003
CDB/BC/19/12/18A16,CITIZENS DEVELOPMENT BUSINESS FINANCE,6653600,BREW-B-0000,CEYLON BEVERAGE HOLDINGS PLC,LK0026B00006
CDB/BC/19/12/18B15.5,CITIZENS DEVELOPMENT BUSINESS FINANCE,3103600,BREW-N-0000,CEYLON BEVERAGE HOLDINGS PLC,LK0026N00001
CDB/BC/19/12/18C15,CITIZENS DEVELOPMENT BUSINESS FINANCE,242800,BREW-R-0000,CEYLON BEVERAGE HOLDINGS PLC,LK0026R00002
CDIC-N-0000,N D B CAPITAL HOLDINGS PLC,32904933,BRWN-B-0000,BROWN & COMPANY PLC,LK0018B00003
CERA-N-0000,LANKA CERAMIC PLC,30000000,BRWN-N-0000,BROWN & COMPANY PLC,LK0018N00008
CFI-N-0000,COLOMBO FORT INVESTMENTS PLC,6500000,BUKI-B-0000,BUKIT DARAH PLC,LK0019B00001
CFIN-N-0000,CENTRAL FINANCE COMPANY PLC,104883333,BUKI-N-0000,BUKIT DARAH PLC,LK0019N00006
CFIN/BC/12/12/16A13,CENTRAL FINANCE COMPANY PLC,2000000,CABO-B-0000,CARGO BOAT DEVELOPMENT COMPANY PLC,LK0021B00007
CFIN/BC/12/12/17B13.25,CENTRAL FINANCE COMPANY PLC,2000000,CABO-N-0000,CARGO BOAT DEVELOPMENT COMPANY PLC,LK0021N00002
CFIN/BC/12/12/18C13.5,CENTRAL FINANCE COMPANY PLC,6000000,CABO-R-0000,CARGO BOAT DEVELOPMENT COMPANY PLC,LK0021R00003
CFIN/BC/12/12/18D13.95,CENTRAL FINANCE COMPANY PLC,10000000,CALF-N-0000,CAPITAL ALLIANCE FINANCE LIMITED,LK0397N00006
CFIN/BC/17/06/16A14.25,CENTRAL FINANCE COMPANY PLC,300000,CALF-R-0000,CAPITAL ALLIANCE FINANCE LIMITED,LK0397R00007
CFIN/BC/17/06/17B14.5,CENTRAL FINANCE COMPANY PLC,300000,CARE-B-0000,PRINTCARE PLC,LK0241B00001
CFIN/BC/17/06/18C14.75,CENTRAL FINANCE COMPANY PLC,1400000,CARE-N-0000,PRINTCARE PLC,LK0241N00006
CFL-N-0000,CHILAW FINANCE PLC,33901337,CARG-B-0000,CARGILLS (CEYLON) PLC,LK0020B00009
CFLB-N-0000,THE COLOMBO FORT LAND AND BUILDING,180000000,CARG-N-0000,CARGILLS (CEYLON) PLC,LK0020N00004
CFT-N-0000,CEYLON AND FOREIGN TRADES PLC,140196000,CARG-R-0000,CARGILLS (CEYLON) PLC,LK0020R00005
CFVF-N-0000,FIRST CAPITAL HOLDINGS PLC,101250000,CARS-B-0000,CARSON CUMBERBATCH PLC,LK0022B00005
CHL-N-0000,CEYLON HOSPITALS PLC,25527272,CARS-N-0000,CARSON CUMBERBATCH PLC,LK0022N00000
CHL-X-0000,CEYLON HOSPITALS PLC,8345454,CCS -B-0000,CEYLON COLD STORES PLC,LK0027B00004
CHMX-N-0000,CHEMANEX PLC,15750000,CCS -N-0000,CEYLON COLD STORES PLC,LK0027N00009
CHOT-N-0000,CEYLON HOTELS CORPORATION PLC,171825201,CCS -R-0000,CEYLON COLD STORES PLC,LK0027R00000
CHOU-N-0000,CITY HOUSING & REAL ESTATE COMPANY,13379850,CDB -N-0000,CITIZENS DEVELOPMENT BUSINESS FINANCE PLC,LK0368N00007
CIC-N-0000,C I C HOLDINGS PLC,72900000,CDB -R-0000,CITIZENS DEVELOPMENT BUSINESS FINANCE PLC,LK0368R00008
CIC-X-0000,C I C HOLDINGS PLC,21870000,CDB -R-0001,CITIZENS DEVELOPMENT BUSINESS FINANCE PLC,LK0368R00016
CIFL-N-0000,CENTRAL INVESTMENTS AND FINANCE PLC,83426733,CDB -X-0000,CITIZENS DEVELOPMENT BUSINESS FINANCE PLC,LK0368X00006
CIND-N-0000,CENTRAL INDUSTRIES PLC,9884214,CDIC-N-0000,N D B CAPITAL HOLDINGS PLC,LK0245N00007
CINS-N-0000,CEYLINCO INSURANCE PLC,20000000,CDIC-R-0000,N D B CAPITAL HOLDINGS PLC,LK0245R00008
CINS-X-0000,CEYLINCO INSURANCE PLC,6414480,CERA-N-0000,LANKA CERAMIC PLC,LK0206N00009
CINV-N-0000,CEYLON INVESTMENT PLC,98514874,CFI -N-0000,COLOMBO FORT INVESTMENTS PLC,LK0048N00005
CIT-N-0000,COLOMBO INVESTMENT TRUST PLC,6500000,CFI -R-0000,COLOMBO FORT INVESTMENTS PLC,LK0048R00006
CITH-N-0000,HIKKADUWA BEACH RESORT LIMITED,57573897,CFIN-B-0000,CENTRAL FINANCE COMPANY PLC,LK0023B00003
CITK-N-0000,KALPITIYA BEACH RESORT PLC,161200010,CFIN-N-0000,CENTRAL FINANCE COMPANY PLC,LK0023N00008
CITW-N-0000,WASKADUWA BEACH RESORT PLC,155600010,CFL -N-0000,CHILAW FINANCE PLC,LK0377N00008
CLC-N-0000,COMMERCIAL LEASING & FINANCE PLC,6377711170,CFL -R-0000,CHILAW FINANCE PLC,LK0377R00009
CLND-N-0000,COLOMBO LAND AND DEVELOPMENT COMPANY,199881008,CFLB-N-0000,THE COLOMBO FORT LAND AND BUILDING PLC,LK0049N00003
CLPL-N-0000,CEYLON LEATHER PRODUCTS PLC,34233774,CFLB-R-0000,THE COLOMBO FORT LAND AND BUILDING PLC,LK0049R00004
CLPL-W-0013,CEYLON LEATHER PRODUCTS PLC,25000000,CFT -B-0000,CEYLON AND FOREIGN TRADES PLC,LK0025B00008
CLPL-W-0014,CEYLON LEATHER PRODUCTS PLC,25000000,CFT -N-0000,CEYLON AND FOREIGN TRADES PLC,LK0025N00003
COCO-N-0000,RENUKA SHAW WALLACE PLC,89771800,CFVF-N-0000,FIRST CAPITAL HOLDINGS PLC,LK0222N00006
COCO-X-0000,RENUKA SHAW WALLACE PLC,4773346,CFVF-R-0000,FIRST CAPITAL HOLDINGS PLC,LK0222R00007
COCR-N-0000,COMMERCIAL CREDIT AND FINANCE PLC,238074365,CHL -N-0000,CEYLON HOSPITALS PLC,LK0338N00000
COCR/BC/18/02/18A20,COMMERCIAL CREDIT AND FINANCE PLC,5000000,CHL -R-0000,CEYLON HOSPITALS PLC,LK0338R00001
COLO-N-0000,C M HOLDINGS PLC,15200000,CHL -R-0001,CEYLON HOSPITALS PLC,LK0338R00019
COMB-N-0000,COMMERCIAL BANK OF CEYLON PLC,794471324,CHL -X-0000,CEYLON HOSPITALS PLC,LK0338X00009
COMB-P-0004,COMMERCIAL BANK OF CEYLON PLC,90655500,CHMX-B-0000,CHEMANEX PLC,LK0044B00009
COMB-P-0005,COMMERCIAL BANK OF CEYLON PLC,100000000,CHMX-D-0001,CHEMANEX PLC,LK0044D00013
COMB-X-0000,COMMERCIAL BANK OF CEYLON PLC,54543222,CHMX-N-0000,CHEMANEX PLC,LK0044N00004
COMB/BC/17/12/16A14,COMMERCIAL BANK OF CEYLON PLC,467260,CHMX-R-0000,CHEMANEX PLC,LK0044R00005
COMB/BC/17/12/16D15.19,COMMERCIAL BANK OF CEYLON PLC,400,CHOT-N-0000,CEYLON HOTELS CORPORATION PLC,LK0032N00009
COMD-N-0000,COMMERCIAL DEVELOPMENT COMPANY PLC,12000000,CHOT-R-0000,CEYLON HOTELS CORPORATION PLC,LK0032R00000
CONN-N-0000,AMAYA LEISURE PLC,48034238,CHOU-B-0000,CITY HOUSING & REAL ESTATE COMPANY PLC,LK0177B00007
CPRT-N-0000,CEYLON PRINTERS PLC,35010,CHOU-N-0000,CITY HOUSING & REAL ESTATE COMPANY PLC,LK0177N00002
CRL-N-0000,SOFTLOGIC FINANCE PLC,37453951,CHOU-R-0000,CITY HOUSING & REAL ESTATE COMPANY PLC,LK0177R00003
CRL/BC/27/08/16A17,SOFTLOGIC FINANCE PLC,2178400,CIC -B-0000,C I C HOLDINGS PLC,LK0045B00006
CRL/BC/27/08/16B16.5,SOFTLOGIC FINANCE PLC,1001600,CIC -B-0001,C I C HOLDINGS PLC,LK0045B00014
CRL/BC/27/08/16C16,SOFTLOGIC FINANCE PLC,1820000,CIC -N-0000,C I C HOLDINGS PLC,LK0045N00001
CSD-N-0000,SEYLAN DEVELOPMENTS PLC,147964860,CIC -R-0000,C I C HOLDINGS PLC,LK0045R00002
CSEC-N-0000,DUNAMIS CAPITAL PLC,122997050,CIC -R-0001,C I C HOLDINGS PLC,LK0045R00010
CSF-N-0000,NATION LANKA FINANCE PLC,249951518,CIC -X-0000,C I C HOLDINGS PLC,LK0045X00000
CTBL-N-0000,CEYLON TEA BROKERS PLC,114000000,CIFL-N-0000,CENTRAL INVESTMENTS AND FINANCE PLC,LK0395N00000
CTC-N-0000,CEYLON TOBACCO COMPANY PLC,187323751,CIND-D-0003,CENTRAL INDUSTRIES PLC,LK0185D00030
CTCE-N-0000,A I A INSURANCE LANKA PLC,30000000,CIND-N-0000,CENTRAL INDUSTRIES PLC,LK0185N00005
CTEA-N-0000,CEYLON TEA SERVICES PLC,20000000,CIND-R-0000,CENTRAL INDUSTRIES PLC,LK0185R00006
CTHR-N-0000,C T HOLDINGS PLC,183097253,CINS-B-0000,CEYLINCO INSURANCE PLC,LK0176B00009
CTLD-N-0000,C T LAND DEVELOPMENT PLC,48750000,CINS-N-0000,CEYLINCO INSURANCE PLC,LK0176N00004
CWM-N-0000,C. W. MACKIE PLC,35988556,CINS-R-0000,CEYLINCO INSURANCE PLC,LK0176R00005
DFCC-N-0000,DFCC BANK,265097688,CINS-X-0000,CEYLINCO INSURANCE PLC,LK0176X00003
DFCC-S-0000,DFCC BANK,366667,CINV-B-0000,CEYLON INVESTMENT PLC,LK0033B00002
DFCC/BC/26/09/16C14,DFCC BANK,590000,CINV-N-0000,CEYLON INVESTMENT PLC,LK0033N00007
DIAL-N-0000,DIALOG AXIATA PLC,8143778405,CINV-R-0000,CEYLON INVESTMENT PLC,LK0033R00008
DIMO-N-0000,DIESEL & MOTOR ENGINEERING PLC,8876437,CIT -N-0000,COLOMBO INVESTMENT TRUST PLC,LK0172N00003
DIPD-N-0000,DIPPED PRODUCTS PLC,59861512,CIT -R-0000,COLOMBO INVESTMENT TRUST PLC,LK0172R00004
DIST-N-0000,DISTILLERIES COMPANY OF SRI LANKA PLC,300000000,CITH-N-0000,HIKKADUWA BEACH RESORT LIMITED,LK0420N00006
DOCK-N-0000,COLOMBO DOCKYARD PLC,71858924,CITK-N-0000,KALPITIYA BEACH RESORT PLC,LK0404N00000
DPL-N-0000,DANKOTUWA PORCELAIN PLC,72245742,CITW-N-0000,WASKADUWA BEACH RESORT PLC,LK0405N00007
EAST-N-0000,EAST WEST PROPERTIES PLC,138240000,CLC -N-0000,COMMERCIAL LEASING & FINANCE PLC,LK0414N00009
EBCR-N-0000,E B CREASY & COMPANY PLC,2535458,CLND-B-0000,COLOMBO LAND AND DEVELOPMENT COMPANY PLC,LK0050B00006
ECL-N-0000,E - CHANNELLING PLC,122131415,CLND-N-0000,COLOMBO LAND AND DEVELOPMENT COMPANY PLC,LK0050N00001
EDEN-N-0000,EDEN HOTEL LANKA PLC,52800000,CLND-W-0005,COLOMBO LAND AND DEVELOPMENT COMPANY PLC,LK0050W00051
ELPL-N-0000,ELPITIYA PLANTATIONS PLC,72866428,CLPL-N-0000,CEYLON LEATHER PRODUCTS PLC,LK0294N00005
EMER-N-0000,EASTERN MERCHANTS PLC,117446000,CLPL-R-0000,CEYLON LEATHER PRODUCTS PLC,LK0294R00006
EQIT-N-0000,EQUITY ONE PLC,40321730,CLPL-W-0012,CEYLON LEATHER PRODUCTS PLC,LK0294W00121
ESL-N-0000,ENTRUST SECURITIES PLC,33000014,CLPL-W-0013,CEYLON LEATHER PRODUCTS PLC,LK0294W00139
ETWO-N-0000,EQUITY TWO PLC,31000000,CLPL-W-0014,CEYLON LEATHER PRODUCTS PLC,LK0294W00147
EXPO-N-0000,EXPOLANKA HOLDINGS PLC,1954915000,COCO-B-0000,RENUKA SHAW WALLACE PLC,LK0220B00005
FLCH-N-0000,F L C HOLDINGS PLC,1368000000,COCO-N-0000,RENUKA SHAW WALLACE PLC,LK0220N00000
GEST-N-0000,GESTETNER OF CEYLON PLC,2278125,COCO-R-0000,RENUKA SHAW WALLACE PLC,LK0220R00001
GHLL-N-0000,GALADARI HOTELS (LANKA) PLC,500829564,COCO-R-0001,RENUKA SHAW WALLACE PLC,LK0220R00019
GLAS-N-0000,PIRAMAL GLASS CEYLON PLC,950086080,COCO-X-0000,RENUKA SHAW WALLACE PLC,LK0220X00009
GOOD-N-0000,GOOD HOPE PLC,6871307,COCR-N-0000,COMMERCIAL CREDIT AND FINANCE PLC,LK0380N00002
GRAN-N-0000,CEYLON GRAIN ELEVATORS PLC,60000000,COLO-B-0000,C M HOLDINGS PLC,LK0052B00002
GREG-N-0000,LANKA CENTURY INVESTMENTS PLC,349367119,COLO-N-0000,C M HOLDINGS PLC,LK0052N00007
GREG-W-0003,LANKA CENTURY INVESTMENTS PLC,347721600,COLO-R-0000,C M HOLDINGS PLC,LK0052R00008
GREG-W-0006,LANKA CENTURY INVESTMENTS PLC,347721600,COMB-B-0000,COMMERCIAL BANK OF CEYLON PLC,LK0053B00000
GSF-N-0000,GEORGE STEUART FINANCE PLC,22500000,COMB-B-0001,COMMERCIAL BANK OF CEYLON PLC,LK0053B00018
GUAR-N-0000,CEYLON GUARDIAN INVESTMENT TRUST PLC,82096719,COMB-D-0016,COMMERCIAL BANK OF CEYLON PLC,LK0053D00162
HAPU-N-0000,HAPUGASTENNE PLANTATIONS PLC,46315789,COMB-D-0018,COMMERCIAL BANK OF CEYLON PLC,LK0053D00188
HARI-N-0000,HARISCHANDRA MILLS PLC,959800,COMB-D-0062,COMMERCIAL BANK OF CEYLON PLC,LK0053D00626
HASU-N-0000,HNB ASSURANCE PLC,50000000,COMB-D-0063,COMMERCIAL BANK OF CEYLON PLC,LK0053D00634
HAYC-N-0000,HAYCARB PLC,29712375,COMB-N-0000,COMMERCIAL BANK OF CEYLON PLC,LK0053N00005
HAYL-N-0000,HAYLEYS PLC,75000000,COMB-P-0004,COMMERCIAL BANK OF CEYLON PLC,LK0053P00042
HAYL/BC/09/07/16A14.25,HAYLEYS PLC,2000000,COMB-P-0005,COMMERCIAL BANK OF CEYLON PLC,LK0053P00059
HDEV-N-0000,HOTEL DEVELOPERS (LANKA) PLC,1811615718,COMB-R-0000,COMMERCIAL BANK OF CEYLON PLC,LK0053R00006
HDFC-N-0000,HOUSING DEVELOPMENT FINANCE,64710520,COMB-R-0001,COMMERCIAL BANK OF CEYLON PLC,LK0053R00014
HDFC/BC/23/10/16A14.5,HOUSING DEVELOPMENT FINANCE,4764600,COMB-X-0000,COMMERCIAL BANK OF CEYLON PLC,LK0053X00004
HDFC/BC/23/10/17B15,HOUSING DEVELOPMENT FINANCE,4435400,COMD-N-0000,COMMERCIAL DEVELOPMENT COMPANY PLC,LK0054N00003
HDFC/BC/23/10/18C15.5,HOUSING DEVELOPMENT FINANCE,10800000,CONN-B-0000,AMAYA LEISURE PLC,LK0281B00007
HEXP-N-0000,HAYLEYS FIBRE PLC,8000000,CONN-N-0000,AMAYA LEISURE PLC,LK0281N00002
HHL-N-0000,HEMAS HOLDINGS PLC,515290620,CONN-R-0000,AMAYA LEISURE PLC,LK0281R00003
HNB-N-0000,HATTON NATIONAL BANK PLC,319353829,CPRT-N-0000,CEYLON PRINTERS PLC,LK0036N00000
HNB-X-0000,HATTON NATIONAL BANK PLC,80201372,CRL -N-0000,SOFTLOGIC FINANCE PLC,LK0358N00008
HNB/BC/04/09/21A11.5,HATTON NATIONAL BANK PLC,20000000,CRL -R-0000,SOFTLOGIC FINANCE PLC,LK0358R00009
HNB/BC/12/06/18A14,HATTON NATIONAL BANK PLC,40000000,CSD -B-0000,SEYLAN DEVELOPMENTS PLC,LK0234B00006
HNB/BC/29/08/23A08,HATTON NATIONAL BANK PLC,20000000,CSD -N-0000,SEYLAN DEVELOPMENTS PLC,LK0234N00001
HNB/BC/31/03/14C14.95,HATTON NATIONAL BANK PLC,3000000,CSD -R-0000,SEYLAN DEVELOPMENTS PLC,LK0234R00002
HNB/BC/31/03/2100E,HATTON NATIONAL BANK PLC,5143445,CSEC-B-0000,DUNAMIS CAPITAL PLC,LK0024B00001
HNB/BC/31/03/2400F,HATTON NATIONAL BANK PLC,13628000,CSEC-N-0000,DUNAMIS CAPITAL PLC,LK0024N00006
HNB/BC/31/07/17A16,HATTON NATIONAL BANK PLC,5000000,CSEC-R-0000,DUNAMIS CAPITAL PLC,LK0024R00007
HNB/BC/31/07/22B16.75,HATTON NATIONAL BANK PLC,7000000,CSF -D-0013,NATION LANKA FINANCE PLC,LK0218D00138
HOPL-N-0000,HORANA PLANTATIONS PLC,25000000,CSF -N-0000,NATION LANKA FINANCE PLC,LK0218N00004
HPFL-N-0000,F L C HYDRO POWER PLC,109088112,CSF -R-0000,NATION LANKA FINANCE PLC,LK0218R00005
HPWR-N-0000,HEMAS POWER PLC,125200002,CSF -W-0021,NATION LANKA FINANCE PLC,LK0218W00211
HSIG-N-0000,HOTEL SIGIRIYA PLC,5859000,CTBL-N-0000,CEYLON TEA BROKERS PLC,LK0362N00000
