LIST OF QUOTED SECURITIES AND ISSUED QUANTITY AS AT 31ST DECEMBER 2005,,,,,
SECURITY ID,NAME,ISSUED QUANTITY,SECURITY ID,COMPANY NAME,ISIN CODE
CFVF-N-0000,V CAPITAL LIMITED,15000000,AUTO-R-0000,AUTODROME LIMITED,LK0015R00005
CHL-N-0000,CEYLON HOSPITALS LIMITED,19500000,BALA-N-0000,BALANGODA  PLANTATIONS  LTD,LK0286N00001
CHL-X-0000,CEYLON HOSPITALS LIMITED,6375000,BBH -N-0000,BROWNS BEACH HOTELS LTD,LK0204N00004
CHMX-D-0001,CHEMANEX LIMITED.,375000,BBH -R-0000,BROWNS BEACH HOTELS LTD,LK0204R00005
CHMX-N-0000,CHEMANEX LIMITED.,5250000,BFL -N-0000,BAIRAHA FARMS LTD,LK0229N00001
CHOT-N-0000,CEYLON HOTELS CORPORATION,3000000,BHR -B-0000,RIVERINA HOTELS LIMITED.,LK0017B00005
CHOU-B-0000,CEYLINCO HOUSING & REAL ESTATE COMPANY LIMITED,5946600,BHR -N-0000,RIVERINA HOTELS LIMITED.,LK0017N00000
CHOU-N-0000,CEYLINCO HOUSING & REAL ESTATE COMPANY LIMITED,7433250,BHR -R-0000,RIVERINA HOTELS LIMITED.,LK0017R00001
CIC-N-0000,CHEMICAL INDUSTRIES (COLOMBO) LIMITED.,8100000,BINN-N-0000,BERUWELA WALK INN LIMITED,LK0129N00003
CIC-X-0000,CHEMICAL INDUSTRIES (COLOMBO) LIMITED.,2430000,BLUE-B-0000,BLUE DIAMONDS JEWELLERY WORLDWIDE LTD.,LK0193B00004
CIND-D-0003,CENTRAL INDUSTRIES LIMITED,364981,BLUE-N-0000,BLUE DIAMONDS JEWELLERY WORLDWIDE LTD.,LK0193N00009
CIND-N-0000,CENTRAL INDUSTRIES LIMITED,3294738,BLUE-R-0000,BLUE DIAMONDS JEWELLERY WORLDWIDE LTD.,LK0193R00000
CINS-N-0000,CEYLINCO INSURANCE COMPANY LIMITED,20000000,BLUE-R-0001,BLUE DIAMONDS JEWELLERY WORLDWIDE LTD.,LK0193R00018
CINV-N-0000,CEYLON INVESTMENT COMPANY LTD.,24145803,BLUE-X-0000,BLUE DIAMONDS JEWELLERY WORLDWIDE LTD.,LK0193X00008
CIT-N-0000,COLOMBO INVESTMENT TRUST LIMITED,4133333,BOGA-N-0000,BOGALA GRAPHITE LANKA LTD,LK0194N00007
CLND-N-0000,COLOMBO LAND & DEVELOPMENT COMPANY LIMITED,162750000,BOPL-N-0000,BOGAWANTALAWA TEA ESTATES LIMITED,LK0243N00002
CLND-W-0005,COLOMBO LAND & DEVELOPMENT COMPANY LIMITED,38817192,BREW-B-0000,CEYLON BREWERY LIMITED,LK0026B00006
CLPL-N-0000,CEYLON LEATHER PRODUCTS LIMITED,12500000,BREW-N-0000,CEYLON BREWERY LIMITED,LK0026N00001
COCO-N-0000,COCO LANKA LTD,6300000,BREW-R-0000,CEYLON BREWERY LIMITED,LK0026R00002
COLO-N-0000,COLONIAL MOTORS LIMITED,8110505,BRWN-B-0000,BROWN & COMPANY LIMITED,LK0018B00003
COMB-D-0016,COMMERCIAL BANK OF CEYLON LIMITED,250000,BRWN-N-0000,BROWN & COMPANY LIMITED,LK0018N00008
COMB-D-0018,COMMERCIAL BANK OF CEYLON LIMITED,250000,BUKI-B-0000,BUKIT DARAH COMPANY LIMITED,LK0019B00001
COMB-D-0062,COMMERCIAL BANK OF CEYLON LIMITED,115890,BUKI-N-0000,BUKIT DARAH COMPANY LIMITED,LK0019N00006
COMB-D-0063,COMMERCIAL BANK OF CEYLON LIMITED,2128520,CABO-B-0000,CARGO BOAT DEVELOPMENT COMPANY LIMITED,LK0021B00007
COMB-N-0000,COMMERCIAL BANK OF CEYLON LIMITED,132778324,CABO-N-0000,CARGO BOAT DEVELOPMENT COMPANY LIMITED,LK0021N00002
COMB-P-0004,COMMERCIAL BANK OF CEYLON LIMITED,90655500,CABO-R-0000,CARGO BOAT DEVELOPMENT COMPANY LIMITED,LK0021R00003
COMB-P-0005,COMMERCIAL BANK OF CEYLON LIMITED,100000000,CARE-B-0000,PRINTCARE (CEYLON) LTD,LK0241B00001
COMB-X-0000,COMMERCIAL BANK OF CEYLON LIMITED,9300460,CARE-N-0000,PRINTCARE (CEYLON) LTD,LK0241N00006
COMD-N-0000,COMMERCIAL DEVELOPMENT COMPANY LIMITED,12000000,CARG-B-0000,CARGILLS (CEYLON) LIMITED,LK0020B00009
COML-N-0000,COMMERCIAL LEASING COMPANY LTD.,12100005,CARG-N-0000,CARGILLS (CEYLON) LIMITED,LK0020N00004
CONN-N-0000,CONNAISSANCE HOLDINGS  LTD,35024966,CARG-R-0000,CARGILLS (CEYLON) LIMITED,LK0020R00005
COXY-N-0000,CEYLON OXYGEN LTD.,6750000,CARS-B-0000,CARSON CUMBERBATCH & COMPANY LIMITED,LK0022B00005
CPRT-N-0000,CEYLON PRINTERS LIMITED,35010,CARS-N-0000,CARSON CUMBERBATCH & COMPANY LIMITED,LK0022N00000
CSD-N-0000,CEYLINCO SEYLAN DEVELOPMENTS LTD,73982430,CCS -B-0000,CEYLON COLD STORES LIMITED,LK0027B00004
CSEC-N-0000,CENTRAL SECURITIES LIMITED,4919882,CCS -N-0000,CEYLON COLD STORES LIMITED,LK0027N00009
CSF-D-0013,CEYLINCO SECURITIES & FINANCIAL SERVICES LTD.,670880,CCS -R-0000,CEYLON COLD STORES LIMITED,LK0027R00000
CSF-N-0000,CEYLINCO SECURITIES & FINANCIAL SERVICES LTD.,19986050,CDIC-N-0000,CAPITAL DEVELOPMENT AND INVESTMENT COMPANY,LK0245N00007
CTC-N-0000,CEYLON TOBACCO CO. LTD.,187323751,CDIC-R-0000,CAPITAL DEVELOPMENT AND INVESTMENT COMPANY,LK0245R00008
CTCE-D-0032,EAGLE INSURANCE COMPANY LIMITED,10000000,CERA-N-0000,LANKA CERAMIC LTD,LK0206N00009
CTCE-D-0036,EAGLE INSURANCE COMPANY LIMITED,3000000,CFI -N-0000,COLOMBO FORT INVESTMENTS LIMITED,LK0048N00005
CTCE-D-0040,EAGLE INSURANCE COMPANY LIMITED,9000000,CFI -R-0000,COLOMBO FORT INVESTMENTS LIMITED,LK0048R00006
CTCE-D-0048,EAGLE INSURANCE COMPANY LIMITED,12000000,CFIN-B-0000,CENTRAL FINANCE COMPANY LIMITED,LK0023B00003
CTCE-N-0000,EAGLE INSURANCE COMPANY LIMITED,30000000,CFIN-N-0000,CENTRAL FINANCE COMPANY LIMITED,LK0023N00008
CTEA-N-0000,CEYLON TEA SERVICES LIMITED,10000000,CFLB-N-0000,COLOMBO FORT LAND & BUILDING COMPANY LIMITED,LK0049N00003
CTHR-N-0000,CEYLON THEATRES LIMITED,2249268,CFLB-R-0000,COLOMBO FORT LAND & BUILDING COMPANY LIMITED,LK0049R00004
CTLD-N-0000,C T LAND DEVELOPMENT LIMITED,48750000,CFT -B-0000,CEYLON & FOREIGN TRADES LIMITED,LK0025B00008
CWM-N-0000,C. W. MACKIE & COMPANY LIMITED.,35988556,CFT -N-0000,CEYLON & FOREIGN TRADES LIMITED,LK0025N00003
DFCC-N-0000,DFCC BANK,57581846,CFVF-N-0000,V CAPITAL LIMITED,LK0222N00006
DFCC-S-0000,DFCC BANK,366667,CFVF-R-0000,V CAPITAL LIMITED,LK0222R00007
DIAL-N-0000,DIALOG TELEKOM LIMITED,7403434913,CHL -N-0000,CEYLON HOSPITALS LIMITED,LK0338N00000
DIMO-N-0000,DIESEL & MOTOR ENGINEERING COMPANY LIMITED,10000000,CHL -X-0000,CEYLON HOSPITALS LIMITED,LK0338X00009
DIPD-N-0000,DIPPED PRODUCTS LIMITED,59861512,CHMX-B-0000,CHEMANEX LIMITED.,LK0044B00009
DIST-N-0000,DISTILLERIES COMPANY OF SHRI LANKA LTD,300000000,CHMX-D-0001,CHEMANEX LIMITED.,LK0044D00013
DOCK-N-0000,COLOMBO DOCKYARD LIMITED,62074441,CHMX-N-0000,CHEMANEX LIMITED.,LK0044N00004
DPL-N-0000,DANKOTUWA PORCELAIN LTD,27141444,CHMX-R-0000,CHEMANEX LIMITED.,LK0044R00005
EAST-N-0000,EAST WEST PROPERTIES LIMITED,17280000,CHOT-N-0000,CEYLON HOTELS CORPORATION,LK0032N00009
EBCR-N-0000,E B CREASY & COMPANY LIMITED,2535458,CHOU-B-0000,CEYLINCO HOUSING & REAL ESTATE COMPANY LIMITED,LK0177B00007
ECL-N-0000,E- CHANNELLING LIMITED,17447345,CHOU-N-0000,CEYLINCO HOUSING & REAL ESTATE COMPANY LIMITED,LK0177N00002
EDEN-N-0000,EDEN HOTEL LANKA LTD.,52800000,CHOU-R-0000,CEYLINCO HOUSING & REAL ESTATE COMPANY LIMITED,LK0177R00003
ELPL-N-0000,ELPITIYA PLANTATIONS LIMITED,24958677,CIC -B-0000,CHEMICAL INDUSTRIES (COLOMBO) LIMITED.,LK0045B00006
EMER-N-0000,EASTERN MERCHANTS LIMITED,1677800,CIC -B-0001,CHEMICAL INDUSTRIES (COLOMBO) LIMITED.,LK0045B00014
EQIT-N-0000,EQUITY ONE LIMITED,40321730,CIC -N-0000,CHEMICAL INDUSTRIES (COLOMBO) LIMITED.,LK0045N00001
ETWO-N-0000,EQUITY TWO LTD,31000000,CIC -R-0000,CHEMICAL INDUSTRIES (COLOMBO) LIMITED.,LK0045R00002
FERN-N-0000,FERNTEA LTD,6000000,CIC -X-0000,CHEMICAL INDUSTRIES (COLOMBO) LIMITED.,LK0045X00000
GEST-N-0000,GESTETNER OF CEYLON LIMITED,2278125,CIND-D-0003,CENTRAL INDUSTRIES LIMITED,LK0185D00030
GHLL-N-0000,GALADARI HOTELS (LANKA) LIMITED,182434060,CIND-N-0000,CENTRAL INDUSTRIES LIMITED,LK0185N00005
GLAS-D-0017,CEYLON GLASS COMPANY LIMITED,500000,CIND-R-0000,CENTRAL INDUSTRIES LIMITED,LK0185R00006
GLAS-N-0000,CEYLON GLASS COMPANY LIMITED,554216880,CINS-B-0000,CEYLINCO INSURANCE COMPANY LIMITED,LK0176B00009
GOOD-N-0000,GOOD HOPE COMPANY LIMITED,6871307,CINS-N-0000,CEYLINCO INSURANCE COMPANY LIMITED,LK0176N00004
GRAN-N-0000,CEYLON GRAIN ELEVATORS LIMITED,60000000,CINS-R-0000,CEYLINCO INSURANCE COMPANY LIMITED,LK0176R00005
GREG-N-0000,WALKER & GREIG LIMITED,17386080,CINV-B-0000,CEYLON INVESTMENT COMPANY LTD.,LK0033B00002
GUAR-N-0000,CEYLON GUARDIAN INVESTMENT TRUST LIMITED,18938112,CINV-N-0000,CEYLON INVESTMENT COMPANY LTD.,LK0033N00007
HAPU-N-0000,HAPUGASTENNE PLANTATIONS LIMITED,46315789,CINV-R-0000,CEYLON INVESTMENT COMPANY LTD.,LK0033R00008
HARI-N-0000,HARISCHANDRA MILLS LIMITED,959800,CIT -N-0000,COLOMBO INVESTMENT TRUST LIMITED,LK0172N00003
HASU-N-0000,HNB ASSURANCE LIMITED,25000000,CIT -R-0000,COLOMBO INVESTMENT TRUST LIMITED,LK0172R00004
HAYC-N-0000,HAYCARB LIMITED,29712375,CLND-B-0000,COLOMBO LAND & DEVELOPMENT COMPANY LIMITED,LK0050B00006
HAYL-N-0000,HAYLEYS LIMITED,75000000,CLND-N-0000,COLOMBO LAND & DEVELOPMENT COMPANY LIMITED,LK0050N00001
HDEV-N-0000,HOTEL DEVELOPERS (LANKA) LIMITED,45226100,CLND-W-0005,COLOMBO LAND & DEVELOPMENT COMPANY LIMITED,LK0050W00051
HDFC-N-0000,HOUSING DEVELOPMENT FINANCE CORPORATION BANK OF SL,6622500,CLPL-N-0000,CEYLON LEATHER PRODUCTS LIMITED,LK0294N00005
HEXP-N-0000,HAYLEYS EXPORTS LTD,8000000,COCO-B-0000,COCO LANKA LTD,LK0220B00005
HHL-N-0000,HEMAS HOLDINGS LIMITED,99558224,COCO-N-0000,COCO LANKA LTD,LK0220N00000
HNB-D-0014,HATTON NATIONAL BANK LIMITED,2544620,COCO-R-0000,COCO LANKA LTD,LK0220R00001
HNB-D-0015,HATTON NATIONAL BANK LIMITED,7455380,COLO-B-0000,COLONIAL MOTORS LIMITED,LK0052B00002
HNB-D-0056,HATTON NATIONAL BANK LIMITED,16442037,COLO-N-0000,COLONIAL MOTORS LIMITED,LK0052N00007
HNB-D-0057,HATTON NATIONAL BANK LIMITED,1149440,COLO-R-0000,COLONIAL MOTORS LIMITED,LK0052R00008
HNB-D-0058,HATTON NATIONAL BANK LIMITED,1271583,COMB-B-0000,COMMERCIAL BANK OF CEYLON LIMITED,LK0053B00000
HNB-D-0059,HATTON NATIONAL BANK LIMITED,4700,COMB-B-0001,COMMERCIAL BANK OF CEYLON LIMITED,LK0053B00018
HNB-D-0060,HATTON NATIONAL BANK LIMITED,1125940,COMB-D-0016,COMMERCIAL BANK OF CEYLON LIMITED,LK0053D00162
HNB-D-0061,HATTON NATIONAL BANK LIMITED,6300,COMB-D-0018,COMMERCIAL BANK OF CEYLON LIMITED,LK0053D00188
HNB-D-0073,HATTON NATIONAL BANK LIMITED,13694500,COMB-D-0062,COMMERCIAL BANK OF CEYLON LIMITED,LK0053D00626
HNB-D-0074,HATTON NATIONAL BANK LIMITED,6305500,COMB-D-0063,COMMERCIAL BANK OF CEYLON LIMITED,LK0053D00634
HNB-N-0000,HATTON NATIONAL BANK LIMITED,94664700,COMB-N-0000,COMMERCIAL BANK OF CEYLON LIMITED,LK0053N00005
HNB-X-0000,HATTON NATIONAL BANK LIMITED,23100000,COMB-P-0004,COMMERCIAL BANK OF CEYLON LIMITED,LK0053P00042
HOPL-N-0000,HORANA PLANTATIONS LIMITED,25000000,COMB-P-0005,COMMERCIAL BANK OF CEYLON LIMITED,LK0053P00059
HSIG-N-0000,HOTEL SIGIRIYA LIMITED,5859000,COMB-R-0000,COMMERCIAL BANK OF CEYLON LIMITED,LK0053R00006
HUEJ-N-0000,HUEJAY INTERNATIONAL INVESTMENTS LIMITED,1800000,COMB-R-0001,COMMERCIAL BANK OF CEYLON LIMITED,LK0053R00014
HUNA-N-0000,HUNAS FALLS HOTELS LTD,5625000,COMB-X-0000,COMMERCIAL BANK OF CEYLON LIMITED,LK0053X00004
HUNT-N-0000,HUNTER & COMPANY LIMITED,5145000,COMD-N-0000,COMMERCIAL DEVELOPMENT COMPANY LIMITED,LK0054N00003
IDL-N-0000,INFRASTRUCTURE DEVELOPERS LIMITED,4857487,COML-B-0000,COMMERCIAL LEASING COMPANY LTD.,LK0200B00007
INDO-N-0000,INDO-MALAY ESTATES LIMITED,6998400,COML-N-0000,COMMERCIAL LEASING COMPANY LTD.,LK0200N00002
JFIN-N-0000,JAMES FINLAY & COMPANY (COLOMBO) LTD,35000000,COML-R-0000,COMMERCIAL LEASING COMPANY LTD.,LK0200R00003
JKH-N-0000,JOHN KEELLS HOLDINGS LIMITED,399619315,CONN-B-0000,CONNAISSANCE HOLDINGS  LTD,LK0281B00007
JKL-N-0000,JOHN KEELLS LIMITED,15200000,CONN-N-0000,CONNAISSANCE HOLDINGS  LTD,LK0281N00002
KAHA-N-0000,KAHAWATTE  PLANTATIONS  LTD,59917354,CONN-R-0000,CONNAISSANCE HOLDINGS  LTD,LK0281R00003
KAPI-N-0000,KAPILA HEAVY EQUIPMENTS LIMITED,5717857,COXY-N-0000,CEYLON OXYGEN LTD.,LK0188N00009
KCAB-N-0000,KELANI CABLES LTD,10900000,COXY-R-0000,CEYLON OXYGEN LTD.,LK0188R00000
KDL-N-0000,KELSEY DEVELOPMENTS LTD,7746344,CPRT-N-0000,CEYLON PRINTERS LIMITED,LK0036N00000
KFP-N-0000,KEELLS FOOD PRODUCTS LIMITED,5000000,CSD -B-0000,CEYLINCO SEYLAN DEVELOPMENTS LTD,LK0234B00006
KGAL-D-0010,KEGALLE  PLANTATIONS  LIMITED,5000000,CSD -N-0000,CEYLINCO SEYLAN DEVELOPMENTS LTD,LK0234N00001
KGAL-N-0000,KEGALLE  PLANTATIONS  LIMITED,25000000,CSEC-B-0000,CENTRAL SECURITIES LIMITED,LK0024B00001
KHC-N-0000,KANDY HOTELS COMPANY (1938) LIMITED,16500000,CSEC-N-0000,CENTRAL SECURITIES LIMITED,LK0024N00006
KHL-N-0000,JOHN KEELLS HOTELS LIMITED,59569641,CSEC-R-0000,CENTRAL SECURITIES LIMITED,LK0024R00007
KOTA-D-0010,KOTAGALA PLANTATIONS LTD.,12000000,CSF -D-0013,CEYLINCO SECURITIES & FINANCIAL SERVICES LTD.,LK0218D00138
KOTA-N-0000,KOTAGALA PLANTATIONS LTD.,32000000,CSF -N-0000,CEYLINCO SECURITIES & FINANCIAL SERVICES LTD.,LK0218N00004
KURU-N-0000,KURUWITA TEXTILE MILLS LTD,25000000,CTC -B-0000,CEYLON TOBACCO CO. LTD.,LK0042B00003
KVAL-N-0000,KELANI VALLEY PLANTATIONS LIMITED,34000000,CTC -N-0000,CEYLON TOBACCO CO. LTD.,LK0042N00008
KZOO-N-0000,KALAMAZOO SYSTEMS LIMITED,50000,CTCE-B-0000,EAGLE INSURANCE COMPANY LIMITED,LK0181B00009
LALU-N-0000,LANKA ALUMINIUM INDUSTRIES LIMITED,13702823,CTCE-D-0032,EAGLE INSURANCE COMPANY LIMITED,LK0181D00328
LAMB-N-0000,KOTMALE HOLDINGS LIMITED,31400000,CTCE-D-0036,EAGLE INSURANCE COMPANY LIMITED,LK0181D00369
LAND-N-0000,LAND AND BUILDING LIMITED,2120479,CTCE-D-0040,EAGLE INSURANCE COMPANY LIMITED,LK0181D00401
LCEM-N-0000,LANKA CEMENT LIMITED,155629639,CTCE-D-0048,EAGLE INSURANCE COMPANY LIMITED,LK0181D00484
LCEY-N-0000,LANKEM CEYLON LIMITED,18000000,CTCE-N-0000,EAGLE INSURANCE COMPANY LIMITED,LK0181N00004
LDEV-N-0000,LANKEM DEVELOPMENTS LIMITED,6000000,CTEA-B-0000,CEYLON TEA SERVICES LIMITED,LK0039B00009
LFIN-N-0000,LB FINANCE LTD,13500000,CTEA-N-0000,CEYLON TEA SERVICES LIMITED,LK0039N00004
LFIN-W-0004,LB FINANCE LTD,2350000,CTHR-N-0000,CEYLON THEATRES LIMITED,LK0041N00000
LHCL-D-0044,THE LANKA HOSPITALS CORPORATION LIMITED,100000,CTHR-R-0000,CEYLON THEATRES LIMITED,LK0041R00001
LHCL-D-0045,THE LANKA HOSPITALS CORPORATION LIMITED,100000,CTLD-B-0000,C T LAND DEVELOPMENT LIMITED,LK0175B00001
LHCL-D-0046,THE LANKA HOSPITALS CORPORATION LIMITED,100000,CTLD-N-0000,C T LAND DEVELOPMENT LIMITED,LK0175N00006
LHCL-D-0047,THE LANKA HOSPITALS CORPORATION LIMITED,100000,CTLD-R-0000,C T LAND DEVELOPMENT LIMITED,LK0175R00007
LHCL-N-0000,THE LANKA HOSPITALS CORPORATION LIMITED,156612518,CWM -N-0000,C. W. MACKIE & COMPANY LIMITED.,LK0232N00005
LHL-N-0000,THE  LIGHTHOUSE  HOTEL  LTD,46000000,CWM -R-0000,C. W. MACKIE & COMPANY LIMITED.,LK0232R00006
LIOC-N-0000,LANKA IOC LIMITED,532529905,DFCC-B-0000,DFCC BANK,LK0055B00005
LION-N-0000,THE LION BREWERY CEYLON LTD,50000000,DFCC-N-0000,DFCC BANK,LK0055N00000
LITE-N-0000,LAXAPANA BATTERIES LIMITED,9000000,DFCC-R-0000,DFCC BANK,LK0055R00001
LLUB-N-0000,CALTEX  LUBRICANTS  LANKA  LTD,60000000,DFCC-S-0000,DFCC BANK,LK0055S00009
LMF-N-0000,LANKA MILK FOODS (CWE) LIMITED,29998500,DIAL-N-0000,DIALOG TELEKOM LIMITED,LK0348N00009
LOLC-N-0000,LANKA ORIX LEASING COMPANY LIMITED,47520000,DIMO-B-0000,DIESEL & MOTOR ENGINEERING COMPANY LIMITED,LK0056B00003
LPRT-N-0000,LAKE HOUSE PRINTERS & PUBLISHERS LIMITED,2937245,DIMO-N-0000,DIESEL & MOTOR ENGINEERING COMPANY LIMITED,LK0056N00008
LVEN-N-0000,LANKA VENTURES LTD,50000000,DIMO-R-0000,DIESEL & MOTOR ENGINEERING COMPANY LIMITED,LK0056R00009
