LIST OF QUOTED SECURITIES AND ISSUED QUANTITY AS AT 31ST DECEMBER 2009,,,,,
SECURITY ID,NAME,ISSUED QUANTITY,SECURITY ID,COMPANY NAME,ISIN CODE
BLUE-N-0000,BLUE DIAMONDS JEWELLERY WORLDWIDE PLC,59033947,ARPI-N-0000,ARPICO FINANCE COMPANY PLC,LK0007N00001
BLUE-X-0000,BLUE DIAMONDS JEWELLERY WORLDWIDE PLC,102202114,ARPI-R-0000,ARPICO FINANCE COMPANY PLC,LK0007R00002
BOGA-N-0000,BOGALA GRAPHITE LANKA PLC,47316452,ASCO-N-0000,ASCOT HOLDINGS PLC,LK0008N00009
BOPL-N-0000,BOGAWANTALAWA TEA ESTATES PLC,50250000,ASCO-R-0000,ASCOT HOLDINGS PLC,LK0008R00000
BREW-N-0000,CEYLON BREWERY PLC,20988090,ASHA-N-0000,ASIRI CENTRAL HOSPITALS PLC,LK0320N00008
BRWN-N-0000,BROWN & COMPANY PLC,70875000,ASHO-B-0000,LANKA ASHOK LEYLAND PLC,LK0109B00000
BUKI-N-0000,BUKIT DARAH PLC,10000000,ASHO-N-0000,LANKA ASHOK LEYLAND PLC,LK0109N00005
CABO-N-0000,CARGO BOAT DEVELOPMENT COMPANY PLC,10200036,ASHO-R-0000,LANKA ASHOK LEYLAND PLC,LK0109R00006
CARE-N-0000,PRINTCARE PLC,17193334,ASIR-B-0000,ASIRI HOSPITALS PLC,LK0010B00000
CARG-N-0000,CARGILLS (CEYLON) PLC,224000000,ASIR-N-0000,ASIRI HOSPITALS PLC,LK0010N00005
CARS-N-0000,CARSON CUMBERBATCH PLC,96268095,ASIR-R-0000,ASIRI HOSPITALS PLC,LK0010R00006
CCS-N-0000,CEYLON COLD STORES PLC,21600000,ASPH-B-0000,INDUSTRIAL ASPHALTS (CEYLON) PLC,LK0089B00004
CDIC-N-0000,CAPITAL DEVELOPMENT AND INVESTMENT COMPANY PLC,43855007,ASPH-N-0000,INDUSTRIAL ASPHALTS (CEYLON) PLC,LK0089N00009
CERA-N-0000,LANKA CERAMIC PLC,30000000,ATL -N-0000,AMANA TAKAFUL PLC,LK0354N00007
CFI-N-0000,COLOMBO FORT INVESTMENTS PLC,5000000,ATL -R-0000,AMANA TAKAFUL PLC,LK0354R00008
CFIN-N-0000,CENTRAL FINANCE COMPANY PLC,20300000,AUTO-B-0000,THE AUTODROME PLC,LK0015B00009
CFLB-N-0000,THE COLOMBO FORT LAND AND BUILDING COMPANY PLC,36000000,AUTO-N-0000,THE AUTODROME PLC,LK0015N00004
CFT-N-0000,CEYLON AND FOREIGN TRADES PLC,14019600,AUTO-R-0000,THE AUTODROME PLC,LK0015R00005
CFVF-N-0000,FIRST CAPITAL HOLDINGS PLC,33750000,BALA-N-0000,BALANGODA  PLANTATIONS  PLC,LK0286N00001
CHL-N-0000,CEYLON HOSPITALS PLC,21272727,BBH -N-0000,BROWNS BEACH HOTELS PLC,LK0204N00004
CHL-X-0000,CEYLON HOSPITALS PLC,6954545,BBH -R-0000,BROWNS BEACH HOTELS PLC,LK0204R00005
CHMX-D-0001,CHEMANEX PLC,375000,BFL -N-0000,BAIRAHA FARMS PLC,LK0229N00001
CHMX-N-0000,CHEMANEX PLC,15750000,BHR -B-0000,RIVERINA HOTELS PLC,LK0017B00005
CHOT-N-0000,CEYLON HOTELS CORPORATION PLC,171825201,BHR -N-0000,RIVERINA HOTELS PLC,LK0017N00000
CHOU-N-0000,CITY HOUSING & REAL ESTATE COMPANY PLC,13379850,BHR -R-0000,RIVERINA HOTELS PLC,LK0017R00001
CIC-N-0000,CHEMICAL INDUSTRIES (COLOMBO) PLC,72900000,BINN-N-0000,BERUWELA WALK INN PLC,LK0129N00003
CIC-X-0000,CHEMICAL INDUSTRIES (COLOMBO) PLC,21870000,BLUE-B-0000,BLUE DIAMONDS JEWELLERY WORLDWIDE PLC,LK0193B00004
CIND-D-0003,CENTRAL INDUSTRIES PLC,364981,BLUE-N-0000,BLUE DIAMONDS JEWELLERY WORLDWIDE PLC,LK0193N00009
CIND-N-0000,CENTRAL INDUSTRIES PLC,3294738,BLUE-R-0000,BLUE DIAMONDS JEWELLERY WORLDWIDE PLC,LK0193R00000
CINS-N-0000,CEYLINCO INSURANCE PLC,20000000,BLUE-R-0001,BLUE DIAMONDS JEWELLERY WORLDWIDE PLC,LK0193R00018
CINS-X-0000,CEYLINCO INSURANCE PLC,6414480,BLUE-X-0000,BLUE DIAMONDS JEWELLERY WORLDWIDE PLC,LK0193X00008
CINV-N-0000,CEYLON INVESTMENT PLC,19316642,BOGA-N-0000,BOGALA GRAPHITE LANKA PLC,LK0194N00007
CIT-N-0000,COLOMBO INVESTMENT TRUST PLC,5500000,BOPL-B-0000,BOGAWANTALAWA TEA ESTATES PLC,LK0243B00007
CLND-N-0000,COLOMBO LAND AND DEVELOPMENT COMPANY PLC,162750000,BOPL-N-0000,BOGAWANTALAWA TEA ESTATES PLC,LK0243N00002
CLND-W-0005,COLOMBO LAND AND DEVELOPMENT COMPANY PLC,38817192,BREW-B-0000,CEYLON BREWERY PLC,LK0026B00006
CLPL-N-0000,CEYLON LEATHER PRODUCTS PLC,12500000,BREW-N-0000,CEYLON BREWERY PLC,LK0026N00001
COCO-N-0000,COCO LANKA PLC,12600000,BREW-R-0000,CEYLON BREWERY PLC,LK0026R00002
COCO-X-0000,COCO LANKA PLC,0,BRWN-B-0000,BROWN & COMPANY PLC,LK0018B00003
COLO-N-0000,COLONIAL MOTORS PLC,8110505,BRWN-N-0000,BROWN & COMPANY PLC,LK0018N00008
COMB-D-0016,COMMERCIAL BANK OF CEYLON PLC,250000,BUKI-B-0000,BUKIT DARAH PLC,LK0019B00001
COMB-D-0018,COMMERCIAL BANK OF CEYLON PLC,250000,BUKI-N-0000,BUKIT DARAH PLC,LK0019N00006
COMB-D-0062,COMMERCIAL BANK OF CEYLON PLC,115890,CABO-B-0000,CARGO BOAT DEVELOPMENT COMPANY PLC,LK0021B00007
COMB-D-0063,COMMERCIAL BANK OF CEYLON PLC,2128520,CABO-N-0000,CARGO BOAT DEVELOPMENT COMPANY PLC,LK0021N00002
COMB-N-0000,COMMERCIAL BANK OF CEYLON PLC,233821271,CABO-R-0000,CARGO BOAT DEVELOPMENT COMPANY PLC,LK0021R00003
COMB-P-0004,COMMERCIAL BANK OF CEYLON PLC,90655500,CARE-B-0000,PRINTCARE PLC,LK0241B00001
COMB-P-0005,COMMERCIAL BANK OF CEYLON PLC,100000000,CARE-N-0000,PRINTCARE PLC,LK0241N00006
COMB-X-0000,COMMERCIAL BANK OF CEYLON PLC,16120797,CARG-B-0000,CARGILLS (CEYLON) PLC,LK0020B00009
COMD-N-0000,COMMERCIAL DEVELOPMENT COMPANY PLC,12000000,CARG-N-0000,CARGILLS (CEYLON) PLC,LK0020N00004
CONN-N-0000,AMAYA LEISURE PLC,42029959,CARG-R-0000,CARGILLS (CEYLON) PLC,LK0020R00005
CPRT-N-0000,CEYLON PRINTERS PLC,35010,CARS-B-0000,CARSON CUMBERBATCH PLC,LK0022B00005
CRL-N-0000,CAPITAL REACH LEASING PLC,20064617,CARS-N-0000,CARSON CUMBERBATCH PLC,LK0022N00000
CSD-N-0000,SEYLAN DEVELOPMENTS PLC,73982430,CCS -B-0000,CEYLON COLD STORES PLC,LK0027B00004
CSEC-N-0000,KSHATRIYA HOLDINGS PLC,98397640,CCS -N-0000,CEYLON COLD STORES PLC,LK0027N00009
CSF-D-0013,NATION LANKA FINANCE PLC,670880,CCS -R-0000,CEYLON COLD STORES PLC,LK0027R00000
CSF-N-0000,NATION LANKA FINANCE PLC,39972100,CDIC-N-0000,CAPITAL DEVELOPMENT AND INVESTMENT COMPANY,LK0245N00007
CTC-N-0000,CEYLON TOBACCO COMPANY PLC,187323751,CDIC-R-0000,CAPITAL DEVELOPMENT AND INVESTMENT COMPANY,LK0245R00008
CTCE-D-0032,EAGLE INSURANCE PLC,10000000,CERA-N-0000,LANKA CERAMIC PLC,LK0206N00009
CTCE-D-0036,EAGLE INSURANCE PLC,3000000,CFI -N-0000,COLOMBO FORT INVESTMENTS PLC,LK0048N00005
CTCE-D-0040,EAGLE INSURANCE PLC,9000000,CFI -R-0000,COLOMBO FORT INVESTMENTS PLC,LK0048R00006
CTCE-D-0048,EAGLE INSURANCE PLC,12000000,CFIN-B-0000,CENTRAL FINANCE COMPANY PLC,LK0023B00003
CTCE-N-0000,EAGLE INSURANCE PLC,30000000,CFIN-N-0000,CENTRAL FINANCE COMPANY PLC,LK0023N00008
CTEA-N-0000,CEYLON TEA SERVICES PLC,20000000,CFLB-N-0000,THE COLOMBO FORT LAND AND BUILDING COMPANY PLC,LK0049N00003
CTHR-N-0000,CEYLON THEATRES PLC,170348920,CFLB-R-0000,THE COLOMBO FORT LAND AND BUILDING COMPANY PLC,LK0049R00004
CTLD-N-0000,C T LAND DEVELOPMENT PLC,48750000,CFT -B-0000,CEYLON AND FOREIGN TRADES PLC,LK0025B00008
CWM-N-0000,C. W. MACKIE PLC,35988556,CFT -N-0000,CEYLON AND FOREIGN TRADES PLC,LK0025N00003
DFCC-N-0000,DFCC BANK,132375305,CFVF-N-0000,FIRST CAPITAL HOLDINGS PLC,LK0222N00006
DFCC-S-0000,DFCC BANK,366667,CFVF-R-0000,FIRST CAPITAL HOLDINGS PLC,LK0222R00007
DIAL-N-0000,DIALOG TELEKOM PLC,8143778405,CHL -N-0000,CEYLON HOSPITALS PLC,LK0338N00000
DIMO-N-0000,DIESEL & MOTOR ENGINEERING PLC,8702389,CHL -R-0000,CEYLON HOSPITALS PLC,LK0338R00001
DIPD-N-0000,DIPPED PRODUCTS PLC,59861512,CHL -R-0001,CEYLON HOSPITALS PLC,LK0338R00019
DIST-N-0000,DISTILLERIES COMPANY OF SRI LANKA PLC,300000000,CHL -X-0000,CEYLON HOSPITALS PLC,LK0338X00009
DOCK-N-0000,COLOMBO DOCKYARD PLC,68437071,CHMX-B-0000,CHEMANEX PLC,LK0044B00009
DPL-N-0000,DANKOTUWA PORCELAIN PLC,24081914,CHMX-D-0001,CHEMANEX PLC,LK0044D00013
EAST-N-0000,EAST WEST PROPERTIES PLC,34560000,CHMX-N-0000,CHEMANEX PLC,LK0044N00004
EBCR-N-0000,E B CREASY & COMPANY PLC,2535458,CHMX-R-0000,CHEMANEX PLC,LK0044R00005
ECL-N-0000,E - CHANNELLING PLC,17447345,CHOT-N-0000,CEYLON HOTELS CORPORATION PLC,LK0032N00009
EDEN-N-0000,EDEN HOTEL LANKA PLC,52800000,CHOT-R-0000,CEYLON HOTELS CORPORATION PLC,LK0032R00000
ELPL-N-0000,ELPITIYA PLANTATIONS PLC,24958677,CHOU-B-0000,CITY HOUSING & REAL ESTATE COMPANY PLC,LK0177B00007
EMER-N-0000,EASTERN MERCHANTS PLC,1677800,CHOU-N-0000,CITY HOUSING & REAL ESTATE COMPANY PLC,LK0177N00002
EQIT-N-0000,EQUITY ONE PLC,40321730,CHOU-R-0000,CITY HOUSING & REAL ESTATE COMPANY PLC,LK0177R00003
ETWO-N-0000,EQUITY TWO PLC,31000000,CIC -B-0000,CHEMICAL INDUSTRIES (COLOMBO) PLC,LK0045B00006
FERN-N-0000,FERNTEA LTD,6000000,CIC -B-0001,CHEMICAL INDUSTRIES (COLOMBO) PLC,LK0045B00014
GEST-N-0000,GESTETNER OF CEYLON PLC,2278125,CIC -N-0000,CHEMICAL INDUSTRIES (COLOMBO) PLC,LK0045N00001
GHLL-N-0000,GALADARI HOTELS (LANKA) PLC,182434060,CIC -R-0000,CHEMICAL INDUSTRIES (COLOMBO) PLC,LK0045R00002
GLAS-D-0017,PIRAMAL GLASS CEYLON PLC,500000,CIC -R-0001,CHEMICAL INDUSTRIES (COLOMBO) PLC,LK0045R00010
GLAS-N-0000,PIRAMAL GLASS CEYLON PLC,950086080,CIC -X-0000,CHEMICAL INDUSTRIES (COLOMBO) PLC,LK0045X00000
GOOD-N-0000,GOOD HOPE PLC,6871307,CIND-D-0003,CENTRAL INDUSTRIES PLC,LK0185D00030
GRAN-N-0000,CEYLON GRAIN ELEVATORS PLC,60000000,CIND-N-0000,CENTRAL INDUSTRIES PLC,LK0185N00005
GREG-N-0000,ENVIRONMENTAL RESOURCES INVESTMENT PLC,139088640,CIND-R-0000,CENTRAL INDUSTRIES PLC,LK0185R00006
GREG-P-0002,ENVIRONMENTAL RESOURCES INVESTMENT PLC,0,CINS-B-0000,CEYLINCO INSURANCE PLC,LK0176B00009
GREG-W-0000,ENVIRONMENTAL RESOURCES INVESTMENT PLC,104316480,CINS-N-0000,CEYLINCO INSURANCE PLC,LK0176N00004
GREG-W-0001,ENVIRONMENTAL RESOURCES INVESTMENT PLC,104316480,CINS-R-0000,CEYLINCO INSURANCE PLC,LK0176R00005
GUAR-N-0000,CEYLON GUARDIAN INVESTMENT TRUST PLC,16097396,CINS-X-0000,CEYLINCO INSURANCE PLC,LK0176X00003
HAPU-N-0000,HAPUGASTENNE PLANTATIONS PLC,46315789,CINV-B-0000,CEYLON INVESTMENT PLC,LK0033B00002
HARI-N-0000,HARISCHANDRA MILLS PLC,959800,CINV-N-0000,CEYLON INVESTMENT PLC,LK0033N00007
HASU-N-0000,HNB ASSURANCE PLC,37500000,CINV-R-0000,CEYLON INVESTMENT PLC,LK0033R00008
HAYC-N-0000,HAYCARB PLC,29712375,CIT -N-0000,COLOMBO INVESTMENT TRUST PLC,LK0172N00003
HAYL-N-0000,HAYLEYS PLC,75000000,CIT -R-0000,COLOMBO INVESTMENT TRUST PLC,LK0172R00004
HDEV-N-0000,HOTEL DEVELOPERS (LANKA) PLC,45226100,CLND-B-0000,COLOMBO LAND AND DEVELOPMENT COMPANY PLC,LK0050B00006
HDFC-N-0000,HOUSING DEVELOPMENT FINANCE CORPORATION BANK OF SL,6471052,CLND-N-0000,COLOMBO LAND AND DEVELOPMENT COMPANY PLC,LK0050N00001
HEXP-N-0000,HAYLEYS EXPORTS PLC,8000000,CLND-W-0005,COLOMBO LAND AND DEVELOPMENT COMPANY PLC,LK0050W00051
HHL-N-0000,HEMAS HOLDINGS PLC,101958124,CLPL-N-0000,CEYLON LEATHER PRODUCTS PLC,LK0294N00005
HNB-D-0014,HATTON NATIONAL BANK PLC,2544620,COCO-B-0000,COCO LANKA PLC,LK0220B00005
HNB-D-0015,HATTON NATIONAL BANK PLC,7455380,COCO-N-0000,COCO LANKA PLC,LK0220N00000
HNB-D-0056,HATTON NATIONAL BANK PLC,16442037,COCO-R-0000,COCO LANKA PLC,LK0220R00001
HNB-D-0057,HATTON NATIONAL BANK PLC,1149440,COCO-X-0000,COCO LANKA PLC,LK0220X00009
HNB-D-0058,HATTON NATIONAL BANK PLC,1271583,COLO-B-0000,COLONIAL MOTORS PLC,LK0052B00002
HNB-D-0059,HATTON NATIONAL BANK PLC,4700,COLO-N-0000,COLONIAL MOTORS PLC,LK0052N00007
HNB-D-0060,HATTON NATIONAL BANK PLC,1125940,COLO-R-0000,COLONIAL MOTORS PLC,LK0052R00008
HNB-D-0061,HATTON NATIONAL BANK PLC,6300,COMB-B-0000,COMMERCIAL BANK OF CEYLON PLC,LK0053B00000
HNB-D-0073,HATTON NATIONAL BANK PLC,13694500,COMB-B-0001,COMMERCIAL BANK OF CEYLON PLC,LK0053B00018
HNB-D-0074,HATTON NATIONAL BANK PLC,6305500,COMB-D-0016,COMMERCIAL BANK OF CEYLON PLC,LK0053D00162
HNB-N-0000,HATTON NATIONAL BANK PLC,189610462,COMB-D-0018,COMMERCIAL BANK OF CEYLON PLC,LK0053D00188
HNB-X-0000,HATTON NATIONAL BANK PLC,46274756,COMB-D-0062,COMMERCIAL BANK OF CEYLON PLC,LK0053D00626
HOPL-N-0000,HORANA PLANTATIONS PLC,25000000,COMB-D-0063,COMMERCIAL BANK OF CEYLON PLC,LK0053D00634
HPWR-N-0000,HEMAS POWER PLC,125200002,COMB-N-0000,COMMERCIAL BANK OF CEYLON PLC,LK0053N00005
HSIG-N-0000,HOTEL SIGIRIYA PLC,5859000,COMB-P-0004,COMMERCIAL BANK OF CEYLON PLC,LK0053P00042
HUEJ-N-0000,HUEJAY INTERNATIONAL INVESTMENTS PLC,1800000,COMB-P-0005,COMMERCIAL BANK OF CEYLON PLC,LK0053P00059
HUNA-N-0000,HUNAS FALLS HOTELS PLC,5625000,COMB-R-0000,COMMERCIAL BANK OF CEYLON PLC,LK0053R00006
HUNT-N-0000,HUNTER & COMPANY PLC,5145000,COMB-R-0001,COMMERCIAL BANK OF CEYLON PLC,LK0053R00014
IDL-N-0000,INFRASTRUCTURE DEVELOPERS LIMITED,4857487,COMB-X-0000,COMMERCIAL BANK OF CEYLON PLC,LK0053X00004
INDO-N-0000,INDO-MALAY PLC,6998400,COMD-N-0000,COMMERCIAL DEVELOPMENT COMPANY PLC,LK0054N00003
JFIN-N-0000,FINLAYS COLOMBO PLC,35000000,CONN-B-0000,AMAYA LEISURE PLC,LK0281B00007
JINS-N-0000,JANASHAKTHI INSURANCE PLC,363000132,CONN-N-0000,AMAYA LEISURE PLC,LK0281N00002
JKH-N-0000,JOHN KEELLS HOLDINGS PLC,613815321,CONN-R-0000,AMAYA LEISURE PLC,LK0281R00003
JKL-N-0000,JOHN KEELLS PLC,15200000,CPRT-N-0000,CEYLON PRINTERS PLC,LK0036N00000
KAHA-N-0000,KAHAWATTE  PLANTATIONS  PLC,59917354,CRL -N-0000,CAPITAL REACH LEASING PLC,LK0358N00008
KAPI-N-0000,MTD WALKERS PLC,5717857,CSD -B-0000,SEYLAN DEVELOPMENTS PLC,LK0234B00006
KCAB-N-0000,KELANI CABLES PLC,10900000,CSD -N-0000,SEYLAN DEVELOPMENTS PLC,LK0234N00001
KDL-N-0000,KELSEY DEVELOPMENTS PLC,17429274,CSEC-B-0000,KSHATRIYA HOLDINGS PLC,LK0024B00001
KFP-N-0000,KEELLS FOOD PRODUCTS PLC,8500000,CSEC-N-0000,KSHATRIYA HOLDINGS PLC,LK0024N00006
KGAL-D-0010,KEGALLE  PLANTATIONS  PLC,5000000,CSEC-R-0000,KSHATRIYA HOLDINGS PLC,LK0024R00007
KGAL-N-0000,KEGALLE  PLANTATIONS  PLC,25000000,CSF -D-0013,NATION LANKA FINANCE PLC,LK0218D00138
KHC-N-0000,THE KANDY HOTELS COMPANY (1938) PLC,16500000,CSF -N-0000,NATION LANKA FINANCE PLC,LK0218N00004
KHC-P-0002,THE KANDY HOTELS COMPANY (1938) PLC,0,CSF -R-0000,NATION LANKA FINANCE PLC,LK0218R00005
KHL-N-0000,JOHN KEELLS HOTELS PLC,1092110085,CTC -B-0000,CEYLON TOBACCO COMPANY PLC,LK0042B00003
KOTA-D-0010,KOTAGALA PLANTATIONS PLC,12000000,CTC -N-0000,CEYLON TOBACCO COMPANY PLC,LK0042N00008
KOTA-N-0000,KOTAGALA PLANTATIONS PLC,32000000,CTCE-B-0000,EAGLE INSURANCE PLC,LK0181B00009
KURU-N-0000,KURUWITA TEXTILE MILLS PLC,25000000,CTCE-D-0032,EAGLE INSURANCE PLC,LK0181D00328
KVAL-N-0000,KELANI VALLEY PLANTATIONS PLC,34000000,CTCE-D-0036,EAGLE INSURANCE PLC,LK0181D00369
KZOO-N-0000,KALAMAZOO SYSTEMS PLC,50000,CTCE-D-0040,EAGLE INSURANCE PLC,LK0181D00401
LALU-N-0000,LANKA ALUMINIUM INDUSTRIES PLC,13702823,CTCE-D-0048,EAGLE INSURANCE PLC,LK0181D00484
LAMB-N-0000,KOTMALE HOLDINGS PLC,31400000,CTCE-N-0000,EAGLE INSURANCE PLC,LK0181N00004
LCEM-N-0000,LANKA CEMENT PLC,173510748,CTEA-B-0000,CEYLON TEA SERVICES PLC,LK0039B00009
LCEY-N-0000,LANKEM CEYLON PLC,21000000,CTEA-N-0000,CEYLON TEA SERVICES PLC,LK0039N00004
LDEV-N-0000,LANKEM DEVELOPMENTS PLC,6900000,CTHR-N-0000,CEYLON THEATRES PLC,LK0041N00000
LFIN-N-0000,LB FINANCE PLC,34628571,CTHR-R-0000,CEYLON THEATRES PLC,LK0041R00001
LHCL-D-0044,THE LANKA HOSPITALS CORPORATION PLC,100000,CTLD-B-0000,C T LAND DEVELOPMENT PLC,LK0175B00001
LHCL-D-0045,THE LANKA HOSPITALS CORPORATION PLC,100000,CTLD-N-0000,C T LAND DEVELOPMENT PLC,LK0175N00006
LHCL-D-0046,THE LANKA HOSPITALS CORPORATION PLC,100000,CTLD-R-0000,C T LAND DEVELOPMENT PLC,LK0175R00007
LHCL-D-0047,THE LANKA HOSPITALS CORPORATION PLC,100000,CWM -N-0000,C. W. MACKIE PLC,LK0232N00005
LHCL-N-0000,THE LANKA HOSPITALS CORPORATION PLC,223732169,CWM -R-0000,C. W. MACKIE PLC,LK0232R00006
LHL-N-0000,THE  LIGHTHOUSE  HOTEL  PLC,46000000,DFCC-B-0000,DFCC BANK,LK0055B00005
LIOC-N-0000,LANKA IOC PLC,532529905,DFCC-N-0000,DFCC BANK,LK0055N00000
LION-N-0000,LION BREWERY (CEYLON) PLC,80000000,DFCC-R-0000,DFCC BANK,LK0055R00001
LITE-N-0000,LAXAPANA BATTERIES PLC,27000000,DFCC-S-0000,DFCC BANK,LK0055S00009
LLUB-N-0000,CHEVRON LUBRICANTS  LANKA  PLC,120000000,DIAL-N-0000,DIALOG TELEKOM PLC,LK0348N00009
LMF-N-0000,LANKA MILK FOODS (CWE) PLC,29998500,DIAL-R-0000,DIALOG TELEKOM PLC,LK0348R00000
LOLC-N-0000,LANKA ORIX LEASING COMPANY PLC,47520000,DIMO-B-0000,DIESEL & MOTOR ENGINEERING PLC,LK0056B00003
LPRT-N-0000,LAKE HOUSE PRINTERS & PUBLISHERS PLC,2937245,DIMO-N-0000,DIESEL & MOTOR ENGINEERING PLC,LK0056N00008
LVEN-N-0000,LANKA VENTURES PLC,50000000,DIMO-R-0000,DIESEL & MOTOR ENGINEERING PLC,LK0056R00009
LWL-N-0000,LANKA WALLTILE PLC,45500000,DIPD-B-0000,DIPPED PRODUCTS PLC,LK0057B00001
MADU-N-0000,MADULSIMA  PLANTATIONS  PLC,29000000,DIPD-N-0000,DIPPED PRODUCTS PLC,LK0057N00006
MAL-N-0000,MALWATTE VALLEY PLANTATION PLC,22459016,DIPD-R-0000,DIPPED PRODUCTS PLC,LK0057R00007
MARA-N-0000,MARAWILA  RESORTS  PLC,87000000,DIST-B-0000,DISTILLERIES COMPANY OF SRI LANKA PLC,LK0191B00008
MASK-N-0000,MASKELIYA PLANTATIONS PLC,26976744,DIST-N-0000,DISTILLERIES COMPANY OF SRI LANKA PLC,LK0191N00003
MBSL-D-0067,MERCHANT BANK OF SRI LANKA PLC,830000,DOCK-B-0000,COLOMBO DOCKYARD PLC,LK0047B00002
MBSL-D-0068,MERCHANT BANK OF SRI LANKA PLC,72800,DOCK-N-0000,COLOMBO DOCKYARD PLC,LK0047N00007
MBSL-D-0069,MERCHANT BANK OF SRI LANKA PLC,333200,DOCK-R-0000,COLOMBO DOCKYARD PLC,LK0047R00008
MBSL-D-0070,MERCHANT BANK OF SRI LANKA PLC,71100,DPL -N-0000,DANKOTUWA PORCELAIN PLC,LK0235N00008
MBSL-D-0071,MERCHANT BANK OF SRI LANKA PLC,500,DPL -R-0000,DANKOTUWA PORCELAIN PLC,LK0235R00009
MBSL-D-0072,MERCHANT BANK OF SRI LANKA PLC,325900,EAST-B-0000,EAST WEST PROPERTIES PLC,LK0060B00005
MBSL-N-0000,MERCHANT BANK OF SRI LANKA PLC,135000000,EAST-N-0000,EAST WEST PROPERTIES PLC,LK0060N00000
MGT-N-0000,HAYLEYS-MGT KNITTING MILLS PLC,49177492,EBCR-B-0000,E B CREASY & COMPANY PLC,LK0059B00007
MIRA-N-0000,MIRAMAR BEACH HOTELS PLC,2750000,EBCR-N-0000,E B CREASY & COMPANY PLC,LK0059N00002
MORI-N-0000,"J.L.MORISON, SON & JONES (CEYLON) PLC",580829,ECL -N-0000,E - CHANNELLING PLC,LK0323N00002
MORI-X-0000,"J.L.MORISON, SON & JONES (CEYLON) PLC",174249,ECL -R-0000,E - CHANNELLING PLC,LK0323R00003
